keyword,closeness
based on novel or book,1.1367721960285582
based on young adult novel,1.0958057693568288
sequel,1.07350802347301
murder,1.0623838186214671
dystopia,1.0566097119047035
friendship,1.030698619868322
villain,1.0135509877266176
amused,1.0050099395589978
revenge,1.0035151919234249
fantasy world,0.9994670904909596
england,0.9993982331655414
love,0.9876617229372934
sentimental,0.9873932405861755
based on true story,0.9842447501293434
drugs,0.9756724143823564
london,0.9729585734807579
affectation,0.9708221019055371
intense,0.9670216521796055
admiring,0.9651374561400602
magic,0.961715169794953
adoring,0.9540497815005277
romantic,0.9535504742378627
france,0.9479027484733211
live action and animation,0.946497038866546
woman director,0.9447251804053506
california,0.942757006046484
investigation,0.942403622197923
post-apocalyptic future,0.9401806256101062
lawyer,0.9352161987586338
vampire,0.935104783421967
whimsical,0.93444609436065
infidelity,0.9332264862509964
detective,0.9276241595899362
future,0.9230273238619005
new york city,0.9215705253826522
psychopath,0.9198330332170522
based on comic,0.9178489606144047
biography,0.9164274552352255
supernatural,0.9150252419759716
appreciative,0.9125733730776914
superhero,0.9107068113896364
wizard,0.910566896475519
vibrant,0.9087811378939824
hilarious,0.908005364584767
hopeful,0.906656141849107
werewolf,0.9063994404272611
dramatic,0.9053819397395699
paris,0.9039250671178074
female protagonist,0.9035786332448156
corruption,0.9035384279109162
remake,0.9034232518915438
dragon,0.9020084857443067
good versus evil,0.9009023805891445
coming of age,0.898347450952817
pregnancy,0.8976755795728183
massachusetts,0.8966944527219095
lgbt,0.8966770196586873
alien,0.8962430333485044
romance,0.8957293577325789
playful,0.8954443715036325
neo-noir,0.8947513345138709
sword and sorcery,0.8943073803168103
1960s,0.891882978123744
alcoholism,0.8913574606056871
high fantasy,0.8912062536352618
teen movie,0.8911317037859872
violence,0.8895527403724306
based on children's book,0.8883000646522303
los angeles,0.8858231378013489
awestruck,0.8855922003244467
familiar,0.8850759769572248
absurd,0.8835475091265407
anime,0.8802215317705895
comforting,0.8778476713766878
assassin,0.8772079779554156
sympathetic,0.8761445366092546
celebratory,0.8758957933542741
parent child relationship,0.8714694215184715
supernatural horror,0.869015035075729
found footage,0.867391742240103
central intelligence agency (cia),0.8665650577388884
battle,0.8645617874546241
empathetic,0.8633183902517026
aggressive,0.8633029197416718
nostalgic,0.861196292172416
death,0.8593110407987247
witch,0.8589615051385089
cartoon,0.8587426861862562
haunting,0.8580068969950299
martial arts,0.8542476700554601
compassionate,0.8541914995931484
pennsylvania,0.8529464881979707
serial killer,0.8525462779409325
best friend,0.8514986759961528
intimate,0.8507184941754014
teenager,0.8503598692232099
robbery,0.8487030885557458
sociopath,0.8465848051081154
sincere,0.8452085571086165
criminal,0.8429000076581258
forest,0.8413895039901064
india,0.8404599387716687
rescue,0.839016249249573
1980s,0.8388877775302925
anxious,0.8381462268061066
father son relationship,0.8381405594387892
based on fairy tale,0.837556818152177
sniper,0.837356722319125
divorce,0.8372785959752455
biting,0.8370404183055394
game,0.8369356253805097
super power,0.8362197742395505
rape,0.8359424567653707
troll,0.8357000497576834
hotel,0.8346112776770052
flashback,0.834544900238746
mountain,0.8345037562109308
elves,0.8334626366784424
dwarf,0.832984798782044
invisibility,0.832984798782044
ring,0.8329847987820439
disappearance,0.8328386397182311
private investigator,0.8315517194694727
tragic,0.8314499229471056
quest,0.8312597023215484
bow and arrow,0.8310706134855536
teenage boy,0.830740828387787
depression,0.8305860055931082
desperate,0.8305380048530747
island,0.8304260246992144
loving,0.8303363232580585
bewildered,0.8302567207693781
scotland,0.8300610817066588
9/11,0.8299235293478361
san francisco,0.8296513957390528
tense,0.8292153013089851
marvel cinematic universe (mcu),0.8287514223506252
steampunk,0.828452485839932
anthropomorphism,0.827168224129811
teen drama,0.82597775328582
friends,0.8258769728911519
gay theme,0.8256168232564358
shounen,0.8224063499035196
musical,0.8216756523544504
reflective,0.8206880103896284
based on graphic novel,0.820608775627595
witty,0.8194100686823927
kidnapping,0.8187724880598087
hostage,0.8176660624235648
based on manga,0.8176075211662298
3d animation,0.8150633700294309
brutality,0.8145186245408141
police,0.8126179581723322
euphoric,0.8120798561040784
escape,0.8119797788975759
hitman,0.8117799199833052
inspirational,0.811263058871956
illumination,0.8103706883676657
ghost,0.8100239280236285
family,0.8051633019068044
dark comedy,0.8041563075322553
conspiracy,0.8033604078266967
excited,0.8016162580658507
spy,0.8008824009425851
gangster,0.7988931140813659
japan,0.7984174912668928
virus,0.7976051572619401
based on tv series,0.7975907226441836
melancholy,0.797394891174126
organized crime,0.7965292873012345
holiday,0.7959776111140734
artificial intelligence (a.i.),0.7952599896638068
mafia,0.7944498745752817
australia,0.7934032836808808
knife,0.791905534995512
alien invasion,0.7916974727663018
witness protection,0.7909065287034523
survival,0.790154991371535
19th century,0.7894398648858673
dark fantasy,0.7875182564996818
fairy tale,0.7861751033870857
survival horror,0.7858265766321603
shootout,0.7847725849548058
princess,0.7843309039915067
understated,0.7838966245047356
adult animation,0.7834388916848866
