keyword,closeness
addiction,13.492620897683716
college,13.490505089885797
nostalgia,13.490014573620442
self-harm,13.488641761033888
dog,13.485580570588183
cgi-live action hybrid,13.478784004966638
ancient evil,13.478367431566147
2000s,13.47277574110855
pop music,13.469835123952059
orphan,13.468023887573143
police corruption,13.467852794712007
alternate version,13.44749508262128
military,13.43145002172397
jewish,13.430484485821834
resurrection,13.428420033499865
based on toy,13.416638355314499
betrayal,13.414449352153753
alternative reality,13.41421582899694
organized crime,13.396806754515243
ghostbuster,13.395863993491133
musician,13.391323051294576
singing,13.389599830878874
appreciative,13.381862511568864
mother,13.37136565838703
religious horror,13.362071840376416
mentor,13.35562607702277
psychological horror,13.352022361479595
faith,13.325645674154197
based on cartoon,13.324796130961502
dark fantasy,13.321012859527494
nightclub,13.320809205216177
anger,13.320781985095163
spaceship,13.306891583422164
homicide,13.302321384804184
moral dilemma,13.296481256455865
lgbt teen,13.273520827281965
grim,13.269934657072245
loneliness,13.267975620173287
incheon,13.258316606657651
drug crime,13.23735933028337
egotistical,13.23735933028337
vengeance,13.235835807699885
killer clown,13.235362359837357
megaslasher,13.234274262138088
winter,13.234076471592656
historical,13.231254116356821
new mexico,13.228339979066936
generation z,13.217001358712253
child abduction,13.216159251271712
mutilation,13.214033514662267
surrealism,13.213170904125654
concert,13.205812769347782
baffled,13.194019712452247
queer loneliness,13.191075486473967
breaking the fourth wall,13.190618529890893
dreary,13.189303634114761
alien invasion,13.172591543733352
interrogation,13.162257555584882
pornography,13.158897362503204
journey,13.140364273643984
dysfunctional relationship,13.133276448063405
clairvoyant,13.11939678981513
investigation,13.119138903035541
witch,13.114899000001891
pastiche,13.105099475512432
crime fighter,13.103261346513676
children's adventure,13.099678949946766
space opera,13.095752204925663
christian faith,13.094240127427692
kids,13.087197173831258
berlin,13.073415985393003
germany,13.073415985393003
computer animation,13.068708263912097
grand,13.06298002370737
holiday,13.062590312878388
animals,13.05888162453959
interdimensional travel,13.043582855583871
seoul,13.042018779392368
christian propaganda,13.038672632886065
mutant,13.027311953229018
euphoric,13.015202176466063
usa,13.012825496710619
adventurer,13.010192966340806
female superhero,13.00514895258735
busan,13.005128756804371
giant worm,13.004951349808207
sand dune,13.004951349808207
messiah,13.004951349808207
giant creature,13.004951349808207
destiny,13.004951349808206
evil king,12.996567172193163
teenage romance,12.994914763589481
based on real person,12.985502655933002
lesbian,12.98051120195429
copycat killer,12.980163930187205
seinen,12.978841320976839
teen social issues,12.978775695571676
sacrifice,12.976684274998897
alternate dimension,12.975420362977422
wolf,12.967073799602813
frightened,12.966344928276625
series of murders,12.954451359265283
melodramatic,12.945722971706031
sarcastic,12.943861295548327
romcom,12.921243077883105
married woman,12.908772027823634
texas,12.891445739527022
