keyword,closeness
based on novel or book,20.37568938724376
based on young adult novel,19.6798612894981
sequel,19.399741426708335
dystopia,19.143988505453784
murder,18.899306742684665
villain,18.541299071851597
friendship,18.505796592303618
amused,18.279109618528985
fantasy world,18.160964565500656
sentimental,17.919325652091143
revenge,17.84712763564633
england,17.712558817520893
affectation,17.665748781622227
based on true story,17.63667420757679
love,17.608735460082055
admiring,17.526135929727257
intense,17.520144780630325
magic,17.43597407660069
drugs,17.37878604316331
adoring,17.359674685048155
romantic,17.33425585195138
live action and animation,17.325995267629875
london,17.212792162648157
post-apocalyptic future,17.146620732499137
whimsical,17.142740377595057
california,17.04957633029731
france,17.04837239054262
investigation,17.01471684464193
vampire,16.955153986356695
future,16.840464120057312
based on comic,16.7586869600502
wizard,16.74777931293451
infidelity,16.741830382591328
hilarious,16.711956559894546
superhero,16.684597391976578
dragon,16.625909880623325
hopeful,16.621896195510526
woman director,16.615918443733833
dramatic,16.610370893092455
new york city,16.594158064306107
female protagonist,16.591200302462145
vibrant,16.5896672662055
good versus evil,16.58944427841415
werewolf,16.565941980144114
appreciative,16.55885970785506
detective,16.523530651521302
biography,16.451824086516268
high fantasy,16.43485247204825
sword and sorcery,16.420985131636034
supernatural,16.409947925660404
corruption,16.397736850522133
lawyer,16.379718953733292
playful,16.330850055604603
alien,16.312348482826316
awestruck,16.280220752787038
familiar,16.24497388260425
massachusetts,16.23424836450822
paris,16.229783092837536
teen movie,16.217355475933108
psychopath,16.1762529226769
romance,16.163756333448223
remake,16.1311612728384
absurd,16.129551538987563
celebratory,16.10283708681414
based on children's book,16.09325254088161
los angeles,16.03282084971103
comforting,16.00289738698426
sympathetic,15.948461814802855
parent child relationship,15.924157365193954
neo-noir,15.908706203106368
cartoon,15.89142931956001
coming of age,15.88555532162685
pregnancy,15.836977140735023
empathetic,15.834778845240974
nostalgic,15.805670642867048
witch,15.803512350601247
1960s,15.786760395561355
aggressive,15.727188187557259
compassionate,15.716777492061956
lgbt,15.704097265816085
supernatural horror,15.69888975046962
battle,15.687979108782374
found footage,15.679692127784506
assassin,15.629813382268402
sincere,15.62358318097143
central intelligence agency (cia),15.618994239151123
haunting,15.591862058127223
intimate,15.591131860710263
troll,15.55562281664285
game,15.539422590755139
violence,15.530306757072609
mountain,15.528018651557215
elves,15.51799835738846
invisibility,15.510617049689289
dwarf,15.510617049689289
ring,15.510617049689287
pennsylvania,15.435433859923887
alcoholism,15.429843520101718
anxious,15.401587556825515
loving,15.399281994322678
anthropomorphism,15.395969836599962
martial arts,15.35116961485842
based on fairy tale,15.345824873889526
anime,15.328010104833051
quest,15.317143570569591
marvel cinematic universe (mcu),15.303408415252374
forest,15.30159468279127
super power,15.300458564295436
india,15.288616481282864
father son relationship,15.287279179350772
rescue,15.284551332416422
musical,15.278536664491485
sniper,15.272879827708367
island,15.232635399607672
best friend,15.223166058420173
san francisco,15.206977542365646
3d animation,15.195371266907205
biting,15.187931807756446
witty,15.170024678266165
death,15.167503212398232
tragic,15.137182601835999
euphoric,15.136988942872428
9/11,15.13461662386995
bow and arrow,15.134527366712808
