keyword,closeness
based on novel or book,4.583190694467823
friendship,4.138843987232729
intense,4.135222613074588
sequel,4.102510696959135
amused,4.0703509791357515
revenge,4.033582446460711
california,3.990606173866131
whimsical,3.9774169499816496
murder,3.9717177386253546
vibrant,3.912713741658906
villain,3.9115476180197044
based on true story,3.9056091561914794
parent child relationship,3.9049943810791303
drugs,3.8962602941743008
woman director,3.89595425078499
new york city,3.8780951597398943
dramatic,3.8777248582797843
based on comic,3.874596111700835
aggressive,3.8716868707634706
awestruck,3.8655669483343527
admiring,3.863696147371755
dystopia,3.8623804154393557
love,3.8542433427388865
rescue,3.849805287146533
hilarious,3.8462546347967916
sentimental,3.8360225419870098
adoring,3.819606074753803
anime,3.812545244283737
affectation,3.807758048757975
france,3.8047336726224334
romantic,3.789124001136037
intimate,3.786969851893221
coming of age,3.786604393979664
investigation,3.7798479520583026
nostalgic,3.7788855864504
familiar,3.7760306252969236
hopeful,3.774382801871601
celebratory,3.7709209521765037
powerful,3.7698307783618077
appreciative,3.7689557779074856
excited,3.764825263829625
tragic,3.7634681078698136
battle,3.7623972421057963
comforting,3.759058011253666
based on young adult novel,3.758317336347348
neo-noir,3.757143532952699
corruption,3.756518714410073
superhero,3.754664829989322
forest,3.7533263532780885
witty,3.7400847483955397
playful,3.7373973930957463
martial arts,3.7347538279154526
magic,3.7268300982054994
absurd,3.724301741960845
mother son relationship,3.723589108936695
england,3.7229855104514256
pennsylvania,3.7221509640914068
empathetic,3.7200539991492763
sympathetic,3.719789906066223
melancholy,3.700923359006264
los angeles,3.6981052468113162
escape,3.694845359206543
loss of loved one,3.6931678747484504
reflective,3.6920348617624037
inspirational,3.691933153932963
compassionate,3.6884647775060655
loving,3.684934036916641
biography,3.682567058073533
japan,3.68218327440585
death,3.6764337440447066
sibling relationship,3.6757464552056827
family,3.6735900795564955
best friend,3.6718126922073293
suspenseful,3.670744334623096
husband wife relationship,3.669841084190153
exhilarated,3.6675608849077
london,3.66610463021553
paris,3.6647983372128956
christmas,3.6615090293154777
earnest,3.660354528698388
hostage,3.6592363438274327
dreary,3.65808771016905
philosophical,3.656578485836766
money,3.6557520333344176
betrayal,3.6544594360889784
time travel,3.6542966526160474
euphoric,3.6538193854659067
warrior,3.6511243493485828
assassin,3.651004279184171
detective,3.646622249582356
island,3.6436796047800417
kidnapping,3.6413618973564317
antagonistic,3.6384746896674485
melodramatic,3.637113504292265
shocking,3.636391504552994
dragon,3.6351507530960308
san francisco,3.6312731562871723
sincere,3.6311986798120266
understated,3.629428926212614
audacious,3.6264292349894522
police,3.6249608765548533
bewildered,3.62378994361995
optimistic,3.622899135929921
training,3.6203307612097024
pregnancy,3.6188412253262308
high school,3.6175982963259306
flying,3.615584791101353
cautionary,3.6113809514250947
robot,3.611201517053152
commanding,3.6051376406138216
lgbt,3.5998697909689557
apathetic,3.5993000400174284
candid,3.5975526256289534
ghost,3.596011314909373
1980s,3.59496398149666
19th century,3.5938823134510756
remake,3.5931556686488246
fight,3.5919430229600344
hero,3.591607938675185
sociopath,3.590774568766726
female protagonist,3.588523262880584
combat,3.5882942567679788
psychological thriller,3.586892028290351
cynical,3.5796004548163354
serial killer,3.5786327990515066
psychopath,3.5731177955344924
future,3.5724895698795525
brutality,3.571739014579101
anxious,3.5717152498723235
vikings (norsemen),3.571691991199078
meditative,3.571531402584191
thoughtful,3.571468268636482
airplane,3.5694128001103778
exuberant,3.568682899354297
teenager,3.567899412542233
bold,3.567694007328532
mysterious,3.5673360606349713
father daughter relationship,3.566668896492928
village,3.566472408272943
heist,3.564402547683692
witch,3.5629951018449892
terrorism,3.558623582176137
father son relationship,3.556489157401634
angry,3.5562702396036636
school,3.5545582863124525
torture,3.5542809336164196
anthropomorphism,3.553014432520261
usa,3.552863440499412
mission,3.5502973029727176
disappearance,3.5499094688622552
conspiracy,3.545880879985853
flashback,3.545482190172894
ambiguous,3.544693236676756
dark comedy,3.54320115983875
wistful,3.5394361778572905
alien,3.5389449451163726
mourning,3.5383284604061824
spy,3.538187044374305
death of father,3.535770838277571
serene,3.535045652649729
soldiers,3.534802862909266
hotel,3.5345798920381433
cheerful,3.5317636082499804
musical,3.5308758410356407
falling in love,3.528523363829165
super power,3.528253793780997
anti hero,3.5278413320328594
infidelity,3.5272558702779264
teenage boy,3.525277380365157
explosion,3.5228831212258807
enthusiastic,3.5222605130722284
cruel,3.5220807344397147
war,3.519528520476948
lighthearted,3.519325032120421
provocative,3.5143194157093554
hitman,3.5142250650593176
car crash,3.5136693120621834
criminal,3.51354599158255
romance,3.5129988297822745
high school student,3.5101980607891075
guns,3.5100653307956287
clinical,3.5095144034571586
3d animation,3.5068368065126636
post-apocalyptic future,3.504726651463723
robbery,3.504459065998336
family relationships,3.5044172477664075
mischievous,3.503933028023935
horse,3.497108100317683
massacre,3.496456348515442
1960s,3.495480429732554
tense,3.4953885070850177
virus,3.494980253839067
scientist,3.4933566791989596
assertive,3.492685290243334
central intelligence agency (cia),3.4918058618876144
sniper,3.4916102710596535
werewolf,3.491110739601007
survival,3.48974375410805
soldier,3.488795728403028
rape,3.488618710371516
writer,3.4858786139046116
malicious,3.4854314669567987
pets,3.4853270494718345
brother sister relationship,3.4847288999677115
travel,3.481962938742412
organized crime,3.481376822971961
depressing,3.479928022419121
cartoon,3.4764230804708647
live action and animation,3.475324899255503
flight,3.4746609331962075
artificial intelligence (a.i.),3.4740662515821357
intelligence,3.4716404691308953
secret agent,3.4695785630879996
teacher,3.4648292618724557
alcoholism,3.4630985898803694
friends,3.462582602436734
disturbed,3.461721202721959
adventurer,3.4590639772437473
marriage crisis,3.4551176043868415
callous,3.4544748718940874
fbi,3.4519847260817738
shootout,3.4498361447170676
alien invasion,3.4486787744840948
1970s,3.4483152884236863
approving,3.447750516571005
jail,3.4473752297549316
ship,3.447067870120692
love triangle,3.4470617117452473
wizard,3.44690487613066
rural area,3.443533299977154
execution,3.442650526192998
single father,3.4412809143605942
rebellion,3.441145737822401
massachusetts,3.4403936417450263
abuse,3.4368691085533447
frantic,3.4362652226094124
desperate,3.4360289908887607
vigilante,3.4351498184075133
beating,3.4350813208118254
fame-seeking,3.431873717397712
dog,3.430135002235597
bounty hunter,3.4293177424247503
tokyo,3.429183052880269
author,3.427361253760164
obsession,3.4272054101765663
hard,3.426750204958299
relaxed,3.426619248846724
college student,3.4259394255113294
enchant,3.425846175796448
drug dealer,3.42552207131669
world war ii,3.4253884228991853
prison,3.4236282598223067
1950s,3.423023901509502
supernatural,3.4229728472212795
supervillain,3.4210528105302904
vampire,3.42103220151221
cgi-live action hybrid,3.4207127193278657
princess,3.4196909338386505
teacher student relationship,3.419379771787389
mother daughter relationship,3.4171403931187605
child abuse,3.417047713417716
zealous,3.416653421922644
gangster,3.415860492553301
arena,3.414671699251321
racism,3.413223583551405
taunting,3.413071306781373
irreverent,3.4129938081075695
good versus evil,3.412902544436401
sports,3.411713833013678
sinister,3.4112661576265264
divorce,3.410983305047897
marriage,3.4107967080906882
lawyer,3.409886532065212
gay theme,3.4080867483046076
drug addiction,3.40354639680001
young adult,3.403383186033773
depression,3.402362665735057
based on manga,3.401611393786996
space,3.4009236802985234
grave,3.400694650617282
somber,3.3999826594446754
surrealism,3.3995178974908744
mask,3.3993845909001297
dreams,3.3992858898446316
manipulation,3.397450797750233
first love,3.397444623909205
1930s,3.3974362185038744
bow and arrow,3.397148254088646
dancing,3.3929496198528692
troll,3.3929023568957617
male friendship,3.391878826319681
india,3.3917298486601912
defiant,3.391242331178958
dam,3.3852234401772403
hallucination,3.3826649115653864
historical fiction,3.3814576821790916
teen superhero,3.38089415455639
teenage girl,3.3793831217151724
suspense mystery,3.3792291550233715
9/11,3.3773896053838905
kung fu,3.3763594968310033
bravery,3.372813352501148
biting,3.3726546788507505
south korea,3.3719259982842757
woods,3.3711607283612266
sacrifice,3.3707749329154355
heartbreak,3.3704849516257265
zombie,3.3701147816388852
based on fairy tale,3.3697462434430263
moral dilemma,3.3695356350683316
police chase,3.3691481845832776
2030s,3.3672193144328872
orangutan,3.367190817868521
boston,3.366539624742233
twins,3.3645172322757335
suicide,3.3643381181069194
monster,3.3639261115509624
mental illness,3.362586415702445
creature,3.361751021355964
dark fantasy,3.3610587196977386
suburb,3.360941054987723
spain,3.3594875933384465
pittsburgh,3.358845014593787
mafia,3.358251769880123
neighbor,3.3580381962513757
game,3.3563810590000487
race against time,3.3541641966337346
allegory,3.353131554734082
crime scene,3.3522195619905313
1990s,3.3512171218372284
nazi,3.3507181851578283
brothel,3.3498590498531975
single mother,3.348764711222383
loneliness,3.3472163289843286
young love,3.345851161787724
based on graphic novel,3.3444162606298438
musician,3.3435381429927062
adult animation,3.3434414497352605
gunfight,3.3427974314084166
tunnel,3.3416946196406947
boy genius,3.3411398392306744
hurricane,3.339475257770798
bank,3.3389691364489718
gold,3.337945733267301
magic realism,3.3378726214807206
iraq,3.3374355843837877
joyful,3.3368372934935793
saving the world,3.3364933561798766
train,3.3359195812913818
subconscious,3.335650134669372
sign languages,3.3351715125396435
fairy tale,3.3350932336971404
tank,3.334278605052518
solidarity,3.3312356163027723
drug trafficking,3.3306354152911073
u.s. navy seal,3.3298883451886745
rebel,3.3295289562456944
chimpanzee,3.328415088859751
ape,3.328415088859751
isolation,3.3277567405297477
police inspector,3.3270361175766032
golden gate bridge,3.3266256818048707
disheartening,3.325862519123781
religion,3.3256755265464037
grim,3.3254389873560073
baffled,3.32429854359809
child labour,3.3242095048719595
radio,3.323902766001221
wife,3.3225298980345706
east asian lead,3.322298538445486
based on real person,3.3210509982406173
based on play or musical,3.319456130460589
fraud,3.3188239809521423
mass murder,3.3174343557472494
found footage,3.317231885074948
straightforward,3.3160004875515066
holiday,3.314932658047549
hope,3.3148341231525964
demon,3.313725789361366
loner,3.313689846208081
slavery,3.313200188700558
tragedy,3.312888934115678
married couple,3.3118490978678583
introspective,3.311759528267834
military,3.311241797901692
u.s. marine,3.3106882204657
on the run,3.3087970806864977
unlikely friendship,3.3076471384469444
small town,3.3065360539692987
secret identity,3.306271156031576
sarcastic,3.30493959885384
another dimension,3.3043488786854565
whodunit,3.3042343253258664
paranoia,3.3035489720378757
protection,3.303151665414738
photograph,3.3025783696881383
based on children's book,3.3019445857718637
apocalypse,3.301611144252973
zoo,3.3004086233286767
satirical,3.2989181850794367
super villain,3.2980395972269103
ex-husband ex-wife relationship,3.2977013277544627
iraq war veteran,3.297249915804051
road trip,3.296792951431968
fantasy world,3.2952162844132333
organ trafficking,3.2950627918310795
