title,vote_average,vote_count,revenue,keywords
The Thing About Harry,6.8,219,0,"missouri, romcom, lgbt, valentine's day, lgbt teen, young adult, gay theme"
Alene B. Duerk: The First Woman Admiral,0.0,0,0,"vietnam war, nurse, world war ii, korean war (1950-53), veteran, women in the military, forgotten war"
Andrés Iniesta: The Unexpected Hero,7.6,95,0,"sports, biography"
Campofrío: Disfrute en vida,0.0,0,0,"dark comedy, covid-19, short film, spanish"
Paradise: A New Life,5.7,9,0,"small town, hitman, witness protection"
Palm Springs,7.335,3478,1818417,"alcohol, cave, time travel, earthquake, swimming pool, drug use, palm springs, time loop, nemesis, wedding, maid of honor, carefree, older sister, groundhog day, stuck, casamento, bomba, piscina, viagem no tempo, caverna, sister's wedding, cocaína, terremoto"
The Secrets We Keep,5.955,266,615233,"post world war ii, vengeance"
The Social Dilemma,7.439,1709,0,"artificial intelligence (a.i.), technology, silicon valley, high tech surveillance, internet, surveillance, big corporation, media manipulation, social network, teen suicide, low self esteem, social media, internet culture, commercialism, internet addiction, social isolation, self-harm, advertising campaign, advertising model, late stage capitalism, machine learning, media addiction, algorithm, societal collapse, smartphone"
Die Helene Fischer Show - Meine schönsten Momente,10.0,2,0,tv special
Les secrets de la belle endormie,0.0,0,0,"france, society, confinement"
Les Enfoirés 2020 - Le Pari(s) des Enfoirés,7.4,9,0,"concert, benefit concert, farewell concert, french music, tribute concert, music show, musical adaptation"
Spotlight on Christmas,6.04,26,0,"hometown, christmas"
My Heart Can't Beat Unless You Tell It To,5.9,77,0,"prostitute, homeless person, waitress, vampire, murder of prostitute, christmas tree, murder, stabbing, drinking blood, sickly boy, brother sister relationship, brother brother relationship"
Home Office: Un especial de Mirreyes contra Godínez,7.7,23,0,"office, home office, business rivalry, shoes, love in office"
‎7 Hours to Win Your Heart,6.2,123,0,"infidelity, journalist, based on novel or book, break-up"
You Cannot Kill David Arquette,6.682,55,0,"sports, wrestling, biography"
Extraction,7.302,6411,0,"drug dealer, mercenary, crime boss, mumbai (bombay), india, rescue mission, based on comic, based on graphic novel, child kidnapping, dhaka (dacca), bangladesh"
The Untold Story of the Vatican,7.318,11,0,"rome, italy, politics, vatican (holy see), ancient rome, architecture, roman catholic church, religious art, art history, architecture history, art documentary, temple architecture, sacred architecture, historical documentary"
Camp Century: The Hidden City Beneath the Ice,7.0,2,0,"cold war, soviet union, secret base, military base, arctic polar circle region, space race, cuban missile crisis, missile threat, polar exploration, 1950s, greenland, 1960s, cold war propaganda, ecologism"
Bullets of Justice,4.9,53,0,"army, bounty hunter, government, experiment, mutation, bunker, post-apocalyptic future, us army, survival, apocalypse, nuclear, military, government corruption, world war iii, eco-horror, human experiment, pigs"
A Werewolf in England,5.708,89,0,"victorian england, werewolf, criminal"
L’Ultima Partita di Pasolini,0.0,0,0,"football (soccer) fan, cinema history"
Creating a Character: The Moni Yakim Legacy,0.0,0,0,"biography, teacher, documentary filmmaking, moni yakim"
Captain Sabertooth and the Magical Diamond,7.1,46,3404229,"vampire, carnivorous plant, jungle, pirate, monkey, ship's cook, caribbean sea, pirate ship, female pirate"
Honest Thief,6.485,1832,31220247,"bomb, bank robber, criminal past, divorce, fbi agent"
The Stand In,5.3,116,0,"rehabilitation, mistaken identity, celebrity, community service, fame, stolen identity, tax evasion, identity theft, stand-in"
Pieces of a Woman,7.021,1270,0,"loss of loved one, boston, massachusetts, midwife, grief, home birth, grieving, giving birth, loss of child"
Fate/Grand Order: Divine Realm of the Round Table - Camelot Wandering; Agateram,7.104,72,3607899,"magic, mythology, based on video game, anime"
Wasp Network,6.038,394,1400000,"miami, florida, cuba, espionage, based on true story, terrorism, havana, cuba, spy ring, 1990s, castro regime, anti-castro organization, cuban history"
To Plant a Flag,7.167,3,0,"sheep, iceland, astronaut, lunar mission"
The Boss Baby: Get That Baby!,6.3,77,0,interactive
The Stranger by the Shore,7.944,152,0,"love triangle, bullying, okinawa, love, slice of life, based on manga, remote island, lgbt, anime, time skip, gay theme, boys' love (bl)"
Dangerous Drugs of Sex,6.3,32,0,"suicide attempt, sadomasochism, torture, based on manga, lgbt, captivity, gay theme, psychological, boys' love (bl), dark fiction, psychological romance"
Kill It and Leave This Town,6.5,28,0,"adult animation, memories"
Pretending I'm a Superman: The Tony Hawk Video Game Story,6.4,19,0,"video game, skateboarding"
Easter Island: Sculptors of the Pacific,8.0,4,0,"scientific study, interview, historical society, easter island, archeology, expert opinion, historical reinterpretation, scientific research, extinct civilization, historical documentary, scientific theory, historical artifacts, southeastern pacific ocean, special territory of chile, world heritage site, moai, giant stone statues"
A Babysitter's Guide to Monster Hunting,6.199,311,0,"monster, halloween, babysitter"
After Fire,0.0,0,500,"fire, suspense"
Enola Holmes,7.239,6344,0,"based on novel or book, detective, child prodigy, victorian england, female protagonist, period drama, female detective, runaway teen, books, mother daughter relationship, brother sister relationship, sherlock holmes, childish love interest, excited, indifferent"
Let's Go Crazy: The Grammy Salute to Prince,7.9,7,0,"pop music, tribute show, tribute concert"
Agatha and the Midnight Murders,6.3,49,0,"murder plot, 阿加莎与午夜谋杀案"
Nate: A One Man Show,5.3,5,0,"feminism, dark comedy, gender, drag, masculinity, consent, toxic masculinity"
Escape from Pretoria,7.182,1428,2431995,"based on novel or book, 1970s, political activism, apartheid, anc (african national congress), based on true story, racism, prison break, anti-racism, political persecution, pretoria, south africa"
365 Days,7.005,9367,9458590,"kidnapping, gangster, nightclub, mansion, prostitution, relationship, mature, bdsm, rich man poor woman, disturbed, aggressive, abduction, sex, antagonistic, arrogant, disgusted, disrespectful"
Here We Are: Notes for Living on Planet Earth,7.6,70,0,"world map, world history, earth day"
Another Round,7.636,3588,21700000,"friendship, experiment, copenhagen, denmark, alcohol, melancholy, alcoholism, family relationships, teacher, drunk, teacher student relationship, intoxication, social pressure, pressure to perform, wistful, hilarious"
Mulan,6.8,6923,69965374,"martial arts, hero, china, fake identity, honor, east asian lead, heroine, based on myths, legends or folklore, live action and animation, chinese girl, live action remake, admiring, defiant, vibrant"
"Yul Brynner, the Magnificent",7.5,7,0,"cinema on cinema, movie business, biography, hollywood star, broadway star, portrait of an artist"
Bosomy Mom 2,4.429,7,0,softcore
Fantasy Island,5.8,2578,49500000,"cave, private investigator, remote island, reality vs fantasy, interracial adoption, fame-seeking, brother brother relationship, female bully, based on tv series, independent film, hidden desires, gay brother"
Ricky Rapper and the Fake Vincent,5.5,4,0,based on children's book
Learning to Skateboard in a Warzone (If You're a Girl),7.3,42,0,social documentary
Emma.,7.013,1871,25200000,"countryside, based on novel or book, matchmaking, 19th century, georgian or regency era, matchmaker, witty"
Classic Albums: Tears for Fears - Songs From the Big Chair,7.7,3,0,"synth-pop, british new wave, new romanticism"
Eeb Allay Ooo!,7.5,11,0,"delhi, india, monkey, new job"
Black Holes: The Edge of All We Know,6.598,56,0,"physics, black hole, space, curious, meditative, mysterious, calm, candid, thoughtful, complex, wonder, inspirational, provocative, factual, dramatic, suspenseful, admiring, appreciative, bold, celebratory, dignified, enthusiastic, excited, gentle, hopeful, impartial, informative, joyful, matter of fact, modest, objective, optimistic, powerful, sincere"
Greyhound,7.415,3168,0,"submarine, allies, atlantic ocean, world war ii, based on true story, biting, convoy, battleship, naval warfare, naval battleship, tense"
Operation Christmas Drop,6.4,568,0,"u.s. air force, military base, christmas spirit, christmas, guam"
All My Friends Are Dead,5.8,366,0,"new year's eve, dark comedy, murder"
Timmy Failure: Mistakes Were Made,6.2,185,0,"detective, polar bear"
The Legend of The Five,4.4,18,0,"supernatural, alternative reality, teenage hero, 80s throwback"
31 Minutos: Calurosa Navidad Streaming 2020,7.0,1,0,"puppetry, puppet show, christmas, puppet film, christmas concert, latin music, live stream, 31 minutos"
Run,7.234,2768,5184368,"small town, wheelchair user   , homeschooling, single mother, washington state, prescription medication, physical disability, cloistered life, college applications, munchausen syndrome by proxy"
Flying Objects: A State Secret,6.8,8,0,"ufo, flying saucers"
The AGFA Mystery Mixtape Vault,0.0,0,0,compilation
Tribe: The Untold Story of the Making of Vice Cops,9.5,1,0,"gun, movie business, writing, satire, tribe, film in film, bloody fight, suicidal thoughts, austin, texas, buddy cop, buddy comedy, story within the story, brutal cop, vice cop, buddy film, law enforcement satire, blood revenge, untold story, loss of wife, short film, vice cops"
The Garden Left Behind,5.25,6,0,"new york city, immigrant, mexico, relationship, grandmother, trans woman, gender transition"
Mariah Carey's Magical Christmas Special,6.1,69,0,"tv special, documentary"
Coma,6.426,598,9500000,"coma, architect, death, accident, virtual world, submersos"
Wildland,5.7,56,0,lgbt
Invasion,6.858,843,32104054,"extraterrestrial technology, survival, alien invasion, compassion, urban setting, speculative, family issues, playful, being human, human alien love, urban survival, inspirational, euphoric, sympathetic"
Agatha Christie: 100 Years of Poirot and Miss Marple,6.9,18,0,"portrait of an artist, female writer, british literature"
Two by Two: Overboard!,7.6,171,10885076,noah's ark
Superman: Man of Tomorrow,7.085,476,0,"superhero, alien, super power"
The Legend of Baron To'a,6.8,8,0,"new zealand, maori, wrestling, wrestling coach, polynesia, polynesian, auckland, tonga, coaching, pacific islanders, pasifika, tongan"
David Attenborough: A Life on Our Planet,8.443,403,0,"climate change, biography, destruction of planet, nature, evolution, future vision, climate observatory, nature documentary, semi-biographical, save the planet, planet earth, future earth, animal evolution, climate breakdown, vision of the future, ecological disaster, climate emergency, not too distant future, climate crisis"
Christmas in Evergreen: Bells Are Ringing,5.656,32,0,"holiday, wedding, christmas"
The Hunt,6.628,3484,10550350,"dark comedy, gore, satire, murder, death game"
About Us,6.9,15,0,"love, troubled marriage, new honeymoon, bad feeling"
Arthur & Merlin: Knights of Camelot,5.274,135,0,"camelot, knight, king arthur, 5th century"
The Summer After Graduation,5.643,21,0,"road trip, reunion, comedy"
My Name Is Francesco Totti,7.4,210,0,"champion, football (soccer)"
Stand by Me Doraemon 2,7.82,236,0,"gadget, time travel, school, based on manga, anime, based on anime"
The League of Five,7.511,47,0,"mexico, superhero, superhero team, ghost, mayan warrior"
Les Trésors de la Bibliothèque nationale de France,9.0,1,0,"newspaper, paris, france, library, manuscript, interview, rare book, archival, restoration, books, french history"
If Anything Happens I Love You,7.691,961,0,"tearjerker, social issues, grieving parents, loss of child, short film, sentimental"
Matthew Bourne's The Red Shoes,7.0,1,0,"dance, ballet, ballet performance, red shoes, filmed theater"
The Haunting of Margam Castle,5.009,55,0,haunted castle
Speech & Debate,7.8,4,0,short film
As Long As I'm Famous,5.8,10,0,"based on true story, hollywood, broadway, lgbt, gay theme"
The Island of Lies,5.5,20,0,"shipwreck, galicia, spain, based on true story, 1920s, investigative journalist, isolated island, modern feudalism, social prejudice"
The Eight Hundred,7.0,305,461421559,"siege, second sino-japanese war (1937-45)"
TimeCrafters: The Treasure of Pirate's Cove,6.031,16,0,"time travel, pirate, lost treasure"
Onward,7.65,6420,141888276,"elves, magic, dead father, dead parent, fantasy world, teenage protagonist, brother brother relationship"
The Kangaroo Chronicles,5.735,134,5081127,"berlin, germany, capitalism, socialism, single mother, kangaroo, flatmates"
Secrets of the Saqqara Tomb,7.321,148,0,"archaeologist, egyptology, grave digging, archaeological dig, archeology, egyptologist, egyptian tomb, documentary"
A Night at the Louvre: Leonardo da Vinci,6.7,3,0,"louvre museum, leonardo da vinci"
Ben 10 vs. the Universe: The Movie,7.5,130,50743,"extraterrestrial technology, alien, based on cartoon, alien race, based on tv series"
Milea,6.2,29,6782253,"based on novel or book, love, school, motorcycle, motorcycle gang, teenager"
Skull: The Mask,5.4,35,0,"possession, gore, revenge, human sacrifice, slasher, military weapons, ritual sacrifice, skull mask, vengeance"
WWE Liv Forever,3.8,4,0,"wrestling, documentary, sport"
A Response to Your Message,0.0,0,0,"protest, black lives matter"
Happiest Season,7.111,1282,1401954,"coming out, marriage proposal, holiday, romcom, lesbian relationship, in the closet, orphan, family holiday, lgbt, woman director, holiday season, pittsburgh, pennsylvania, christmas, candid, mayoral campaign, sister sister relationship, playful, lesbian, joyous, sentimental, familiar, hopeful, sympathetic"
Wild Mountain Thyme,5.2,200,0,based on play or musical
La corte de Ana,8.0,2,0,"movie business, biography, singer, music business, spanish music, portrait of an artist, celebrity interview"
Have a Good Trip: Adventures in Psychedelics,6.6,177,0,"hallucinogenic drug, drug trip, psychedelics, psychedelic drug"
Superman: Red Son,7.099,873,0,"cold war, superhero, soviet union, cartoon, based on comic"
Paper Champions,10.0,1,0,"office, wrestling, manhood, inertia, daily routine"
Crip Camp: A Disability Revolution,7.181,155,0,"hippie, summer camp, 1970s, bodily disabled person, civil rights, black panther party, disabled, catskills, sign languages, physical disability"
Omar Sharif: Citizen of the World,7.0,5,0,"cinema on cinema, movie business, family relationships, hollywood star, luxury hotel, bridge game, portrait of an artist, father son relationship"
Vaxxed II: The People's Truth,7.2,5,0,vaccine
Disappearance at Clifton Hill,5.5,111,0,"canada, police, kidnapping, motel, magic show, niagara falls, pedophile"
Memories of My Father,7.5,147,0,biography
ACCA: 13-Territory Inspection Dept. - Regards,7.2,6,0,"bromance, based on manga, anime"
The Boys in the Band,6.784,444,0,"lgbt, gay friend, gay theme"
Miss Fisher and the Crypt of Tears,6.1,114,0,"australia, detective, murder mystery, 1920s"
A Very Country Christmas Homecoming,6.1,13,0,christmas
Uppity: The Willy T. Ribbs Story,7.0,12,0,"biography, racing, social documentary, nascar, indycar, motorsport"
"Crazy, Not Insane",7.218,78,0,"serial killer, murderer, psychiatrist, dissociative identity disorder, traumatized child, dissociative identities, dissociative amnesia, dissociation"
Super Monsters: Dia de los Monsters,7.4,25,0,monster
The Wonderful Journey of Selma Lagerlöf,4.0,1,0,"copenhagen, denmark, nobel prize, biography, stockholm, sweden, lesbian relationship, portrait of an artist, swedish folklore, suffragist movement"
Make Up,5.75,46,0,"jealousy, trailer park, sexual obsession, cornwall, england, fear of water, coming of age, lipstick, first love, lgbt, sexual awakening, woman director, daydreaming, camping trailer, wigs, caravan park"
Summer of 85,7.405,878,3600000,"based on novel or book, sailing, normandy, france, motorcycle, teenage boy, lgbt, lgbt teen, burlesque, summer job, seaside town, 1980s, philosophical, lyrical, complex, teenage protagonist, loving, gay theme, inspirational, wistful, boys' love (bl), ambivalent, baffled, bewildered, bold, celebratory, complicated, exhilarated, familiar, forceful, hopeful"
"Camus, l'icône de la révolte",6.75,2,0,"nobel prize, portrait, archive footage, algeria, philosopher, french writer, camus"
The Last Warrior: Root of Evil,6.754,199,27658331,"children's story, the last hero"
A West Wing Special to Benefit When We All Vote,8.0,19,0,"politics, usa politics"
Radioactive,6.575,887,3507755,"based on novel or book, nobel prize, biography, woman scientist"
Parallel Minds,5.423,14,0,"artificial intelligence (a.i.), indigenous, murder mystery"
Inmate Zero,6.367,124,695501,"prisoner, undead, zombie, disease, lockdown"
The Swing of Things,4.683,120,0,"wedding, swinger"
Divorzio a Las Vegas,5.63,69,0,marriage problems
MK Ultra,10.0,1,0,"mind control, dance, central intelligence agency (cia), cold war, illuminati, conspiracy theory, contemporary dance, mk ultra"
Z-O-M-B-I-E-S 2,7.471,497,0,"love triangle, musical, cheerleading, love, zombie, werewolf, family"
Shelter at Home: Where Are They Now?,0.0,0,0,"behind the scenes, retrospective, lgbt, short film, zoom call"
Shawn Mendes: In Wonder,8.157,159,0,"singer, music documentary"
Congrès de Tours 1920: The Birth of the French Communist Party,8.0,1,0,"congress, france, world war i, socialism, world war ii, soviet union, communism, splits, 1920s, 20th century"
Fast and Fierce: Death Race,5.365,26,0,"chase, race, mockbuster, shoot out"
Meryl Streep: Mystery and Metamorphosis,6.7,8,0,"cinema on cinema, movie business, new american cinema, cinema history, portrait of an artist, usa cinema, life and career, actress, famous actress, star actress, biographical documentary"
What Lies Below,5.3,201,0,"lake, pregnancy, older woman younger man relationship, sickness, disturbed, shocking, summer cottage, mother daughter relationship, suspicious behavior, aquatic, horrified"
Cleanin' Up the Town: Remembering Ghostbusters,6.9,15,0,filmmaking
Luxury at Sea: The Greatest Liners,0.0,0,0,"ocean liner, cruise ship"
The Forty-Year-Old Version,6.7,111,0,"new york city, rap music, rapper, playwright, writing workshop, woman director, struggling playwright"
Come Away,5.828,309,1746860,woman director
Red Dwarf: The Promised Land,6.364,22,0,"hologram, space, crash landing, cat people, space comedy, hero worship, faith and religion"
#UNFIT: The Psychology of Donald Trump,6.731,39,0,"usa president, psychology"
Violet Evergarden: The Movie,8.29,472,20339624,"letter, sequel, slice of life, steampunk, doll, missing person, post war, military, anime, time skip, sick boy, based on light novel"
