title,vote_average,vote_count,revenue,keywords
The Longest Yard,6.665,3566,191466556,"prison, corruption, prisoner, smuggling (contraband), sports, american football, blackmail, american football coach, texas, san diego, california, prison warden, prison guard, remake, inmate, based on movie, quarterback, prisoner abuse, political aspiration, public disgrace, american football player, probation violation, federal penitentiary, shaving points, hotbox, football game"
The Colt,5.6,10,0,"civil war, soldier, battle, colt, virginia, american civil war, woman director"
Lilo & Stitch 2: Stitch Has a Glitch,6.685,1587,0,"hawaii, alien, glitch, native hawaiian"
Dominion: Prequel to The Exorcist,5.339,397,251495,"nazi, faith, africa, exorcism, satan, prequel, remake, priest, church, archaeologist, crisis of faith, archaeological dig"
Mr. & Mrs. Smith,6.688,10912,487287646,"assassin, bomb, hitman, marriage crisis, gun, secret identity, married couple, assault rifle, marriage, decoy, secret agent, dysfunctional marriage, gunfight, bullet wound, apologetic, excited"
American Pie Presents: Band Camp,5.465,2162,0,"spanner, hidden camera, marching band, camp, spin off, teenage sexuality, sex comedy"
The Devil's Rejects,6.745,1495,20901859,"fire, sheriff, bounty hunter, sadism, psychopath, sadistic, brothel, motel, exploitation, road trip, sequel, revenge, murder, antisocial personality disorder, rampage, serial killer, torture, corpse, brutality, maniac, death of brother, psychotronic, ax, horrified"
Through This Night,8.0,2,0,biography
Il Barbiere di Siviglia,7.0,1,0,opera live performance
The Madagascar Penguins in a Christmas Caper,6.836,377,0,"rescue, holiday, zoo, penguin, cartoon, madagascar, animals, christmas, short film, talking animal"
Tom and Jerry: The Fast and the Furry,7.1,299,0,"car race, cartoon, parody, anthropomorphism, racing, animals, race car"
Elektra,5.046,2579,56681566,"martial arts, superhero, based on comic, vigilante, female assassin, spin off, women fight, one woman army, supernatural power, vigilante justice"
Dreamer: Inspired By a True Story,7.0,418,0,"sports, parent child relationship, horse race, horse, kentucky, based on true story, family relationships"
The Curse of El Charro,3.405,21,0,"nightmare, revenge, ghost"
Nanny McPhee,6.684,3153,123276807,"loss of loved one, nanny, education, family relationships, widower, single father, wizard, 19th century, based on young adult novel"
Serenity,7.367,3730,38869464,"spacecraft, martial arts, telepathy, dystopia, fugitive, space western, planet, cannibal, space opera, operative, ex soldier, firefly, browncoat, awestruck"
Final Fantasy VII: Advent Children,7.158,1202,0,"airplane, swordplay, megacity, wheelchair, based on video game, ruins, anime"
Son of the Mask,4.209,1909,59918422,"mask, baby, superhero, transformation, villain, surrealism, vikings (norsemen), based on comic, slapstick comedy, dog, urban setting, super villain, norse mythology, cartoonist, supernatural power"
War of the Worlds,6.526,8864,603873119,"daughter, new jersey, post-traumatic stress disorder (ptsd), airplane, based on novel or book, underground, dystopia, alien, survival, disaster, apocalypse, creature, alien invasion, human subjugation"
Star Wars: Episode III - Revenge of the Sith,7.455,14513,850000000,"showdown, lava, fight, politics, volcano, chosen one, sequel, romance, prequel, tragedy, cult figure, tragic hero, vision, planet, hatred, dream sequence, expectant mother, space opera, chancel, burn injury, allegorical, tragic romance, fall from grace, power, violence, suspenseful, sinister, bold"
La vie est à nous !,5.4,9,0,"strike, family"
Constantine,7.116,7724,230900000,"self sacrifice, angel, christianity, confession, superhero, supernatural, exorcism, archangel gabriel, holy water, redemption, based on comic, lucifer, demon, occult, aftercreditsstinger, mysticism, supernatural power, good versus evil, conceited, defiant, occult detective"
Something to Remember Me By,6.5,14,282601,woman director
"The Prize Winner of Defiance, Ohio",6.6,88,0,"commercial, housewife, based on true story, middle class, ohio, dysfunctional marriage, breaking the fourth wall, based on memoir or autobiography, prize money, woman director, mortgage, contests and competitions, 1950s, 1960s, large family, tv contest, prizes, married with children, economic struggle, grand prize"
The Upside of Anger,6.271,280,28237488,"friendship, michigan, funeral, lie, college, flashback, grief, marijuana, neighbor, anger, alcoholic, drunk, dysfunctional"
King Kong,6.887,8274,562363449,"new york city, exotic island, movie business, show business, human animal relationship, great depression, giant insect, remake, prehistoric creature, dinosaur, creature, kaiju, empire state building, giant ape, woman in peril, 1930s, giant gorilla, grand, king kong"
Fantastic Four,5.802,9770,333535934,"mask, friendship, marriage proposal, fire, sibling relationship, flying, radiation, missile, superhero, dna, transformation, based on comic, space, laboratory, explosion, scientist, super power, space station, brooklyn bridge, superhuman strength, invisibility, elasticity, baffled"
Elio Petri: Notes About a Filmmaker,6.7,9,0,movie business
Cheaper by the Dozen 2,6.159,2049,129181830,"chicago, illinois, lake, husband wife relationship, based on novel or book, holiday, competition, forbidden love, big family, father, family relationships, rivalry, labor pain, family vacation, family holiday, large family"
Die Nachrichten,3.0,3,0,"german democratic republic, stasi"
Lord of War,7.336,5119,72600000,"hotel, new york city, civil war, dictator, cold war, drug addiction, cocaine, warlord, car bomb, arms dealer, based on true story, interpol, prostitution, liberia"
The Three Burials of Melquiades Estrada,7.0,621,12036149,"mexico, texas, illegal immigration, border patrol, usa–mexico border, promise, corpse, desert, neo-western, coyote"
Robots,6.474,4791,262511490,"inventor, businessman, villain, robot, dishonesty"
No Rules,2.5,2,0,"mixed martial arts (mma), martial arts master, martial arts tournament, fighting style"
The Family Stone,6.3,1068,92884429,"big family, connecticut, family relationships, fish out of water, falling in love, engagement ring, christmas, christmas tradition, christmas romance, comedy of errors"
Bionicle 3: Web of Shadows,6.0,90,0,"hero, return, complicated"
Bad News Bears,5.826,279,34252847,"sports, baseball, little league, kids' sports team"
D'Artagnan and the Three Musketeers,5.186,43,0,musketeer
Sin City,7.46,8570,158733820,"dystopia, based on comic, anthology, black and white, held captive, based on graphic novel, mysterious killer, doing the right thing, silhouette, neo-noir, absurd, bold"
Return of the Goodies,6.9,25,0,woman director
The Muppets' Wizard of Oz,5.2,129,0,"witch, based on novel or book, lion, scarecrow, prawn, puppetry, robot, based on young adult novel, anthropomorphic puppets"
Harsh Times,6.431,736,6000000,"prostitute, post-traumatic stress disorder (ptsd), drug use, friends, los angeles, california, theft, drinking, unemployment, ex soldier, lapd, vinegar"
Billy Bragg & Wilco: Man in the Sand,8.0,2,0,"folk music, woman director"
Before It Had a Name,3.3,16,0,woman director
Brokeback Mountain,7.784,7347,178043761,"secret love, wyoming, usa, countryside, homophobia, marriage crisis, intolerance, in the closet, summer, cowboy, lgbt, star crossed lovers, 1960s, thoughtful, closeted homosexual, gay romance, gay theme, gay relationship, matter of fact"
Their Eyes Were Watching God,5.443,35,0,"florida, jealousy, based on novel or book, gambling, fight, marriage, flashback, love, racism, death, argument, husband, woman director, abuse, candid, loving, dramatic, admiring, audacious, celebratory"
Rumor Has It...,5.7,1210,88900000,"daughter, ladykiller, family secrets, extramarital affair"
Three,5.561,270,0,"infidelity, exotic island, husband wife relationship, shipwreck, rivalry, millionaire, deserted island, voodoo ritual, nude swimming, sharks"
The Tube,7.0,4,0,"staatsanwältin, truck"
March of the Penguins,7.077,1178,127392693,"cold, parent child relationship, penguin, brood, autonomy, survival, wildlife, snow, antarctica, struggle for survival, animals, nature, nature documentary, wonder, anxious, animal behaviour, animal documentary, wildlife documentary, celebratory, hopeful, vibrant, animal behavior"
C.S.A.: The Confederate States of America,5.7,79,744000,"civil war, slavery, mockumentary, social satire, alternate history, racism, found footage, confederate, faked footage, american civil war, fake commercial, independent film"
Passion & Poetry: The Ballad of Sam Peckinpah,7.0,7,0,"biography, film director"
The Piano Tuner of Earthquakes,6.3,32,27953,"opera, inventor, manager, singer, murder, clinic, wedding, machine, captured, tuner, skills, mechanical, constructs, afterworld"
Once You're Born You Can No Longer Hide,6.113,31,0,"illegal immigration, mediterranean sea"
The Treasure of the White Falcons,6.056,9,0,"friendship, treasure hunt, treasure map, 1980s, child protagonist"
Miss Congeniality 2: Armed and Fabulous,5.749,1923,101393569,"ship, undercover agent, ransom, drag queen, fbi, press conference, sequel, miss america, office politics, buddy cop, representation, abandonment"
House of Wax,6.017,3218,68766121,"louisiana, gore, traffic jam, remake, murder, wax museum, slasher, series of murders, twins, killer, group of friends, ghost town, wax, waxwork, brother sister relationship, 2000s"
Born Killers,5.206,17,0,"murder, strangulation, secret life, truck driver, tarot, killers, brothers"
Four Brothers,6.811,2298,92374674,"robbery, sibling relationship, arbitrary law, adoptive mother, revenge, murder, detroit, michigan, duringcreditsstinger, interracial adoption"
El desvío... la escena del crimen,0.0,0,0,puerto rico
The Jacket,6.875,1608,21733230,"amnesia, experiment, smoking, psychology, hallucination, time travel, medicine, iraq war veteran, love, psychologist, soldier, psychiatrist, vermont, dead, wrongful arrest, near-death experience, truck stop, murder of a police officer"
Confessions of an Action Star,4.1,13,0,"martial arts, dancer, movie business, mockumentary, fame, found footage"
The Lady in Question Is Charles Busch,5.7,3,0,"drag queen, gay theme"
Who Is On First?,2.0,1,0,short film
Riot at the Rite,9.0,1,0,"dance, paris, france, musical, ballet"
xXx: State of the Union,5.079,1956,71410636,"helicopter, usa president, washington dc, usa, general, coup d'etat, military prison, agent, insurgent, secretary of defense"
Wedding Crashers,6.5,4574,288500000,"cake, sailing, fake identity, wedding, lying"
Tráiler para amantes de lo prohibido!,6.765,17,0,"black humor, musical, promotional film, musical comedy, short film"
H.G. Wells' War of the Worlds,5.2,68,0,"dystopia, space invasion, alien, priest, astronomer, soldier, alien invasion"
About the Looking for and the Finding of Love,4.324,17,0,"suicide, island, berlin, germany, lovesickness, love of one's life, cheating, composer, sexual frustration, greece, pop singer, hades, hermes, intersexuality, relationship"
The Protector,7.124,897,27165581,"sydney, australia, australia, elephant, buddhism, fighter, tempel, gang, animals"
A Short Film About the Indio Nacional,6.7,8,0,philippines
Matilda's Movie Magic: The Making of 'Matilda',4.5,2,0,"behind the scenes, special effects, making of"
The Myth,6.4,401,6669097,"submissive, burlesque, great wall of china, elixir of life, ancient manuscript, surgical stitches, holy man, exotic locale, terracotta army, speculative, curious, insecure, playful, casual, factual, joyous, enthusiastic, exuberant, frustrated, joyful"
A View from the Eiffel Tower,4.2,4,0,"older man younger woman relationship, gynecologist"
Chicks with Sticks,4.571,7,0,"battle of the sexes, female athlete, woman director"
Les Enfoirés 2005 - Le train des Enfoirés,7.6,4,0,"concert, benefit concert, farewell concert, french music, tribute concert, music show, musical adaptation"
Invitation to a Suicide,0.0,0,0,"butcher, bakery, funeral home"
Metal: A Headbanger's Journey,7.6,164,0,"interview, heavy metal, music festival, anthropology, woman director, music documentary, metal music, testimony"
The Cave,5.439,994,33296457,"cave, fall, creature, diver, swimwear, caving, romania"
The Dukes of Hazzard,5.596,1256,110803676,"farm, sheriff, bikini, redneck, moonshine"
The Producers,6.162,498,38058335,"nazi, cheating, male friendship, success, musical, based on play or musical, blonde, producer, sing sing, broadway, based on movie, aftercreditsstinger, woman director, accountant, 1950s, musical comedy"
Hoodwinked!,6.255,1842,110000000,"wolf, investigation, suspicion, villain, little red riding hood, burglary, grandmother"
Assault on Precinct 13,6.182,1157,35294470,"dying and death, drug abuse, prison cell, junkie, mexican standoff, snowstorm, transport of prisoners, molotow cocktail, new year's day, deception, remake, survival, undercover cop, shootout, police corruption, brutality, power outage, detroit, michigan, silencer, urban setting, machine gun, night vision goggles, exploding bus, aggressive, intense"
Paradise Texas,7.0,1,0,woman director
Mozart and the Whale,6.2,145,84967,"taxi driver, autism, asperger's syndrome"
Letter to the President,2.0,1,0,"rap music, hip-hop"
8MM 2,4.8,134,0,"pornography, budapest, hungary, blackmail, hungary"
The Secret Life of Words,6.959,218,0,"factory worker, dying and death, depression, factory, nurse, yugoslavia, dubrovnik, war crimes, loss of loved one, torture, oil platform, woman director, hearing impaired"
The Intimate,6.1,32,0,"softcore, erotic"
B.T.K. Killer,3.731,14,0,serial killer
Alone in the Dark,3.2,639,12693645,"island, monster, darkness, professor, detective, museum, paranormal phenomena, alien life-form, paranormal, artifact, zombie, paranormal investigation, gothic, based on video game, occult, supernatural power, good versus evil"
Comedy Central Roast of Pamela Anderson,6.5,59,0,roast
Transporter 2,6.32,3811,89100000,"martial arts, chauffeur, miami, florida, workaholic, war on drugs, kidnapping, conference, sequel, u.s. marshal, young boy, audi, police chase, explosion, lethal virus, scientist, getaway driver, antidote, marital separation, government official, ransom demand, narcotics, rules, ex special forces, action hero, jetski, favor, crazy woman, precision, modified vehicle, bulletproof car"
Be Cool,5.457,936,95200000,"bratva (russian mafia), widow, nightclub, baseball bat, recording contract, recording studio, music business, pawnshop"
The Pacifier,6.072,3160,198636868,"mission, bodybuilder, body guard, scientist, family, u.s. soldier, death of husband, us military, action hero, male nanny"
The Land Before Time XI: Invasion of the Tinysauruses,6.3,189,0,"family relationships, dinosaur"
Kino's Journey: Life Goes On,8.0,3,0,"prequel, slice of life, travel, seinen, anime, based on light novel"
Das Drama von Dresden,10.0,1,0,"dresden, germany"
Ils voulaient tuer de Gaulle,8.0,1,0,"attempted murder, interview, assassination of president, assassination attempt, presidential visit, 1960s, french history, président, french politics, docufiction, gaulle, historical documentary"
The Exorcism of Emily Rose,6.599,2950,145166804,"court, epilepsy, exorcism, possession, based on true story, trial, priest, teenage girl, spirit, umbrella, cross, prosecutor, tape recording  , catholicism, negligent homicide, archdiocese, agnostic, malnutrition, burning, psychotic epileptic disorder"
Knights of the South Bronx,6.8,13,0,"chess, school teacher, bronx, new york city"
Faith of My Fathers,6.2,25,0,"vietnam war, patriotism, prisoner of war, test of courage"
The Descent,6.972,4217,57130027,"panic, darkness, mutant, expedition, cave, claustrophobia, trauma, gore, female friendship, rope, climbing, appalachia, friends, female protagonist, best friend, creature, survival horror, grieving, speleology, camcorder, suspenseful, ambivalent"
The Sentimental Education of Eugenie,3.9,17,0,eroticism
The Island,6.687,5682,162949164,"genetics, love of one's life, escape, freedom, dystopia, false memory, plague, human clone, 2010s, organ trafficking"
Hitch,6.572,6053,371600000,"romcom, speed date, dating, romantic"
The Squid and the Whale,6.947,1038,11100000,"uniform, new york city, museum, writer, private, brooklyn, new york city, tryst, semi autobiographical, 1980s"
Kept and Dreamless,5.867,15,0,woman director
Daniel Käfer - Die Villen der Frau Hürsch,0.0,0,0,ausseerland
Chasing Ghosts,5.5,27,1102000,"identity, homicide, serial killer, one last job, neo-noir"
Deuce Bigalow: European Gigolo,5.3,984,45109561,"amsterdam, netherlands, fetish, pimp, gigolo, painter, europe, serial killer, male prostitution, drugs, sex comedy"
Suzanne's Diary for Nicholas,5.4,11,0,"infant, letter, loss, terminal illness, romance"
Nina's House,5.7,9,595794,"orphanage, 1940s"
Kirikou and the Wild Beasts,6.354,314,0,"adult animation, woman director"
Thumbsucker,6.2,255,1919197,"first time, high school, becoming an adult, thumb, hypnosis, thumb sucking, attention deficit hyperactivity disorder (adhd), elocution, oregon, usa, blindfold, teenage crush, family, dentist, debate team"
Queen + Paul Rodgers: Return of the Champions,6.1,8,0,"rock music, live performance, concert film, tv special"
Land of the Dead,6.198,1693,47074133,"dystopia, cage, zombie, zombie apocalypse, apocalyptic vision"
2 or 3 Things I Know About Him,6.6,7,0,"destruction of a civilization, daughter, death penalty, nazi, sense of guilt, parent child relationship, loss of loved one, suppressed past, fascism, ss (nazi schutzstaffel), holocaust (shoah), deportation, jew persecution, auschwitz-birkenau concentration camp, national socialism, czechoslovakia, bratislava, slovakia, south africa, fascist, sturmabteilung, antisemitism, family, family feud, post war, father figure, nsdap (nazi party)"
"Yours, Mine & Ours",6.2,866,72028752,"big family, family, blended family"
Bad Girls from Valley High,3.857,21,0,"high school, based on novel or book, dark comedy, murder, curse, exchange student, premature aging"
State Property: Blood on the Streets,5.694,18,1691706,"drug smuggling, criminal"
Scooby-Doo! in Where's My Mummy?,7.414,410,0,"egypt, mummy, criminal investigation"
Jerry Springer: The Opera,6.316,19,0,musical
Steve McQueen: The Essence of Cool,5.5,10,0,"car race, motorcycle, model"
Zathura: A Space Adventure,6.432,3455,65079104,"fire, based on novel or book, killer robot, house, space travel, wish, meteor, challenge, giant lizard, alien, space, board game, planet, astronaut, game, hardship, little brother, alternative reality, trapped in space, space adventure, space pirate, children's adventure, meteor shower, jealous brother, brother brother relationship, alien spaceship, big brother, brothers, big sister, challenges, child"
Dungeons & Dragons: Wrath of the Dragon God,4.7,136,0,"fighter, royalty, curse, dragon, d&d, mysterious orb"
Sahara,5.912,1574,119269486,"dying and death, civil war, based on novel or book, africa, warlord, rescue mission, treasure hunt, sahara desert, doctor, scientist, desert, historical event, ironclad ship, adventurer, american civil war, tuareg, plague, african tribe, mali, treasure hunter, lagos, river niger, unexplained deaths, world health organization, amused, exhilarated, confederate ship, neurologist, historical artifacts"
"Semen, a History of Love",4.269,13,0,"romcom, semen, artificial insemination, biologist, woman director"
The Hitchhiker's Guide to the Galaxy,6.68,4083,104500000,"galaxy, android, bureaucracy, based on novel or book, chase, space travel, alien, survival, stop motion, hitchhiker, robot, alien invasion, space opera, hyperspace, meaning of life, destruction of earth, intergalactic travel, islington england, whimsical, cheerful"
Two for the Money,6.044,694,30526509,"bet, career, sports, american football, greed, based on true story"
Dan Aykroyd Unplugged On UFOs,4.3,9,0,"alien, ufo, space"
Recipe for a Perfect Christmas,5.192,13,0,"cooking, christmas"
The League of Gentlemen's Apocalypse,6.2,84,2424174,"butcher, alternate dimension, cannibalism"
Screaming Queens: The Riot at Compton's Cafeteria,3.6,5,0,"police brutality, san francisco, california, drag queen, diner, civil rights, riot, oppression, lgbt, woman director, trans woman, transgender rights, tenderloin district, gay rights, american history, trans women"
The Real Glory: Reconstructing 'The Big Red One',6.0,1,0,making of
The Real Glory: Reconstructing 'The Big Red One',6.0,1,0,making of
H.M.S. Pinafore & Trial by Jury,7.7,3,0,"navy, naval officer, social commentary, suitor, seaman, class prejudice, sea captain, social class"
California Dreamin': The Songs of The Mamas & The Papas,7.8,4,0,"rock 'n' roll, folk music, harmony, american"
The Long Weekend,5.665,133,0,one-night stand
The Promise,5.528,127,30995924,"assassin, servant, emperor, battle assignment, sword duel, magic armor"
"Walker, Texas Ranger: Trial by Fire",6.362,69,0,"gangster, texas ranger, serial killer"
In Bed,6.085,94,0,"hotel room, flirt, confidence, bed, striptease, violent husband, one-night stand, chile, falling in love, casual sex, voyeur"
Melissa P.,4.609,582,7450832,"adolescence, rape, parent child relationship, teenage sexuality"
The Snow Queen,2.7,3,0,woman director
What Is It?,5.4,25,0,"experiment, nazi, down syndrome"
Surge of Power: The Stuff of Heroes,10.0,1,0,"superhero, parody, lgbt, gay theme, independent film, superhero parody"
The Beat That My Heart Skipped,6.9,478,9293785,"estate agent, concert, paris, france, parent child relationship, loss of loved one, classical music, chinese woman, piano lessons, squatter, pianist, life changing, piano, new life, life and career"
Alabama Jones and the Busty Crusade,4.321,14,0,"treasure, treasure hunt, erotic movie"
The Man Who Lost Himself,5.2,8,0,"sports, biography, woman director"
Memoirs of a Geisha,7.653,3272,162242962,"secret love, japan, prostitute, sibling relationship, geisha, brothel, mentor, world war ii, loss of virginity, period drama, biting, kimono, sumo, kyoto, japan, 1920s, 1940s, 1930s, desperate, loving, student mentor relationship, loss of sister, loss of parents, admiring, appreciative, authoritarian, disrespectful"
John Legend - Live at the House of Blues,7.0,2,0,concert
The Making of A Summer’s Tale,4.0,1,0,making of
Housewarming,5.4,36,0,woman director
A Bittersweet Life,7.442,947,7600000,"buried alive, handlanger, revenge, fugitive, extramarital affair"
The Poseidon Adventure,5.165,118,0,"new year's eve, remake, miniseries, capsized ship, disaster movie, christmas"
Bound by Lies,3.643,14,0,"photographer, detective, bodyguard, romance, killer, woman director"
Making of: Das Geheimnis der schwarzen Koffer,0.0,0,0,featurette
"Kenedi, Lost and Found",5.5,4,0,sinti and romanies 
What We Do in the Shadows: Interviews with Some Vampires,6.6,64,0,"friendship, vampire, new zealand, mockumentary, communal living, short film"
Crash,7.216,3713,98400000,"daughter, police, race politics, installer, fall, car crash, racism, los angeles, california, bigotry, social services, collision, interwoven stories, تصادف, تصادف 2005, crash 2005, crash 2004"
"Enteng Kabisote 2: Okay ka, Fairy ko... The Legend Continues",0.0,0,0,philippines
The Sandlot 2,5.865,171,0,"sports, baseball, remake"
Mutig in die neuen Zeiten - Im Reich der Reblaus,5.5,3,0,"austria, post war"
The Man,5.806,600,13485145,"chase, mistake in person, fake identity, mistaken identity, arms dealer, cop, salesman, police officer, dentist, buddy cop"
My Movie About Making 'Matilda' by Mara Wilson,5.5,2,0,"home movie footage, behind the scenes, handheld camera, making of"
Return of the Living Dead: Necropolis,5.2,252,0,"gore, undead, sequel, zombie, living dead"
The Great Raid,6.522,362,10166502,"based on novel or book, war crimes, narration, world war ii, prisoner of war, rescue mission, us army, based on true story, historical fiction, soldier, special forces, military, 1940s"
The Legend of Zorro,6.124,3007,142400065,"california, hero, mexico, parent child relationship, marriage crisis, spy, superhero, secret organization, sword fight, conspiracy, divorce, swashbuckler, american civil war, zorro, good versus evil"
The Harlem Globetrotters: The Team That Changed the World,8.0,5,0,"basketball, sports documentary, harlem, new york city"
The Beast of Bray Road,5.276,29,0,"rural area, cryptozoology, werewolf, police hunt"
Hide and Seek,6.3,1660,127369981,"loss of loved one, house, imaginary friend"
The Karate Guard,6.5,11,0,"martial arts, karate"
The Great Ecstasy Of Robert Carmichael,5.0,29,0,"rural area, coastal town"
Easter Parade: On the Avenue,0.0,0,0,filmmaking
La Clemenza di Tito,0.0,0,0,"opera, mozart"
The Brothers Grimm,5.842,2865,105300000,"sibling relationship, germany, literature, brothers grimm, con artist, historical fiction, aftercreditsstinger, 19th century, fake exorcism"
Left Behind: World at War,4.127,75,0,"apocalypse, christian film"
The President's Last Bang,6.458,48,0,"assassination, dark comedy, based on true story, president, assassination of president, korea president, park chung-hee"
Making Demons,7.0,1,0,quatermass
Star Wars: Within a Minute - The Making of Episode III,6.9,17,0,filmmaking
U2: Vertigo 2005 - Live from Chicago,7.9,24,0,"concert, rock 'n' roll, musical, post-punk, woman director, alternative rock"
Dracula III: Legacy,4.888,116,0,"pain, sword, vampire, rebel, orgy, horse, castle, clown, carnival, vampire hunter (slayer), train, corpse, tough guy, massacre, church, gothic horror, ex priest, romania, red dress, dracula"
Detective Conan: Strategy Above the Depths,6.914,145,20768817,"detective, anime, suspense, mystery, adventure"
"The Tulse Luper Suitcases, Part 3: From Sark to the Finish",4.9,15,12000,biography
The Aura,6.949,215,0,"robbery, casino, epilepsy, patagonia, argentina, heist, taxidermy, hunting trip, murder, betrayal, argentina, armored truck, neo-noir"
Seeing You in Circles,6.0,7,0,"lgbt, gay theme, short film"
Return of the Living Dead: Rave to the Grave,5.219,220,0,"halloween, rave, undead, sequel, zombie, drugs"
The Problem with Fiber Optics,9.0,1,0,"crush, memory, virginity, mother son relationship, florida state university"
Herbie Fully Loaded,5.817,2375,144100000,"car race, sports, victory, sequel, slapstick comedy, nascar, woman director"
Boss'n Up,4.4,12,0,musical
Lenny The Wonder Dog,4.1,6,0,aftercreditsstinger
The Tiger and the Snow,6.751,486,24000000,"literature professor, medicine, poet, iraq, autorin, falling in love, illness, baghdad"
Erkan & Stefan 3,4.6,28,0,"ship, murder"
Trailer for a Remake of Gore Vidal's Caligula,5.804,28,0,"roman, wine, death, naked"
Just Friends,6.216,1722,50817508,"change, holiday, success, falling in love, hometown, arrogance, weight loss, christmas, awestruck"
Not Here to Be Loved,6.7,29,0,"individual, dancing, secret love, dancing class, paris, france, nurse, parent child relationship, clerk, age difference, loss of loved one, old people's nurse, tango, chambers of a barrister, fiancé, dementia, heart disease, distraint, monopoly, indoor plant, author, wedding, dog"
Straight Hike for the Butch Dyke,0.0,0,0,"parody, lgbt"
R2 y el caso del cadáver sin cabeza,0.0,0,339301,"detective, dark comedy, parody, extortion, bound and gagged, trash"
Battle in Heaven,5.8,208,253527,"mexico city, mexico, eroticism, erotic movie, new mexican cinema"
Why We Fight,7.513,118,0,"vietnam veteran, war veteran, war crimes, prisoner of war, assault, gas attack, war on freedom, invasion, based on true story, war victim, iraq war veteran, bombing, bomb attack"
Romy and Michele: In the Beginning,5.238,21,0,"female friendship, hollywood, los angeles, california"
New York Dolls: All Dolled Up,8.5,2,0,"interview, punk rock, live, black and white, glam rock, woman director"
Living with the Enemy,5.5,8,0,"helicopter, video surveillance, control, high tech surveillance, billionaire, falling in love, older man younger woman relationship, widower, ceo, personal assistant, horse ranch, secret past, suspicious wife, runner, rich husband, search for truth, whirlwind romance, tech company, personal security, powerful man"
The Fog,4.6,795,46201432,"sea, small town, ship, gold, island, california, fire, beach, penalty, parent child relationship, prophecy, sword, cemetery, narration, beheading, fog, leprosy, lighthouse, ghost ship, weather service, unatoned crime, remake, killer, denunciation, supernatural power, supernatural horror"
Hero: The Rock Opera,0.0,0,0,"musical, religion, jesus christ, christian rock"
My Father and My Son,7.442,361,4187299,"son, father, family drama, fiul, tatăl, meu"
Jarhead,6.671,3066,97076152,"california, gulf war, saudi arabia, petrol, marine corps, kuwait, based on memoir or autobiography, u.s. marine, anti war, desert storm, harsh"
London,5.9,332,0,"new york city, celebration"
London,5.9,332,0,"new york city, celebration"
A Father… A Son… Once Upon a Time in Hollywood,6.4,5,0,"biography, woman director"
