title,vote_average,vote_count,revenue,keywords
Mean Girls,7.2,9234,130193514,"based on novel or book, illinois, female friendship, bullying, coming of age, prom, teenage girl, fish out of water, best friend, math teacher, biting, gossip, clique, former best friend, teen comedy, exploitation of friendship, public humiliation, high school rivalry, new girl at school, teenage life, manipulative friend, math genius, female bully, teenage friendship, teenager, antagonistic, derisive, mean spirited, mocking, sarcastic"
Man on Fire,7.458,5448,130300000,"mexico, mexico city, mexico, based on novel or book, kidnapping, bodyguard, diary, bible, remake, stuffed animal, revenge, gun battle, cell phone, alcoholic, grenade launcher, child kidnapping, bloodshed, swim meet, aggressive, ex-cia agent, mexican federale, mexican law enforcement, vigilante justice, corrupt cop, mexican police, personal security, suspenseful, gun death"
Eternal Sunshine of the Spotless Mind,8.092,15852,72258126,"new york city, regret, jealousy, deja vu, amnesia, dreams, operation, relationship problems, love, memory, brainwashing, relationship, heartbreak, nonlinear timeline, philosophical, 2000s, memory manipulation, psychological drama, romantic"
The Girl Next Door,6.735,3845,31635150,"high school, porn actor, pornographic video, school party, blonde, prom, sexual attraction, teenage boy, porn industry, sex comedy, girl next door, sex video, loving"
The Day After Tomorrow,6.547,8568,552639571,"new york city, philadelphia, pennsylvania, saving the world, scotland, climate change, greenhouse effect, tornado, hurricane, hail, temperature drop, ice age, polar zone, barrier ice, ice melting, evacuation, flooding, rescue mission, global warming, tsunami, end of the world, disaster, snow, scientist, united nations, high school student, climatologist, freezing, frozen alive, disaster movie, snowed in, typhoon, cataclysmic storm, new york public library, global catastrophe, climate science, climate crisis, superstorm, torrential rain, mass casualties"
RRRrrrr!!!,6.298,1223,14054361,"parody, caveman"
9 Songs,5.6,554,1574623,"london, england, concert, rock 'n' roll, sexuality, orgasm, cocaine, blow job, man woman relationship, condom, love, sexual fantasy, pubic hair, breast, ejaculation, american, couple, desire, sexual desire, cunnilingus, naked, exchange student, rock concert, british man, nude, drug, small tits, woman tied to a bed, sex, vulva, rock, unsimulated sex, intense, erect penis"
"I, Robot",6.958,12334,347234916,"chicago, illinois, future, man vs machine, hero, artificial intelligence (a.i.), based on novel or book, grandparent grandchild relationship, homicide, detective, dystopia, hologram, murder, robot as menace, car accident, robot, grandmother, humanity, futuristic city, robotics, humanoid robot, talking robot, self-driving car, homicide investigation, 2030s, robot companion, old robot, new robot"
A Very Long Engagement,7.3,1277,0,"prostitute, amnesia, paris, france, world war i, loss of loved one, bodily disabled person, wheelchair, lighthouse, lighthouse keeper   , verdun, airship, disappearance, teenage crush, soldier, private detective, missing person, polio, trenches"
Back When We Were Grownups,4.563,8,0,"based on novel or book, doctor, wedding, unhappiness"
When Will I Be Loved,4.076,46,159429,"new york city, italian, manipulation, money"
The South,3.9,6,0,"kidnapping, love, illness, madness, laundry"
Around the World in 80 Days,5.948,2617,72178895,"new york city, london, england, paris, france, san francisco, california, journey around the world, jules verne, hot air balloon, steampunk, lighthearted, around the world in 80 days, دور دنیا در 80 روز"
Spider-Man 2,7.296,15888,788976453,"new york city, dual identity, love of one's life, secret identity, superhero, pizza boy, based on comic, sequel, romance, doctor, scientist, tentacle, death, super villain, young adult"
Meet the Fockers,6.253,4999,516642939,"florida, central intelligence agency (cia), nurse, parent child relationship, anti-authoritarian upbringing, parents-in-law, orderly, just married, sex therapy, bad father-in-law, family, illegitimate son, meddling father"
Christmas with the Kranks,6.154,1246,0,"chicago, illinois, husband wife relationship, based on novel or book, holiday, christmas party, christmas tree, christmas, sentimental, hilarious, celebratory, joyful"
Balto III: Wings of Change,6.659,336,0,"cartoon, cartoon wolf, cartoon animal"
The SpongeBob SquarePants Movie,7.1,3078,141067890,"sea, ocean, falsely accused, villain, squid, aftercreditsstinger, duringcreditsstinger, live action and animation, based on tv series, admiring, adoring, approving"
Raise Your Voice,6.5,849,14867514,"life's dream, aspiring singer, singer, death of brother, grieving, music school, overprotective father"
AVP: Alien vs. Predator,5.945,4764,177427090,"space marine, saving the world, predator, praise, pyramid, alien, creature, cosmos, familiar"
Cazuza: Time Doesn't Stop,7.1,241,0,"aids, biography, woman director"
Kill Bill: Vol. 2,7.875,14625,152159461,"daughter, martial arts, kung fu, showdown, right and justice, rage and hate, sibling relationship, swordplay, katana, mother role, single, sword fight, revenge, vigilante, retribution, aftercreditsstinger, duringcreditsstinger, veneno"
Alexander,5.951,3410,167298192,"egypt, elephant, aristotle, persia, greece, emperor, campaign, alexander the great, sword fight, royalty, male homosexuality, ancient world, lgbt, ancient greece, epic battle, historical drama, action hero, 4th century bc, gay theme"
Saw,7.418,9754,104045735,"sadism, shotgun, detective, flashback, hospital, doctor, torture, sadist, survival horror, chained, bludgeoning, death match, booby trap, mind game, extreme violence, death game"
A Love Song for Bobby Long,6.764,409,1841260,"friendship, alcohol, new orleans, louisiana, house, little girl, woman director"
Starship Troopers 2: Hero of the Federation,4.453,664,0,"general, extraterrestrial technology, troops, us army, alien life-form, creature"
The Land Has Eyes,5.6,8,0,"island, culture, south pacific"
Dirty Dancing: Havana Nights,6.428,684,27685016,"dancing, dance, beach, cuba, dance competition, cuban revolution, little boy, falling in love, 1950s, us states, hollywood dancing"
"Enteng Kabisote: Okay ka, Fairy ko... The Legend",0.0,0,0,"family relationships, slapstick comedy"
Shaun of the Dead,7.537,9009,39396175,"london, england, dark comedy, satire, surrey, parody, slacker, friends, survival, zombie, cynical, survival horror, british pub, boyfriend girlfriend relationship, taunting, zombie apocalypse, frantic, satirical, desperate, anxious, playful, dramatic, suspenseful, witty, amused, defiant, exuberant, farcical"
Edgar G. Ulmer: The Man Off-Screen,6.0,5,0,poverty row
The Story Room: The Making of 'Lilo & Stitch',8.4,17,0,"hawaii, filmmaking, making of"
The Passion of the Christ,7.5,4962,610063468,"mission, suffering, roman empire, christianity, jewry, roman, crucifixion, apostle, last supper, bible, satan, easter, torture, brutality, jesus christ, christian film, aramaic, rosario, ancient language film, sangre"
Cigarettes and Coffee,6.3,18,0,parent child relationship
Anacondas: The Hunt for the Blood Orchid,5.481,1050,70992898,"research, snake, predator, traitor, expedition, orchid, borneo, survival, jungle, anaconda, stormy night, kalimantan, animal horror"
The Librarian: Quest for the Spear,6.291,682,0,"riddle, treasure hunt, booby trap, shangri la, stolen treasure, new york public library, spear of destiny"
The Bourne Supremacy,7.324,7894,288500217,"sniper, assassin, berlin, germany, amnesia, based on novel or book, espionage, lie, sequel, on the run, shootout, foot chase, exploding house, one against many, rail car, dark past, moscow, russia, hand to hand combat, action hero, bourne, jason bourne, dramatic, suspenseful"
Garfield,5.73,4165,200800000,"cat, competition, veterinarian, mascot, based on comic, lasagna, dog show, pets, live action and animation, abduction, train station, high school crush, cgi-live action hybrid"
Head-On,7.5,606,11030861,"drug abuse, religious education, alcohol, fictitious marriage, homicide, roommates, religion and supernatural, turkey, love, family, hamburg, germany"
Barbie as The Princess & the Pauper,7.474,1522,0,"princess, musical, based on toy, female protagonist, identity swap, 3d animation"
District B13,6.802,1929,11169386,"martial arts, street gang, paris, france, bomb, dystopia, ghetto, parkour, undercover cop, gang, drug dealing, suburb, fighting, hand to hand combat"
Dragon's World: A Fantasy Made Real,8.0,24,0,"skeleton, experiment, cave, museum, mythology, sketch, knight, dragon, scientist, wyvern"
Five Children and It,5.6,225,5072125,"fairy, based on children's book, wish fulfillment"
Sky Captain and the World of Tomorrow,5.9,1324,57958696,"journalist, london, england, himalaya mountain range, killer robot, computer war, steampunk, robot"
Before the Fall,7.0,350,3764219,"transporter, nazi, boarding school, world war ii, elite unit, children in wartime"
DodgeBall: A True Underdog Story,6.357,3673,168423227,"underdog, sports, love at first sight, competition, gymnasium, bodyguard, oddball, cheerleader, cheerleading, sexual harassment, breaking the fourth wall, pirate, workout, megalomaniac, lgbt, sport competition, against the odds, mentor protégé relationship, weight loss, referee, aftercreditsstinger, duringcreditsstinger, guide book, dodgeball, instructional video, girl scouts, candid, small business, handicapped, casual, rules and regulations, food addiction, amused, appreciative, exhilarated"
50 First Dates,6.871,7519,196482882,"amnesia, hawaii, romcom, deception, womanizer, love, car accident, screwball comedy, short-term memory loss, true love, romantic, joyful"
The Aviator,7.217,5627,213719942,"ladykiller, pilot, biography, womanizer, phobia, aviation, u.s. congress, flying boat, test flight"
Before Sunset,7.8,3644,15992615,"journalist, talking, soulmates, walking, paris, france, bookshop, love of one's life, author, semi autobiographical, trem, escritor, livraria"
Shark Tale,6.027,6548,367300000,"fish, secret love, hero, mission of murder, vegetarian, threat of death, anthropomorphism, shark, woman director"
Seed of Chucky,5.5,1713,24829644,"baby, voodoo, possession, evil doll, murder, killer doll, serial killer, slasher, killer toys, toy comes to life, possessed doll, supernatural power, gloomy"
Grand Theft Parsons,5.798,42,6876,"hippie, chase, musician, rock star, 1970s, oath, hearse, wish fulfillment, corpse in coffin, death wish, joshua tree, california desert, parsons, stolen corpse"
The Heart Is Deceitful Above All Things,5.8,154,176153,"fire, prostitute, rape, dancer, police, alcohol, fanatic, stripper, autobiography, psychologist, religion, pedophile, drugs, based on short story, woman director"
In My Father's Den,6.952,105,0,"sibling relationship, soulmates, funeral, loss of loved one, suppressed past, village life, home, return, province, ex-girlfriend, new zealand, country life, family history, lodge, war photographer, teacher, crush"
Suspect Zero,5.533,335,13000000,serial killer
Brian Epstein: Inside the Fifth Beatle,0.0,0,0,music business
Employee of the Month,5.658,154,0,"bank, bad luck, engagement, revenge, best friend"
Spider-Man 2: Making the Amazing,6.7,79,0,"movie business, making of"
No Problem,5.0,1,0,"journalist, italy"
I've Been Waiting So Long,4.5,31,0,"love affair, first love, difficult choice, life choices"
Excerpts from Soon,0.0,0,0,"theology, stage play"
12 Days of Christmas Eve,5.135,26,0,"holiday, time loop, woman director, christmas"
Baptists at Our Barbecue,7.0,4,173306,"small town, based on novel or book, christianity, barbecue (bbq), community, feud, religion, mormon, latter day saints"
Foster's Home For Imaginary Friends: House of Bloo's,7.5,10,0,imaginary friend
Happily Ever After,5.819,116,7725902,"midlife crisis, marriage, love"
The Terminal,7.35,8397,219417255,"new york city, friendship, marriage proposal, airport, stewardess, translation, illegal immigration, language barrier, immigration law, craftsman, fast food restaurant, jazz singer or musician, saxophonist, autograph, passport, somber, eastern european, jazz history, ins, appreciative, doubtful, enthusiastic"
Regular or Super: Views on Mies van der Rohe,0.0,0,0,"architect, architecture"
The Calcium Kid,5.5,57,0,"sports, boxer, mockumentary"
Ocean's Twelve,6.562,7644,362744280,"paris, france, rome, italy, amsterdam, netherlands, competition, ex-girlfriend, stolen money, master thief, sequel, heist, caper, look-alike, ex-con, fabergé egg, professional thief, robbery crew, europol agent"
Flight of the Phoenix,6.001,905,21009180,"robbery, based on novel or book, sandstorm, affectation, pilot, gobi desert, mongolia, survival, disaster, airplane crash, struggle for survival, desert, based on movie, oil rig , desert storm, inspirational, smugglers, cargo plane, crash survivor, absurd, admiring, adoring, appreciative, awestruck, baffled"
Ghost in the Shell 2: Innocence,7.33,933,10079829,"future, android, cyborg, elite unit, sexual violence, futuristic, cyberpunk, hong kong, based on manga, anime"
Olga Benario - Ein Leben für die Revolution,9.0,1,0,"berlin, germany, nazi, germany, concentration camp, rio de janeiro, ss (nazi schutzstaffel), world war ii, munich, germany, concentration camp prisoner, moscow, russia, communists, nazi germany, olga benario, getúlio vargas, dictatorship of getúlio vargas, ravensbrück concentration camp"
Mafioso: The Father The Son,5.0,2,0,"family relationships, mafia"
A Cinderella Story,6.584,3314,70067909,"high school, work, jealousy, american football, stepmother, school party, orphan, disguise, teenage romance, stepsister, modern fairy tale, cinderella"
Wild Things 2,5.192,208,0,"becoming an adult, investigation, stepfather, swimming pool, sequel, money, threesome, inheritance fight"
Land of Plenty,6.1,48,0,"vietnam war, vietnam veteran, new york city, homeless person, loss of loved one, war on terror, paranoia, tel aviv, israel, teacher, los angeles, california, terrorism, xenophobia, 9/11, agent orange"
Jazzclub - Der frühe Vogel fängt den Wurm,5.7,22,0,"husband wife relationship, jazz, marriage, jazz singer or musician, musical, jazz club, paperboy"
The Butterfly Effect,7.6,7936,96800000,"prison, mind control, child abuse, amnesia, chaos theory, blackout, trauma, diary, time travel, flashback, bully, love, memory loss, psychiatrist, therapy, childhood"
Shutter,7.3,1339,0,"suicide, nightmare, photographer, bangkok, thailand, thailand, flashback, revenge, car accident, polaroid, ghost, secret lover, preserved corpse, lights out, mental hospital, young girl, young girls, nightmares"
Steve-O: The Early Years,6.4,10,0,"comedian, stunt, stuntperson, youtuber, television personality, steve-o, shocking and pain-inducing stunts"
The Whole Ten Yards,5.741,999,26155781,hitman
"One Fine Day, a Hairdresser",5.125,8,0,"hairdresser, unrequited love, lgbt, gay theme, short film"
"Mickey, Donald, Goofy: The Three Musketeers",6.731,966,0,"villain, anthropomorphism, musketeer, cartoon mouse, cartoon dog, cartoon duck"
Arne Sucksdorff: Uma Vida Documentando a Vida,6.0,1,0,"biography, color"
EuroTrip,6.609,2800,22605153,"berlin, germany, paris, france, alcohol, pen pals, travel, marijuana, nudism, duringcreditsstinger"
Hellboy,6.674,7213,99318987,"nazi, sacrifice, superhero, paranormal phenomena, black magic, adoptive father, based on comic, steampunk, narration from grave, apocalypse, demon, supernatural creature, monolith, occult, super strength, father figure, reanimated corpse, duringcreditsstinger, other dimension, lovecraftian, psychic powers, pyrokinesis, occult detective"
Bad Education,7.357,1020,40266982,"sexual identity, friendship, spain, sexual abuse, drug abuse, transvestism, madrid, spain, transsexuality, boarding school, screenplay, identity, movie business, teacher, murder, priest, lgbt, childhood friends, catholicism, 1980s, film director, homme fatale"
G.I. Joe: Valor vs. Venom,7.182,11,0,gi joe
Incident at Loch Ness,5.783,92,37493,"mockumentary, found footage, loch ness monster, cryptozoologist, nessie"
Confessions of a Teenage Drama Queen,5.711,937,29331068,"high school, new york city, concert, new jersey, rock star, female friendship, rivalry, spotlight, eccentric, teen movie, suburb, audition, pygmalion, divorced mother, woman director, mother daughter relationship, aspiring actress, teenager"
Conversations with Mother,5.615,13,0,"argentina, understanding, wisdom, mother son relationship, old age, adult conversations"
The Most Gigantic Lying Mouth of All Time,4.5,2,0,hail to the theif
Home on the Range,6.055,2116,145358062,"farm, villain, outlaw, animals, psychotic, dairy cow, talking animal"
A Home at the End of the World,6.374,171,1548955,"based on novel or book, aids, bisexuality, art house, tantrum, lgbt, gay friend"
King Arthur,6.3,2838,203567857,"roman empire, king arthur, battle, 5th century, northumbria, hadrian’s wall"
Sherlock Holmes and the Case of the Silk Stocking,6.366,41,0,sherlock holmes
Emmanuelle - The Private Collection: The Sex Lives Of Ghosts,3.0,3,0,erotic movie
Snowball Effect: The Story of Clerks,8.0,19,0,making of
AFI's 100 Years... 100 Songs: America's Greatest Music in the Movies,8.0,2,0,music
Ma mère,4.4,168,0,"mother, based on novel or book, nightclub, father, hedonism, exhibitionism, voyeur, attractive, depravity, canary islands, mother son relationship"
Napoleon Dynamite,6.784,2044,46118097,"underdog, high school, sibling relationship, idaho, chat, school dance, social outcast, aftercreditsstinger, indifferent"
The Cutting Edge: The Magic of Movie Editing,6.988,109,0,"editing, film editor, woman director"
The Punisher,6.354,3020,54700105,"undercover, submachine gun, chain, superhero, twin brother, based on comic, revenge, vigilante, organized crime, neighbor, one man army, massacre, family reunion, pier, tampa, florida, fbi agent, antagonistic, assertive"
Witchcraft XII: In the Lair of the Serpent,1.222,9,0,witchcraft
Tokyo Noir,8.5,2,0,"japan, tokyo, japan"
The Buried Secret of M. Night Shyamalan,6.5,16,0,"screenwriter, interview, crow, childhood trauma, celebrity, mockumentary, alien, film in film, behind the scenes, ouija board, conspiracy, shaman, polaroid, witchcraft, archive footage, fake documentary, movie star, found footage, movie set, malfunction, film director, loss of child, film crew, television special, movie studio, supernatural being, occultism, famous, tv special, investigative, water"
The Machinist,7.525,5931,8203235,"factory, insomnia, post it, machinist, osha, taunting, manhole, one armed man, torment, mother's day, losing weight, old photograph, dostoevsky, urban gothic"
Kamikaze Girls,7.014,212,0,"japan, based on novel or book, motorcycle gang, scooter, girl gang, kamikaze girls"
The Stepford Wives,5.686,1384,102000000,"android, transformation, housewife"
En mi país,9.0,1,0,"admiring, appreciative, celebratory"
"Wake Up, Ron Burgundy: The Lost Movie",6.0,185,0,anchorman
Bette Midler: Kiss My Brass Live at Madison Square Garden,0.0,0,0,"concert, live"
The Whore and the Whale,4.9,16,150000,tango
First Daughter,6.162,979,10592180,"daughter, usa president, undercover, college, romcom, first lady, lying, young adult, u.s. secret service agent, overprotective father"
Naked in the 21st Century: A Journey Through Naturism,1.0,2,0,naturism
Three Steps Over Heaven,5.8,704,0,"friendship, based on novel or book, forbidden love, motorcycle crash, motor sport, street race, best friend, teenage love, first love, young love"
Have You Met Claudia?,6.745,1037,0,"breaking the fourth wall, friends love same woman"
In Favour of Light,0.0,0,0,pedro cabrita reis
Ripper 2: Letter from Within,3.0,16,0,"virtual reality, psychopath, b movie, slasher, psychological thriller, disturbed teenager, 2000s"
New Police Story,7.15,781,8712057,"martial arts, police, gangster, fighter, investigation, observer, partner, revenge, youth gang, hong kong, alcoholic, action hero, good versus evil"
The Boxer and the Hairdresser,4.4,5,0,woman director
House of Flying Daggers,7.271,1732,92863945,"rebellion, martial arts, government, china, swordplay, tang dynasty, dagger, wuxia, 9th century, bold, exuberant"
A Christmas Carol,6.4,51,0,"based on novel or book, musical, ghost story, sick child, flying man, christmas, loss of mother, grumpy man, evil to good, ebenezer scrooge"
Along Came Polly,6.023,2950,178300000,"beach, chance, honeymoon, bride, romcom, risk, long island, new york, unfaithfulness, scuba diving, los angeles, california, art gallery, dance class, opposites attract, caribbean sea, commitment, dance club, neurotic, chance meeting, bagpipe, insurance risk manager, ferret, romantic, amused"
She Can't Say No,1.0,2,0,softcore
JAY-Z: Fade to Black,6.133,15,0,concert
Cruel Intentions 3,4.833,236,0,"manipulation, seduction"
The President's Barber,7.1,37,0,"barber, korea president, democratization movement, park chung-hee, seoul, south korea"
Collateral,7.235,6030,220239925,"taxi, police, hitman, hostage, self-fulfilling prophecy, taxi driver, fbi, nightclub, briefcase, sociopath, train, professional hit, one night, gun violence, lapd, contract killer, neo-noir, cabbie, frantic, federal prosecutor, dreary, taxi ride, car, suspense thriller, los angeles airport (lax), bold"
Last Flight Out,4.8,4,0,"jungle, drug lord, colombia, missionary doctor"
The Manchurian Candidate,6.475,1661,96105964,"gulf war, senator, canoe, kuwait, conspiracy, war hero, u.s. congress, implant"
The Chorus,7.731,2526,83600000,"penalty, boarding school, choir, diary, musical, boys' choir, dormitory, principal, boys' boarding school, 1940s"
Secret Agents,5.4,160,6166893,"ship, fight, arms deal, agent"
No Turning Back,0.0,0,0,graduation
Linkin Park - Live at Rock am Ring,8.0,3,0,concert
Dave Chappelle: For What It's Worth,7.652,151,0,"stand-up comedy, fillmore"
Godzilla: Final Wars,7.062,345,12000000,"monster, giant monster, scientist, gojira, rodan, kaiju, ghidora, godzilla, absurd, bold, powerful"
(T)Raumschiff Surprise - Periode 1,6.246,537,76341401,"future, space marine, taxi driver, time travel, space travel, parody, spoof, space comedy, gender bender, medieval times"
Surviving Christmas,5.696,565,14793624,"holiday, romcom, christmas"
National Treasure,6.647,6643,347500000,"new york city, treasure, philadelphia, pennsylvania, washington dc, usa, riddle, fbi, translation, expedition, secret society, family history, wall street, treasure hunt, historical figure, church, archaeologist, revisionist history, based on myths, legends or folklore, american revolution, usa history, revolutionary war, aircraft carrier, father son conflict, father son relationship, decipher, anxious, hidden history, lincoln memorial, history and legacy, fictionalized history, national archives, archaeology, ben franklin, declaration of independence, secret history, arctic circle, historical artifacts, independence hall"
Courts mais Gay : Tome 7,0.0,0,0,"lgbt, short compilation, gay theme"
Night of the Living Dorks,5.517,87,2107861,"voodoo, morgue, car crash, zombie"
Das Wunder von Bern - Die wahre Geschichte,6.3,3,0,"world cup, bern, football (soccer)"
The Secret Lives of Adult Stars,5.0,18,0,"aids, behind the scenes, porn industry"
Blade: Trinity,5.9,4155,128905366,"martial arts, loss of loved one, vampire, fbi, superhero, supernatural, fistfight, based on comic, vampire hunter (slayer), martial arts master, motorcycle, katana sword, blade, super villain, urban gothic, good versus evil, sarcastic"
Love in Thoughts,6.258,62,0,"suicide, berlin, germany, lake, sibling relationship, court case, love triangle, brandenburg, poet, teenage crush, summer, celebration, incest"
Nobody Knows,7.972,599,0,"japan, sibling relationship, season, loss of loved one, melancholy, family relationships, tokyo, japan, mother child separation, grim, kids on their own, depressing, admiring, powerful"
Lemony Snicket's A Series of Unfortunate Events,6.817,5167,209073645,"steampunk, orphan, orphan siblings, unfortunate, based on young adult novel"
Resident Evil: Apocalypse,6.353,4581,129342769,"rescue, martial arts, dystopia, mutant, conspiracy, evil corporation, zombie, based on video game, intense"
2046,7.236,1015,20205757,"android, regret, lovesickness, jealousy, soulmates, based on novel or book, love of one's life, sexuality, symbolism, nostalgia, womanizer, murder, author, hong kong, train, break-up, illegal prostitution, extramarital affair, sensuality, 2040s, christmas eve"
Ein seltsames Paar,0.0,0,0,woman director
Boa vs. Python,4.496,124,0,"miami, florida, snake, animal attack, giant snake, creature, hunting, giant animal, python, animal horror, boa constrictor"
Cabin Fever: Beneath the Skin,7.7,3,0,"behind the scenes, filmmaking, making of, horror filmmaking"
L'amore è eterno finché dura,6.1,248,0,love
Beautiful Dreamer: Brian Wilson and the Story of Smile,7.0,8,0,"record producer, drug use, nervous breakdown, pop music, singer-songwriter, american musician, brian wilson, self-destructive behavior"
K3: The Magical Medallion,5.8,5,2378991,pop music
Gargoyle: Wings of Darkness,4.487,38,0,"priest, gargoyle, church"
A Filmmaker's Journey: Making 'The Return of the King',6.0,1,0,making of
Outfoxed: Rupert Murdoch's War on Journalism,7.1,69,0,"media, journalism, bias, media manipulation, expose"
Soul Plane,5.416,478,14800000,"hip-hop, airplane, chaos, stewardess, nightclub, champagne, lawsuit, crude humor, airport security, flight attendant"
Jack Paradise (Les nuits de Montréal),6.0,2,0,"jazz, nightclub, musical, montreal, canada"
Superbabies: Baby Geniuses 2,2.877,159,9109322,"mind control, baby, computer, baseball, genius, scientific study, baby geniuses"
Detective Conan: Magician of the Silver Sky,7.075,161,22618511,"detective, thief, shounen, anime, suspense, mystery"
Angel in the Family,4.5,13,0,christmas
Ginger Snaps Back: The Beginning,6.091,296,0,"bite, transformation, forest, sister, best friend, werewolf"
Jimmy Page & Robert Plant: No Quarter - Unledded,7.1,8,0,musical
Pokémon: Destiny Deoxys,6.606,282,34337258,"pocket monsters, based on video game, anime"
El asombroso mundo de Borjamari y Pocholo,4.3,24,3367646,"friendship, disco, preppie"
A Day Without a Mexican,5.821,70,10057021,"immigrant, immigration, foreign worker, prejudice, racism, biting, meditative, admiring, exuberant, instructive"
Mr. Hitchcock Meets the Smiths,6.0,2,0,behind the scenes
The Phantom of the Opera,7.3,1725,154674241,"mask, dancing, paris, france, based on novel or book, love triangle, obsession, musical, based on play or musical, remake, tragic villain, rooftop, disfigured face, opera singer, 1910s, phantom of the opera"
The Characters of Star Wars,6.8,9,0,"interview, behind the scenes, director, filmmaking"
The Reality of Love,5.5,46,0,"talk show, boston, massachusetts, bachelor, bartender, interview, tv ratings, celebrity, image campaign, womanizer, magazine, behind the scenes, fame, los angeles, california, tv show in film, audition, book store, tabloid, movie star, beverly hills, cameraman, talent agent, searching for love, college friends, girl next door, dating competition, girlfriends, victoria bc, tv show set, reality show"
Control,6.055,181,0,"prison, death penalty, experiment, medicine, killer"
Superstar in a Housedress: The Life and Legend of Jackie Curtis,2.6,5,0,"superstar, drag, transgender"
Dawn of the Dead,7.051,4297,102278712,"nurse, department store, shotgun, pregnancy, bite, habor, bus ride, dark comedy, lorry, gore, shopping mall, infection, basement garage, remake, survival, zombie, police officer, dog, death, security guard, gun store, duringcreditsstinger, zombie apocalypse, anxious, cautionary, frightened"
Why (Not) Brazil?,3.875,8,0,woman director
Gone - Eine tödliche Leidenschaft,0.0,0,0,miniseries
Kingdom Hospital,6.4,49,0,"remake, hospital, macabre, curious, haunted hospital, baffled, frightened"
Metallica: Some Kind of Monster,7.052,230,0,"rock star, heavy metal, recording studio, psychologist, conflict"
Ray,7.5,2116,124700000,"blindness and impaired vision, country music, jazz, loss of loved one, overdose, bus ride, georgia, melancholy, record producer, biography, rags to riches, childhood trauma, gospel, indianapolis, record label, recording studio, pianist, usa history, cautionary"
Zero Hour: Massacre at Columbine High,8.1,8,0,"tragedy, school shooting, zero hour"
Steamboy,6.895,467,18900000,"england, inventor, ball, industrial revolution, kugel, energy, steampunk, adult animation, 19th century, anime, steam"
Guys & Balls,6.1,30,0,"coming out, sports, male homosexuality, football (soccer), woman director, football (soccer) match, closeted homosexual, gay theme"
3-Iron,7.823,1211,3403957,"prison, jealousy, husband wife relationship, love of one's life, love triangle, mannequin, burglar, violent husband, golf"
Last Chance Saloon,3.778,9,0,"friendship, best friend, childhood friends"
The Place Promised in Our Early Days,6.586,538,44483,"airplane, violin, adult animation, alternate timeline, foreign occupation, anime, 1990s, ambiguous"
Garden State,7.08,1971,26781723,"depression, new jersey, unsociability, paraplegic, expensive restaurant, loss of loved one, pop culture, difficult childhood, ecstasy, strangeness, epilepsy, lethargy, answering machine, single, marijuana, los angeles, california, psychiatrist, grave digger"
"Fritz Lang, le cercle du destin - Les films allemands",7.0,2,0,"biography, black and white, director, filmmaking, color"
