title,vote_average,vote_count,revenue,keywords
Final Destination 3,6.1,4398,118890272,"dying and death, stroke of fate, beheading, omen, premonition, burned alive, fate, death, roller coaster / rollercoaster, cheating death, emo, supernatural horror, amusement parks, teenager, suspenseful, horror, deaths, supernatural slasher"
Monster House,6.698,4207,140175006,"mission, monster, halloween, haunted house, neighbor, curious, kids, admiring"
Apocalypto,7.592,5972,120654337,"loss of loved one, maya civilization, village, solar eclipse, slavery, tribe, native american, forest, human sacrifice, central america, ancient civilization, 16th century, maya temple, ancient language film"
Flushed Away,6.312,3990,178120010,"ship, london, england, return, villain, girlfriend, rubin, thug, toad, rat"
Brother Bear 2,6.651,1535,0,"grizzly bear, human animal relationship, forest, hibernation, bear"
Pulse,5.061,566,29907685,"suicide, hacker, loss of loved one, website, remake"
Burning Desires of a Housewife,3.5,4,0,sexual desire
Mission: Impossible III,6.754,7378,398479497,"mask, mission, berlin, germany, central intelligence agency (cia), computer, the white house, shanghai, china, funeral, explosive, secret mission, spy, vatican (holy see), secret identity, traitor, map, honeymoon, pretended murder, letter, fake identity, covered investigation, secret agent, stamp, hard drive, e-mail, decipherment, suitcase, secret government organization, revenge, murder, hospital, infiltration, duel, disguise, celebration, fictional government agency, research laboratory, government agency, blast, desperate, anxious, based on tv series, suspenseful, amused"
Ghost in the Shell: S.A.C. 2nd GIG - Individual Eleven,7.534,118,0,"computer, cyborg, cyberpunk, hacking, anime"
Talladega Nights: The Ballad of Ricky Bobby,6.366,1805,163000000,"car race, prayer, north carolina, family dinner, betrayal, best friend, race car driver, advertising, divorce, estranged father, nascar, sport competition, psychosomatic illness, frenchman, aftercreditsstinger, duringcreditsstinger, race car crash, team owner, race car driving, racecourse, face your fear, race team"
Ice Age: The Meltdown,6.716,10118,660998756,"mammoth, sloth, ice age, barrier ice, ice melting, iceberg, villain, flooding, deluge, lovers, sequel, saber-toothed tiger"
The Marriage of Figaro,8.5,2,0,"opera, mozart"
Nuremberg: The Nazis Facing their Crimes,8.4,5,0,"war crimes, world war ii, nuremberg trials, military tribunal, historical event, post world war ii, fascism trial, court over fascism, historical documentary, historical footage, historical memory, ww2"
Not All Were Murderers,6.6,10,0,"world war ii, deportation, lie, sachsenhausen, bombing, child play"
Failure to Launch,5.832,1728,130224158,"sailboat, sports car, parent child relationship, extreme sports, sailing, romcom, young boy, dating, intervention, lying, expert, pretend relationship, hanging out, secret, best friends, adult son, romantic, boat salesman"
Basic Instinct 2,5.0,812,38629478,"soho london, jacuzzi, erotic thriller"
Scary Movie 4,5.488,3434,178710620,"haunted house, haunting, parody, alien life-form, riesen-ipod, crude humor, spoof, conflict, horror spoof, alien invasion, family, horror parody, dumb blonde"
Heremias: Book One - The Legend of the Lizard Princess,7.9,16,0,"philippines, jungle, attempted rape, peddler, voyeurism, badlands, meditative, hopeless, slow cinema, pact, slow, mistery, minimalist storytelling, lav diaz, church inefficiency, law inefficiency"
Barbie in the 12 Dancing Princesses,7.599,1226,0,"princess, dance, sibling relationship, magic, ballet, based on toy, female protagonist, sister sister relationship, magic land, 3d animation"
Thugaboo: A Miracle on D-roc's Street,8.0,1,0,"christmas, tv special"
Children of Men,7.611,7565,70595464,"future, government, police state, based on novel or book, hippie, england, faith, chaos, refugee camp, rebel, dystopia, miracle, childlessness, survival, birth, alcoholic, bombing, dying, terrorist group, fertility, soldiers, violence, dystopian sci-fi"
The Ron Clark Story,7.497,160,0,"biography, teacher, woman director, enthusiastic, gentle, optimistic"
Stealing Mary: Last of the Red Indians,0.0,0,0,"indigenous women, beothuk"
Letters from Iwo Jima,7.478,2184,68673228,"dying and death, world war ii, cave, pacific war, iwo jima, pacific theater, anti war, japanese army, imperial japan, 1940s, awestruck"
Employee of the Month,5.598,678,38528984,"salesclerk, midlife crisis, date, prenzlauer berg, vulgar, slacker, business consultant, love"
The Pursuit of Happyness,7.888,10314,307077295,"work, worker, homeless person, single parent, san francisco, california, bus, homelessness, church service, bad luck, biography, based on true story, salesman, stockbroker, single father, inspiring story, poor, working life, happiness"
V for Vendetta,7.898,15165,134686457,"government, detective, revolution, dystopia, fascism, fascist, chancellor, based on comic, revenge, torture, hatred, masked vigilante, vengeful spirit, activist, thoughtful, vengeful, powerful"
Hécuba: un sueño de pasión,8.0,1,0,"work, spain, interview, profession, experience"
Hellboy Animated: Sword of Storms,6.2,144,0,"swordplay, sword, superhero, based on comic, romance, alternate dimension, murder, curse, adult animation, folklore"
Crash Landing,4.7,27,0,"martial arts, airplane, kidnapping, hostage, hurricane, hijacking, shootout, terrorism"
A Few Days in September,4.8,28,0,9/11
When a Stranger Calls,5.746,1104,67062123,"loss of loved one, babysitter, killer, strange person, call"
Va a ser que nadie es perfecto,6.4,19,0,"blindness and impaired vision, friendship, mute, group of friends"
Big Momma's House 2,5.785,1658,141522961,"undercover agent, undercover, computer virus, fbi, nanny, stress, overweight woman, disguise, impersonation"
The Pervert's Guide to Cinema,7.347,167,0,"cinema on cinema, philosophy, pop culture, psychoanalysis, sigmund freud, documentary filmmaking, woman director, cinema history"
Paprika,7.8,2700,946590,"research, japan, dreams, based on novel or book, procession, psychoanalysis, mad scientist, dream girl, parallel world, adult animation, dream world, anime, avant garde, witty"
Perfume: The Story of a Murderer,7.365,4832,135039924,"daughter, small town, bad smell, prostitute, paris, france, based on novel or book, obsession, orgy, genius, supernatural, lone wolf, nose, lavender, child prodigy, fish market, murder, death, perfume, 18th century"
The Black Dahlia,5.636,1169,49332692,"pornography, observer, los angeles, california, neo-noir, murder hunt"
The Girl Who Leapt Through Time,7.781,2153,3478290,"high school, time travel, surrealism, love, slice of life, teenage girl, school, schoolgirl, jumping from height, teenage romance, anime, japanese high school, time manipulation, familiar"
She's the Man,6.815,3207,57194667,"high school, sports, boarding school, roommates, twin sister, fake identity, mistaken identity, twin brother, cross dressing, football (soccer), teen comedy, tomboy, shakespeare in modern dress, disguised voice, the big game, 2000s, woman disguised as man, gay theme"
Pasolini and the Secret Humiliation of Chaucer,0.0,0,0,movie business
Idiocracy,6.363,3331,495303,"future, army, prostitute, usa president, congress, experiment, arena, capitalism, dark comedy, hibernation, stupidity, junk food, social satire, brainwashing, surveillance, masturbation, u.s. congress, mass media, aftercreditsstinger, commercialism, cryonics, playful, anti-intellectualism"
The Christmas Card,6.2,41,0,"holiday, soldier, christmas card, christmas"
Colossal Youth,7.3,48,0,"emigration, squatter, methadone"
12:08 East of Bucharest,6.9,116,0,romanian new wave
American Pie Presents: The Naked Mile,5.505,2123,0,"virgin, adolescence, college, road trip, masturbation, sex comedy"
"Enteng Kabisote 3: Okay ka, Fairy ko... The Legend Goes on and on and On",5.0,1,0,philippines
Man of the Year,5.9,482,42500000,"usa president, presidential election, comedian"
Arthur and the Invisibles,6.385,2982,108605609,"grandparent grandchild relationship, wretch, treasure hunt, disappearance, family, fantasy world, live action and animation, minimoys"
A Prairie Home Companion,6.258,308,25978375,"country music, commercial, radio presenter, minnesota, radio transmission, backstage, singer, saint paul, minnesota"
Deck the Halls,5.606,772,47231070,"husband wife relationship, holiday, christmas tree, rivalry, feud, neighbor, new neighbor, used car salesman, christmas lights, christmas, neighbor feud, christmas decorations, bad neighbors, odd neighbor"
Rob-B-Hood,7.0,642,0,kidnapping
The Oh in Ohio,5.213,102,648183,"adultery, depression, infidelity, orgasm, nightclub, promise, guru, love, lust, drugs, therapy, pleasure"
The Librarian: Return to King Solomon's Mines,6.273,612,0,"chase, museum, incantation, treasure map, sequel, scientist, archaeologist, scroll, archaeological dig, skull"
The Host,6.977,2998,88489643,"daughter, pollution, monster, river, bravery, sewerage, formaldehyde, snack bar, archer, family, asian origins, seoul, south korea, han river, amused, farcical, frightened"
Fur: An Imaginary Portrait of Diane Arbus,6.1,294,2312717,"photographer, biography, hair, werewolf, hypertrichosis, freak, naturism"
Napoleon and Me,6.04,112,0,napoleon bonaparte
Codename: Kids Next Door: Operation Z.E.R.O.,8.0,233,0,"zombie, troubled teen"
A Little Thing Called Murder,4.286,7,0,black eye
The Fox and the Hound 2,6.023,687,0,"fox, dog"
"Don't Worry, I'm Fine",7.202,595,0,"sibling relationship, france, love triangle, parent child relationship, loss of loved one, lie, leaving one's family, normandy, france, postcard, anorexia, twins, family"
Step Up,6.872,3810,114197742,"dancing, dance, new love, baltimore, usa, art school, woman director, provocative, romantic"
Karmma,7.8,3,46842,"kidnapping, colombia"
To Let,5.9,92,0,"barcelona, spain, boyfriend girlfriend relationship, old building, neighborhood, new apartment"
Over the Hedge,6.585,4688,343397247,"suburbian idyll, garbage, entrapment, squirrel, garden, grizzly bear, villain, forest, racoon, suburb, animals, playful, cartoon turtle"
Satan's Playground,3.154,13,0,"new jersey, evil force, pine barrens"
Open Season,6.2,2902,197300000,"hunter, chase, bunny, garage, mountain, grizzly bear, villain, forest, deer, bear, hunt, talking animal"
Van Wilder 2: The Rise of Taj,5.098,414,6086508,"nerd, college, snob, misfit"
Love and Debate,3.25,8,0,"parent child relationship, competition, roommates, debate team, yale"
Blood Diamond,7.552,8061,171700000,"bootlegger, journalist, smuggling (contraband), loss of loved one, africa, rwandan genocide, rebel, journalism, slavery, fisherman, mercenary, diamond mine, sierra leone, special unit, oppression, macabre, 1990s, private military company, inspirational, sinister, set in africa"
For the Love of a Child,7.2,8,0,"child abuse, adoption, abusive father, beating, bully, orphan, scolding"
The Queen,6.944,1383,123384128,"dying and death, great britain, upper class, loss of loved one, sadness, queen, paparazzi, headline, monarchy, palace, royal family, biography, based on true story, deer, british prime minister, 1990s, british royal family, british monarchy, westminster abbey, princess diana, queen elizabeth ii, biographical"
Mercenary for Justice,4.358,106,0,"rescue, martial arts, central intelligence agency (cia), showdown, ambassador, miami, florida, kidnapping, spy, money transfer, mercenary, lighthouse, fistfight, shootout, bank robbery, double cross, millionaire, safe house, bank vault, cape town, south africa, prison break, action hero"
Marilyn Hotchkiss' Ballroom Dancing & Charm School,5.893,70,410602,"depression, regret, ambulance, support group, etiquette, bakery, flashback, grieving widower, ballroom dancing, car accident, widower, dance lesson, mourning, multiple perspectives, manners, death of wife, baker, based on short film, delivery truck, charm school"
Der Untergang der Pamir,7.0,4,0,"hurricane, buenos aires, argentina, miniseries"
Royal Opera House: The Marriage of Figaro,8.5,2,0,"opera, marriage, based on play or musical, love affair, barber"
The Santa Clause 3: The Escape Clause,5.6,1137,84500122,"holiday, santa claus, deception, sequel, north pole, jack frost, duringcreditsstinger, christmas"
Jesse Stone: Night Passage,6.9,120,0,"small town, corruption, based on novel or book, money laundering, bank manager, massachusetts, police chief, prequel, murder, dating, drinking, dog, divorced, cross country, new england, murder investigation, ex-husband ex-wife relationship, lapd, chief of police, santa monica, california, yacht club, alcoholic cop, mystery, town council, city attorney"
Second in Command,5.5,178,0,intense
Nacho Libre,6.5,1771,99255460,"mexico, nun, sports, monk, secret identity, orphanage, wrestling, wilderness, ringer, money, catholic, luchador, masked wrestler, inner conflict"
"If You Lived Here, You'd Be Home Now",10.0,1,0,"los angeles, california, failed tv pilot, housing project"
The Guardian,7.138,1607,94973540,"rescue, ocean, coast guard, disaster, death"
Sinterklaas en het Uur van de Waarheid,7.0,1,0,"holiday, sinterklaas"
Krrish,6.4,259,16000000,superhero
Curse of the Golden Flower,6.9,785,78568977,"empire, plan, secret love, martial arts, china, swordplay, fight, toxication, marriage crisis, poison, secret society, palace, forbidden love, heir to the throne, battle for power, royal family, tang dynasty, pomp, based on play or musical, sword fight, betrayal, period drama, historical, wuxia, power struggle, poisoning, 7th century"
Kiss Me Again,4.5,25,0,threesome
Journey to the End of the Night,5.79,48,0,"brothel, cocaine, sao paulo, brazil, drugs, gambler"
Fearless,7.507,1355,68072848,"blindness and impaired vision, friendship, martial arts, kung fu, shanghai, china, hope, patriotism, sake, rice, restaurant, tea, exile, biography, beggar, based on true story, respect, historical, qing dynasty, intense, bold"
Reefer Madness: The Movie Musical,6.587,86,8972,"high school, angel, hell, heaven, musical, satire, sodomy, based on play or musical, franklin delano roosevelt, cannabis, satan, remake, marijuana, domestic abuse, teenage girl, zombie, black and white, teenage boy, lecture, bdsm, based on movie, munchies, framing device, political satire, joan of arc, satyr, 1930s, loss of innocence, assembly, child selling, jesus christ, musical comedy, romeo & juliet, metafiction, cautionary tale, cannibalism, musical adaptation, psa, wartime propaganda, hilarious"
Sick Girl,6.3,44,0,"bugs, entomologist, lesbian, body horror, horror, lesbian couple"
A Meeting with Milton Santos,8.3,3,0,"politics, globalization, geography"
Back to the Well: 'Clerks II',6.9,23,0,making of
Kapag Tumibok Ang Puso,4.0,1,0,philippines
Poultrygeist: Night of the Chicken Dead,5.8,176,13804,"dark comedy, musical, lesbian relationship, zombie, fast food, independent film, killer chicken"
TKKG - The Secret of the Mysterious Mind Machine,5.5,23,0,young detective
Dead in 3 days,5.3,84,0,"hotel, dying and death, rescue, suicide, mother, lake, police, loss of loved one, son, doomed man, suspicion, austria, knife, threat of death, sms, salzkammergut, matter of life and death, police protection, murder, hospital, police officer, bound and gagged, female corpse, fear of dying"
Tenacious D in The Pick of Destiny,6.773,1698,13405595,"rock 'n' roll, guitar, rock star, music competition, satan, devil, stoner comedy"
Click,6.3,7338,240685326,"dying and death, regret, workaholic, heart attack, architect, liposuction, time travel, remote control, obesity, hospital, wedding, dog, second chance, fatherhood, alternative reality, time jump"
The Real Sopranos,1.0,2,0,mafia
Flags of Our Fathers,6.859,1948,65900249,"dying and death, japan, world war ii, pacific, pacific war, iwo jima, aftercreditsstinger, duringcreditsstinger, 1940s"
The Weddings of Figaro,0.0,0,0,"opera, italian, italian opera, weddings of figaro"
Robotech: The Shadow Chronicles,6.0,31,0,"extraterrestrial technology, alien, transforming robot"
It Started with Swap Shop,0.0,0,0,"reenactment, anniversary, tv special"
Brick,6.8,1325,3900000,"drug dealer, high school, california, ex-girlfriend, investigation, manipulation, lone wolf, halloween party, murder, disappearance, whodunit, drugs, criminal underworld, drug lord, ex-boyfriend ex-girlfriend relationship, loner, loose cannon, criminal organization, murder mystery, neo-noir, hardboiled detective, dreary, drug kingpin, secret pregnancy, independent film, teenager, absurd"
"Vierka, or The Mystery of Family B's Disappearance",0.0,0,0,"aspiring singer, roma"
Madonna: The Confessions Tour,8.4,51,10000000,"concert, live performance"
The Illusionist,7.294,5148,87892388,"princess, magic, rivalry, love, vienna, austria, super power, crown prince, duchess, mysterious, childhood sweetheart, romantic"
Telling Schoolgirl Tales: The Making of 'The Getting of Wisdom’,0.0,0,0,"adolescence, sexuality, bullying, lesbian relationship, lgbt, 1910s, lesbian, school bullying"
Pumpkinhead: Ashes to Ashes,5.273,108,0,"monster, sequel, demon, based on song, poem or rhyme, vengeance"
Les Enfoirés 2006 - Le village des Enfoirés,8.7,3,0,"concert, singer, benefit concert, farewell concert, french music, tribute concert, music show, musical adaptation"
Midnight Clear,5.1,15,0,christmas
Eine Liebe in Königsberg,0.0,0,0,journey in the past
Rising Son: The Legend of Skateboarder Christian Hosoi,5.385,13,0,skateboarding
The Wild,5.5,1103,102338515,"new york city, africa, lion, zoo"
Don't Tell,6.1,86,0,"woman director, lesbian"
Last Holiday,7.237,827,38399961,"hotel, new year's eve, holiday, department store, cooking, new orleans, louisiana, austria, vacation, terminal illness, remake, dying woman, avalanche, luxury hotel, narcissist, christmas, czech republic"
I'll Always Know What You Did Last Summer,4.235,458,0,"loss of loved one, fireworks, colorado, baseball bat, sequel, slasher, chainsaw, cell phone, fourth of july, suicide note, blow torch, rock concert, garbage dumpster, absurd"
"Zidane, une équipe de rêve",6.0,1,0,sports
Rocky Balboa,6.9,3686,155929020,"philadelphia, pennsylvania, transporter, love of one's life, fight, tombstone, publicity, boxer, comeback, defeat, training, restaurant owner, world champion, challenger, virtual fight, victory, cancer, over-the-hill fighter, inspiring, boxing, inspirational, powerful"
Fast Food Nation,6.054,383,2209322,"texas, illegal immigration, illegal employment, fast food restaurant, hamburger, butcher, junk food"
Death Note,7.067,759,29667169,"suicide, police, heart attack, fbi, moral ambiguity, notebook, remake, murder, serial killer, tokyo, japan, based on manga, criminal, death, father son relationship, shinigami, japanese, supernatural power, psychotronic film, battle of wits, 死亡筆記"
"Pom, le poulain",7.1,6,0,"horse, animals, colt"
Dr. Dolittle 3,5.1,472,0,"ranch, sequel, anthropomorphism, animals"
Friends with Money,5.129,593,13400000,"marriage, identity crisis, female friendship, relationship problems, money, dating, maid, divorce, group of friends, woman director, personal trainer, past relationship, single woman, relationships, obsessed with a man, rich friends, rich married couple, friend relationship"
Little Children,7.065,1091,14821658,"pedophilia, adultery, small town, mother, husband wife relationship, based on novel or book, skateboarding, parent child relationship, heart attack, boston, massachusetts, psychopath, american football, confession, eroticism, feminism, infant, loser, housewife, bourgeoisie, deceived wife, playground, stay-at-home dad, ex-cop, prejudice, suburb, lust, extramarital affair, irreverence, misogynist, catalogue, psychological drama"
The Curse of King Tut's Tomb,5.1,52,0,"secret society, unspeakable evil, emerald tablet, nemesis"
Detective Conan: The Private Eyes' Requiem,7.095,153,26251232,"detective, anime, suspense, mystery, suspence"
"Jesus, Mary and Joey",4.0,11,0,"new love, faith, unexpected happiness, cancer"
Karo und der liebe Gott,7.0,1,0,"faith, god, divorce"
Ultimate Avengers 2,6.818,311,0,"mask, africa, alien life-form, based on comic, wasp, spear, canon"
The Call of Cthulhu,7.0,171,0,"nightmare, obsession, cult, notebook, silent film, cthulhu, grayscale, lovecraftian"
A Truck Under Repair,2.2,5,0,"lgbt, gay theme, short film"
"Marie-Antoinette, la véritable histoire",7.0,11,0,"marie antoinette, versailles"
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.784,5738,262552893,"journalist, california, prostitute, rodeo, kazakhstan, demeanor course, chicken, driving school, satire, mockumentary, social satire, antisemitism, bear, reporter, aftercreditsstinger, duringcreditsstinger, comedy, amused"
Going to Pieces: The Rise and Fall of the Slasher Film,6.786,91,0,"movie business, interview, slasher, filmmaking, horror filmmaking"
Facing the Giants,7.6,482,10307987,"underdog, sports, faith, american football, american football coach, coach, american football team, aftercreditsstinger, christian, high school american football"
Slither,6.536,1657,12834936,"small town, mutant, transformation, meteor, meat, alien, zombie, parasite, slug, bodily dismemberment, aftercreditsstinger, duringcreditsstinger, body horror"
Neil Young: Heart of Gold,7.421,38,2200000,"country music, folk music"
Pokémon Ranger and the Temple of the Sea,6.44,218,27638625,"pirate gang, traveling circus, based on video game, anime, ancient temple"
The Break-Up,5.902,2768,205700000,"chicago, illinois, new love, break-up, argument, ex-boyfriend ex-girlfriend relationship, condominium"
Comedy Central Roast of William Shatner,6.5,53,0,roast
Return to Halloweentown,6.7,619,0,"witch, mind control, skeleton, magic, holiday, halloween, time travel, sequel, real estate agent, overprotective mother, family secret"
Night of the Dead: Leben Tod,2.75,12,0,ghoul
Mobile Suit Zeta Gundam - A New Translation III: Love is the Pulse of the Stars,6.2,26,0,"mecha, alternate version, edited from tv series, anime, based on anime, gundam"
"The Doctor, The Tornado & The Kentucky Kid",6.6,4,0,"sports, motorcycle, motor racing"
Emmanuelle - The Private Collection: Jesse's Secret Desires,4.444,9,0,erotic movie
Ang Huling Araw Ng Linggo,0.0,0,0,philippines
Clerks II,6.9,1429,26888376,"aftercreditsstinger, duringcreditsstinger, day in a life"
The Tiger Brigades,5.6,127,0,"france, police, anarchist, public loan"
The Wicker Man,4.336,1377,38805380,"island, california, airplane, based on novel or book, limousine, car crash, remake, allergy, bee, based on movie, folk horror"
Superman II: The Richard Donner Cut,7.4,366,0,"saving the world, superhero, based on comic, sequel, niagara falls, criminal, super power, phantom zone, superhuman strength"
Dizzy & Bop's Big Adventure: The Great Music Caper,5.0,2,0,musical
My Little Pony: Pinkie Pie and the Lady Bug Jamboree,0.0,0,0,"anthropomorphism, based on toy, short film"
Happy Feet,6.216,5321,384335608,"fish, ocean, zoo, penguin, tap dancing, anthropomorphism, love, crush, snow, singing, antarctica, family, duringcreditsstinger, inspirational"
The Cutting Edge: Going for the Gold,6.5,172,0,"sports, olympic games, romcom, figure skating"
No Time for Nuts,7.314,199,0,short film
The Amazing Screw-On Head,6.862,47,0,"civil war, secret agent, comic book, based on comic, steampunk, robot, failed tv pilot"
The Ten Commandments: The Musical,6.2,5,0,passover
De kik azok a Lumnitzer nővérek?,0.0,0,0,"restaurant, food critic, waiter"
Superman Returns,5.793,4427,391081192,"saving the world, superhero, invulnerability, based on comic, sequel, super power, kryptonite, superhuman strength"
Little Miss Sunshine,7.691,7574,100523181,"california, husband wife relationship, sibling relationship, literature professor, family's daily life, highway, beauty contest, beauty queen contest, dysfunctional family, road trip, family relationships, family holiday, road movie, woman director"
Tony Bennett: An American Classic,7.714,7,0,music special
Death of a President,5.6,77,167000,"assassination, politics, 9/11, found footage, assassination of president"
Silent Hill,6.606,4622,100605135,"hotel, pedophilia, child abuse, monster, suffering, nurse, nun, darkness, sadism, orphanage, classroom, moral ambiguity, child murder, mother role, witch burning, symbolism, supernatural, fog, possession, heroism, gore, barbed wire, surrealism, revenge, survival, religion, school, hospital, another dimension, torture, creature, massacre, pedophile, brutality, demon, religious fundamentalism, child molester, gothic, conscience, molestation, based on video game, missing child, dismemberment, persecution, religious cult, child molestation, ghost town, mist, immolation, evil child, sleepwalking, nightmare becomes reality, limbo, bugs, sexual predator, mother daughter relationship, biopunk, skinning, supernatural power, supernatural horror, psychotronic film, extreme violence, child sexual abuse, evil little girl, religious fanaticism, condescending"
The Boss of It All,6.575,306,3111395,"office, it-expert"
The Shaggy Dog,4.9,581,87134280,"daughter, husband wife relationship, workaholic, parent child relationship, dna, transformation, animal rights, lawyer, dog, family, turns into animal"
Superman: Brainiac Attacks,6.133,150,0,"superhero, super power, superhuman strength, brisk"
"Karol: The Pope, The Man",6.411,56,0,religion
Tales of the Peony Lantern,0.0,0,0,"softcore, pink film"
Behind the Mask: The Rise of Leslie Vernon,6.5,489,69136,"career, movie business, gore, satire, mockumentary, serial killer, maniac, fake documentary, found footage, analog, murder spree, film crew"
The Town That Banned Christmas,2.8,4,0,christmas
French Fried Vacations 3: Friends Forever,4.071,737,83897719,"holiday, sardinia, italy, sequel, reunion, luxury hotel"
The Valet,5.963,542,29326868,"adultery, paris, france, louvre museum, supermodel, belleville, valet, couple"
Notes on a Scandal,7.088,952,49814392,"adultery, infidelity, friendship, based on novel or book, obsession, blackmail, seduction, stalker, teacher, love, loneliness, conservative, relationship, art, extramarital affair, angry, antagonistic, audacious, condescending"
The Science of Sleep,6.975,810,9524340,"jealousy, dreams, mexico, paris, france, nightmare, escape, magic, date, subconsciousness, cloud, love, travel, art, magic realism, insecure"
Sweet Bird of Youth: Chasing Time,0.0,0,0,making of
Open Water 2: Adrift,5.5,700,6816129,"school friend, mexico, baby, drowning, loss of loved one, shark, desperate"
When I Find the Ocean,10.0,1,0,"mother, runaway, alabama, civil rights, grandparents, dog, abused child"
Bill Laswell - World Beat Sound System: Live at Soundstage,10.0,2,0,"concert, jazz"
The Prince & Me 2: The Royal Wedding,5.816,250,0,"prince, bride, sequel, royalty, wedding, woman director"
Bambi II,6.5,1033,0,"based on novel or book, parent child relationship, loss of loved one, cartoon, bullying, relationship problems, sequel, animals, fawn, cartoon deer"
Solar Attack,5.2,44,0,"natural disaster, solar flare, disaster, solar storm, disaster movie"
Behind the Camera: The Unauthorized Story of 'Diff'rent Strokes',6.0,2,0,behind the scenes
Eragon,5.127,3384,250425512,"princess, based on novel or book, elves, magic, kingdom, telepathy, bravery, mythology, black magic, mythical creature, dragon, fictional war, teacher student relationship, fantasy world, wizard, teenage hero, high fantasy, sword and sorcery, based on young adult novel, good versus evil, dragon rider"
Charlotte's Web,6.229,1425,148964660,"rescue, friendship, hero, based on novel or book, pig, spider, barn, uncle, spring, anthropomorphism, grass, friends, survival, maine, based on children's book, family, desk, raincoat, rat, talking pig"
Gotta Get Off This Merry-Go-Round: 'Valley of the Dolls',0.0,0,0,dvd extra
All Apologies: Kurt Cobain 10 Years On,6.4,5,0,"interview, biography, nirvana"
Black Eyed Dog,0.0,0,0,"waitress, serial killer, family problems, town, rural setting, crime"
Gorillaz: Demon Days Live at the Manchester Opera House,7.6,18,0,"concert, hip-hop, pop, live performance, manchester, live concert, gorillaz"
Larry the Cable Guy: Health Inspector,3.8,71,0,"undercover, restaurant, syringe, health inspector, food intoxication, mental retardation"
"Look, Up in the Sky! The Amazing Story of Superman",7.5,28,0,"superhero, super power, superhuman strength, cinema history"
Recreating the Eighth Wonder: The Making of 'King Kong',5.7,3,0,"movie business, making of"
