title,vote_average,vote_count,revenue,keywords
A Quiet Place,7.396,14925,340955294,"pregnancy, fireworks, deaf, post-apocalyptic future, alien life-form, child in peril, creature, alien invasion, parenting, survival horror, human vs alien, sign languages, monster horror"
Fifty Shades Freed,6.681,8247,371985018,"based on novel or book, eroticism, sequel, bdsm"
The Nun,5.907,7039,366082797,"rome, italy, nun, supernatural, exorcism, halloween, father, priest, spirit, demon, spin off, evil nun, demonic possession, romania, murder mystery, ancient evil, the conjuring universe"
Green Book,8.225,12419,321752656,"friendship, southern usa, road trip, racism, pianist, driver, lgbt, road movie, music tour, 1960s, roadtrip, gay theme, feel good"
The Con Is On,3.9,184,0,"gambling, mobster, jewel theft"
Der unaufhaltsame aufstieg von Amazon,7.4,7,0,"capitalism, amazon company"
The Witch: Part 1. The Subversion,7.9,685,24340302,"witch, amnesia, supernatural, psychological thriller, audition, hidden identity, supernatural power, dark, extreme violence"
A Star Is Born,7.495,12018,436388866,"concert, country music, waitress, pop star, self-destruction, show business, talent, addiction, death of father, alcoholism, remake, aspiring singer, singer, fame, tinnitus, falling in love, insecurity, alcoholic, death of mother, aspiration, death of parent, emotional vulnerability, hearing impaired, brother brother relationship, romantic, admiring"
Await Further Instructions,5.436,299,0,"fight, darkness, pregnancy, paranoia, christmas, carnage"
Detective Dee: The Four Heavenly Kings,6.259,205,84168923,"martial arts, kung fu, detective, tang dynasty, 7th century"
Penguin Highway,7.1,242,3902796,"based on novel or book, penguin, coming of age, school, anime"
Deadpool 2,7.489,18778,785896632,"hero, superhero, mutant, mercenary, based on comic, sequel, breaking the fourth wall, aftercreditsstinger, duringcreditsstinger, joyful"
As Green As It Gets,7.3,23,0,"germany, self-discovery, coming of age, love"
Time for Me to Come Home for Christmas,6.5,50,0,"based on novel or book, holiday, snowstorm, celebrity, based on song, poem or rhyme, christmas"
Call Boy,6.453,53,0,"based on novel or book, unrequited love, male prostitution, prostitution, older woman younger man relationship, bdsm, sex industry, oedipus complex, self-harm"
Asterix: The Secret of the Magic Potion,6.847,1291,74488686,"roman empire, based on comic"
Black Panther,7.365,22995,1349926083,"africa, superhero, based on comic, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu)"
Maze Runner: The Death Cure,7.093,8180,288175335,"based on novel or book, fight, maze, post-apocalyptic future, imprisonment, terminal illness, mad scientist, trial, sequel, survival, murder, zombie, doctor, battle, vaccine, scientist, killer, desert, labyrinth, combat, illness, cure, zombie apocalypse, runner, universal cure, based on young adult novel"
Message Man,5.07,79,0,"assassin, kidnapping, hostage, murder, brutality, killing spree, retired, violence, cliché"
Moon Rabbit,2.0,1,0,"japan, cultural difference, initiation, diaspora, myth"
Tremors: A Cold Day in Hell,5.891,441,0,"monster, sequel, creature, graboids, giant worm, power wagon"
"Help, I Shrunk My Parents",5.2,46,8400000,"shrinking, parents"
Den of Thieves,6.855,3264,80509622,"police brutality, detective, fbi, assault rifle, deputy sheriff, investigation, strip club, donut, heist, shootout, los angeles, california, divorce, bank robbery, hostage situation, death, ex-marine, security, armored truck, ex military, aggressive, domineering, donut shop, bar, intense"
Hotel Transylvania 3: Summer Vacation,6.854,4614,528600000,"monster, vampire, vacation, cruise ship, summer vacation, dracula"
The Professor,6.845,1227,3645308,"terminal illness, drugs, drinking, madness, college professor"
Annihilation,6.436,9106,43070915,"depression, florida, quarantine, coma, based on novel or book, mutation, self-destruction, professor, dna, expedition, transformation, alligator, hybrid, swamp, meteor, grief, physicist, cancer, memory loss, psychologist, scientist, paramedic, missing person, mourning, beast, geologist, biologist, unusual phenomena, speculative, meditative, compound, missing husband, fauna, mysterious life form, flora, dreary, lovecraftian, absurd, ambiguous"
Second Act,6.327,1228,72282227,"new york city, career woman, forty something, best friend, second chance, job hunting, assistant manager, facebook, career resurrection, finance, street smarts, secret, innovator, passed over for promotion"
Hereditary,7.291,8256,87796204,"daughter, funeral, parent child relationship, loss of loved one, ritual, supernatural, affectation, possession, cult, dysfunctional family, sleeplessness, murder, family drama, fear, demon, attic, evil, ritual murder, demonic possession, satanic ritual, dollhouse, satanic cult, séance, grieving, psychological disorders, matriarch, miniatures, traumatized woman, coven, didactic, depressing, cheerful"
The Cleaning Lady,5.438,146,0,"infidelity, cleaning lady, obsession, childhood trauma, love affair, disfigured face, burn victim, scarred face, twisted love"
My Hero Academia: Two Heroes,7.884,1073,27507549,"japan, hero, superhero, school, fighting, hostage situation, super power, shounen, anime"
Wiro Sableng: 212 Warrior,6.2,14,0,"indonesia, martial arts master, martial artist"
I Want to Eat Your Pancreas,8.243,1690,33748006,"terminal illness, tragedy, hospital, shocking, anime, based on web novel, romantic"
Terrifier,6.328,2841,421798,"halloween, clown, gore, slasher, maniac, killer clown, evil clown, based on short film, independent film, sinister"
Belle and Sebastian 3: The Last Chapter,6.548,187,33895230,"dog, boy and dog, alps mountains"
Norm of the North: Keys to the Kingdom,5.167,39,0,"kingdom, polar bear, anthropomorphism, confusion"
The Bleeding Edge,6.8,71,0,"health care, medical research, doctor patient relationship, healthcare, medical error"
RuPaul's Drag Race Holi-Slay Spectacular,5.2,41,0,"dance performance, drag queen, holiday, competition, musical, spin off, lip synching, christmas music, christmas, christmas special"
They Shall Not Grow Old,7.775,632,20904188,"world war i, trenches, 1910s, trench warfare, armistice day"
Mission Possible,2.0,4,0,"dog, animals"
Dê Lembranças a Todos,7.0,1,0,"música popular brasileira (mpb), dorival caymmi"
Once Upon a Deadpool,7.102,820,51349833,"superhero, based on comic, christmas"
Rocco Chinnici: May Your Kiss Lie Lightly On My Head,7.1,9,0,"father murder, based on memoir or autobiography, tearjerker, 1980s, anti-mafia, examining judge"
LIVE SYMPATHY 2018 Phantasy Star Series 30th Anniversary,0.0,0,0,"concert, video game, video game music"
All the Devil's Men,5.7,161,65829,"london, england, central intelligence agency (cia), bounty hunter, gangster, private army, u.s. navy seal, terrorism, operative, wmd, disavowed"
Why Are We Creative?,7.6,18,0,famous people
All Is True,6.0,137,3019143,"london, england, husband wife relationship, family secrets, historical figure, united kingdom, fictional biography, 17th century, father daughter relationship, social prejudice"
The Force of Sound,8.7,3,0,"robot, sound design"
Death Wish,6.214,2695,34017028,"robbery, based on novel or book, police, gun, kidnapping, detective, remake, vigilante, shootout, dark hero, criminal, aggressive, death of wife, father daughter relationship, vigilante justice, provocative"
"Too Macabre: The Making of Elvira, Mistress of the Dark",7.5,12,0,"biography, making of"
Sgt. Stubby: An American Hero,7.9,207,4900000,"rescue, paris, france, chase, world war i, baseball, cooking, based on true story, soldier, dog, animals, foreign immigrants, military working dogs"
The Hate U Give,8.089,2189,34934009,"high school, based on novel or book, trauma, protest, riot, teenage girl, racism, police officer, blunt, preparatory school, racial profiling, generation z, based on young adult novel"
Woman Walks Ahead,6.668,193,0,"native american, biography, based on true story, sioux, north dakota, native american reservation, sitting bull, 19th century, indigenous peoples, lakota tribe, female painter, famous painter"
Dear Dictator,5.5,160,0,"dictator, revolution, caribbean sea, teen rebel"
An Affair,5.4,59,0,"obsession, love affair, teacher student relationship"
A Twist of Christmas,5.967,30,0,"single parent, holiday, christmas"
Burning,7.373,1734,6591038,"fire, jealousy, dreams, countryside, love triangle, cat, sex shop, sadness, sunlight, suspicion, greenhouse, love, arson, writer, class differences, based on short story, burning, metaphor, meditative, mysterious, dance ritual, rural setting, sunsets, return to hometown, seoul, south korea, understated, disappearing"
Mowgli: Legend of the Jungle,6.47,2548,0,"based on novel or book, hunter, wolf, tiger, coming of age, anthropomorphism, jungle, bear, python, live action remake"
The First Purge,6.003,4134,137056262,"new york city, new jersey, dystopia, sequel, prequel, murder, church, survival horror, social media, staten island, new york city, purge, abuse of power, apartment buildings"
Sicario: Day of the Soldado,6.9,3870,75836683,"rescue, central intelligence agency (cia), corruption, usa–mexico border, sequel, shootout, explosion, brutality, drugs, sign languages, aggressive, cartel, neo-noir, mexican cartel, intense, enraged"
BlacKkKlansman,7.492,7884,93411426,"based on novel or book, ku klux klan, 1970s, black panther party, biography, based on true story, undercover cop, racism, based on memoir or autobiography, revisionist history, white supremacy, thoughtful, defiant, kkk, kkk rally"
The Bad Seed,7.019,314,0,"remake, murder, murder confession"
Halloween,6.6,4946,259939869,"post-traumatic stress disorder (ptsd), trauma, halloween, knife, illinois, sequel, murder, boogeyman, serial killer, slasher, murderer, aggressive, escaped killer, holiday horror"
Believe Me: The Abduction of Lisa McVey,8.034,667,0,"suicide, sexual abuse, kidnapping, detective, based on true story, serial killer, murderer, held captive, sole survivor, police force, sexual assault, donut shop, abduction, re-creation, teenager, survivor"
Tomb Raider,6.368,8162,274650803,"island, treasure hunt, remake, female protagonist, heiress, based on video game, bicycle courier, missing person, reboot, peril, slave labor, father daughter relationship"
Ordinary People,7.451,91,3388675,kidnapping
What Keeps You Alive,5.816,280,0,"canada, lake, psychopath, married couple, murder, cottage, wedding anniversary, psychotic, rowboat"
Sanju,7.2,207,67414985,"artists' life, biography, sanjay dutt"
The Stolen Princess,6.825,183,6914017,"princess, rescue, magic, artist, rescue mission, knight, sorcerer, king, based on song, poem or rhyme"
Delitto di mafia - Mario Francese,7.5,4,0,liberi sognatori
The Princess Switch,6.992,2255,0,"holiday, royalty, look-alike, identity swap, christmas"
The Meg,6.251,8003,530517320,"beach, based on novel or book, deep sea, underwater, shark, oceanic expedition, kaiju, animal horror, underwater facility, mariana trench, megalodon, amused, antagonistic, frightened"
The Sisters Brothers,6.837,2018,13143056,"gold, based on novel or book, hitman, san francisco, california, male friendship, gold rush, oregon, usa, scout, 19th century, gold claim, brother brother relationship"
Paris Pigalle,5.25,100,0,"pornography, paris, france, peep show, stripper, strip club, undercover cop, porn industry, sting operation, movie set, sex worker, pool"
The Year of Spectacular Men,5.6,37,0,"mother, support, sister, relationship, post college, woman director"
Who We Are Now,5.64,43,0,"release from prison, rehabilitation, custody battle, trial, mother daughter estrangement, public defender, legal guardian, estranged mother, sister sister relationship"
Cinderella and the Secret Prince,6.433,67,0,"princess, mouse, fairy, prince, evil witch, turned into animal"
Pentatonix: A Not So Silent Night,5.0,2,0,"holiday, las vegas, christmas music, christmas"
Captain Morten and the Spider Queen,4.4,13,0,stop motion
The Strange Life of Dr. Frankenstein,8.5,13,0,"cinema on cinema, pop culture, 19th century, classic literature, portrait of an artist, female writer, british literature, frankenstein, controversial book, literature history"
Next Gen,6.989,817,0,"friendship, protection, bully, memory, female protagonist, robot, buddy comedy, 3d animation, based on webcomic or webtoon, based on manhua"
Another Day of Life,7.4,111,134801,"civil war, cuba, africa, portugal, south africa, independence movement, rotoscoping, docudrama, poland, colonialism, adult animation, angola, motion capture, war journalism, kapuściński"
Ralph Breaks the Internet,7.2,7906,529323962,"video game, cartoon, sequel, internet, lethal virus, aftercreditsstinger, duringcreditsstinger, online gaming, admiring"
Stella's Last Weekend,6.414,29,0,brother brother relationship
The Vanishing of Sidney Hall,6.721,272,0,"arson, writer, classmate, novel"
A Shoe Addict's Christmas,6.197,76,0,"holiday, guardian angel, christmas"
An Interview with God,7.0,270,0,"new york city, journalist, husband wife relationship, interview, god, intervention, troubled marriage, investigative journalist, celebrity interview, christian film"
The Night Comes for Us,6.88,759,0,"assassin, gore, chinese mafia, elite unit, indonesia, massacre, fighting, triad, cold blooded killer, workshop"
Taylor Swift: Reputation Stadium Tour,8.228,416,0,"concert, live performance, concert film"
Bumblebee,6.719,6450,467989645,"technology, based on toy, robot, spin off, duringcreditsstinger, 1980s, adoring"
Bad Tutor,5.2,16,0,"chemistry, tutor, aspiring musician"
The Ballad of Buster Scruggs,7.13,4276,0,"prostitute, native american, parody, anthology, bank robbery, stagecoach, cowboy, wagon train, singing cowboy, american west, the old west"
Saki Achiga-hen: Episode of Side-A,7.0,1,0,"based on manga, mahjong"
The Last Sharknado: It's About Time,4.5,266,0,shark
Eric Clapton: Life in 12 Bars,7.4,33,0,"musician, artists' life, biography, rock music, blues music, virtuoso, portrait of an artist, celebrity interview, music documentary, life and career, testimony"
The China Hustle,7.19,84,0,"china, wall street, economy, stock market, stock fraud, investment, investment bank"
K: Seven Stories Movie 1 - R:B - Blaze,6.5,26,0,anime
The Cloverfield Paradox,5.627,3445,0,"experiment, disorientation, alien, space, scientist, space station, vexed, desperate, parallel universe, alternate universe, spaceship, disheartening"
Jesus Christ Superstar Live in Concert,7.0,50,0,"dancing, concert, roman empire, christianity, musical, stage show, easter, betrayal, live performance, singing, rock opera, stage performance, stage musical, stage adaptation, opera live performance, jesus christ"
Along with the Gods: The Last 49 Days,8.041,718,112790210,"afterlife, hell, trial, based on comic, god, grim reaper, myth, goryeo dynasty, based on webcomic or webtoon"
Love on Safari,6.6,110,0,"safari, south africa, game reserve"
Water Lilies by Monet,6.8,16,0,"art, claude monet"
Matti and Sami and the Three Biggest Mistakes in the Universe,4.818,11,0,based on children's book
Leprechaun Returns,6.1,653,0,"gold, monster, killing, college, sequel, leprechaun, sorority, b movie, slasher, creature, ireland, creature feature, sorority girl, folklore, sorority house, vicious killings, mystery killings, returning leprechaun, girl, sorority girls"
Gonjiam: Haunted Asylum,7.284,857,21041950,"asylum, camera, insane asylum, crew, paranormal, psychiatric hospital, paranormal investigation, ghost, found footage, horror filmmaking, paranormal activity, haunted attractions, haunted hospital, terror, livestream, frightened"
The Girl in the Spider's Web,6.2,1450,35164920,"hacker, based on novel or book, sweden, stockholm, sweden, sequel, computer expert, millennium, computer programmer, gifted children, father daughter relationship, sister sister relationship"
En Altamar,2.6,5,0,"infidelity, boat, coast guard"
Les heures sombres de l'Égypte antique,8.7,3,0,"ancient egypt, egyptian mythology, egyptology, historical society, pharaoh, egyptologist, extinct civilization, the great egyptians, egyptian history"
Help Me Make It Through the Night,5.7,6,0,"dysfunctional family, family, gambling addiction"
Dead in a Week (Or Your Money Back),6.308,357,0,"assassin, hitman, suicide attempt, death wish"
The Prayer,6.343,102,0,"prayer, drug addiction, mountain, catholic priest, hard labor"
55 Steps,6.651,166,0,"biography, based on true story, lawyer, mental patient, legal battle, unlikely friendship"
Bis ans Ende der Träume,0.0,0,0,"journalist, south seas, artfilm"
Capernaum,8.143,1883,64978931,"child abuse, slum, refugee, neglect, child bride, lawsuit, undocumented immigrant, poverty, life in the slums, slum dwellers"
That's How DEFA Sounded: Film Music from Babelsberg,0.0,0,0,"ddr, defa"
El fantasma de mi novia,8.0,80,0,"ghost, dominican republic"
Creed II,7.032,5643,214200000,"sports, rivalry, sequel, los angeles, california, boxing, dedicated, box ring, ukraine"
Mirage,7.451,1916,17325485,"husband wife relationship, spain, thunderstorm, 1980s, suburban, mother daughter relationship"
La stella di Andra e Tati,7.8,11,0,"holocaust (shoah), world war ii, auschwitz-birkenau concentration camp, lager"
Kursk,6.642,667,0,"submarine, based on true story, struggle for survival, russian politics, russian history, sunken submarine, naval disaster, underwater rescue"
Hunter Killer,6.899,2299,31672678,"sniper, washington dc, usa, submarine, pentagon, u.s. navy, special forces, russian army, naval base, russian president, post cold war"
Spirou & Fantasio's Big Adventures,4.5,129,1894378,"journalist, squirrel, kidnapping, africa, europe, mad scientist, based on comic, thief, scientist, disguise, female journalist, groom, spirou"
Under the Sea: A Descendants Story,7.1,101,0,"magic, short film"
Dorothy's Christmas in Oz,0.0,0,0,"boomerang, christmas special"
The Natural Sweetness of Skin,5.2,15,0,female sexuality
Book Club,6.2,817,78720293,"new love, judge, widow, female friendship, book club, chef, get together, former lovers, older women"
Time Trap,6.28,1259,0,"time warp, professor, cave, investigation, time travel, climbing, time loop, archaeologist, missing person, search party, unsolved mystery, adventurer, archaeological expedition, time portal, rock climbing, college professor, mysterious events, amused"
Industrial Accident: The Story of Wax Trax! Records,7.867,15,0,"punk rock, record label, rockumentary, industrial music, woman director, ministry"
St. Nicholas and the Flight Through the Sky,8.0,2,0,"sinterklaas, zwarte piet"
The Death of Superman,7.38,796,0,"superhero, based on comic, death of hero, alien abomination, dcamu"
Shoplifters,7.847,2203,0,"japan, family relationships, family drama, tokyo, japan, poverty, orphan, crime family, shoplifting, social realism, insecure, shoplifter, thoughtful, philosophical, petty crimes, complex, asian origins"
A Word from the Director,0.0,0,0,"behind the scenes, montage, archive footage, news footage"
Savages: The Story of Human Zoos,7.8,6,0,"circus, zoo, exploitation, racism, human rights, indigenous peoples"
The Little Mermaid,5.037,855,2614006,"witch, magic, mississippi river, fairy tale, mermaid, werewolf"
Bird Box,6.827,10322,0,"based on novel or book, post-apocalyptic future, blindfold, doomsday, survival horror, woman director, white water rafting, suspenseful, depressing, disheartening"
A Sister,7.6,58,0,"rape, sexual abuse, hostage, short film"
Doraemon: Nobita's Treasure Island,7.0,97,80900000,"pirate, anime, treasure island"
Kafir: A Deal with the Devil,6.1,18,0,"revenge, haunted"
La mossa del cavallo,7.591,44,0,"based on novel or book, italy, sicily, italy, tax collector, police corruption, sicilian mafia, 19th century, official corruption"
Children of the Corn: Runaway,4.53,82,0,"small town, sacrifice, sequel, human sacrifice, religious cult, killer children"
Palazzo Vecchio,0.0,0,0,"art history, italian renaissance"
I Am Not an Easy Man,6.235,1013,0,"sexism, gender, gender roles, woman director, sexist, frantic, chauvinisim, defiant, frustrated"
Boiled Angels: The Trial of Mike Diana,7.7,7,0,"freedom of speech, comic book, trial, art, comic book artist, obscenity, zines, free speech, first amendment, zine"
Bungo Stray Dogs: Dead Apple,8.114,176,2373203,"supernatural, mafia, based on manga, super power, seinen, anime"
The Last Hangover,6.6,77,0,"bible, parody, stand-up comedy, jesus christ, brazil, comedy"
Three Identical Strangers,7.322,773,1041955,"adoption, twins, triplet, mental illness, adopted, shocking, nature vs nurture, separated at birth, introspective, intense, bewildered, distressing"
The Man Who Killed Don Quixote,6.742,1053,2433457,"spain, based on novel or book, director, filmmaking, don quixote"
No Sleep 'Til Christmas,6.886,111,0,"holiday, insomniac, christmas"
"Sergio Leone, une Amérique de légende",7.067,15,0,spaghetti western
Solo: A Star Wars Story,6.6,9023,392952373,"spacecraft, smuggling (contraband), prequel, spin off, space opera"
Fantastic Beasts: The Crimes of Grindelwald,6.842,11255,654900000,"witch, new york city, paris, france, magic, school of witchcraft, black magic, sequel, prison escape, old flame, wizard, magical creature, 1920s, based on young adult novel, good versus evil, follower, جانوران شگفت‌ انگیز: جنایات گریندل‌ والد"
An Affair: My Sister-in-law's Love,4.9,9,0,softcore
Morning Show Mysteries: Mortal Mishaps,7.4,20,0,"chef, mystery, drama, crime"
The State Against Mandela and the Others,6.6,18,0,"political activism, south africa, apartheid, johannesburg, south africa, trial, audio recording, 1960s, political repression, state crimes, african history"
Hell House LLC II: The Abaddon Hotel,5.699,198,0,"hotel, halloween, ghost hunting, found footage, clairvoyant, investigative journalism, television / tv studio"
Climax,7.046,2269,1696075,"dancing, child abuse, sexual abuse, drug abuse, pregnancy, paranoia, orgy, imprisonment, lsd, surrealism, hallucinogenic drug, incest, drug overdose, disco, lgbt, spiked drink, psychological disintegration, acid, club music, anxious, punch bowl, depressing, antagonistic, cruel, distressing, brother sister incest"
Vratislav Effenberger or Black Shark Hunting,5.0,1,0,biography
The Darkest Minds,7.028,2894,41142379,"based on novel or book, dystopia, super power, children on the run, woman director, based on young adult novel"
Elon Musk: The Real Life Iron Man,5.2,24,0,"artificial intelligence (a.i.), high technology, one-man show, electric car, high tech, space exploration, future vision, space flights, public speech, spaceflight, spacex, spaceship, famous, controversial advertising, portrait of a dictator, vision of the future, neurotechnology, controversial issues, neurological surgery, ia, elon musk, controversial"
Thunder Road,6.797,434,448184,"funeral, father, dead mother, police officer, dramedy, father daughter relationship, based on short film, independent film, loss and grief"
Bergman: A Year in a Life,7.397,39,0,"cinema on cinema, ingmar bergman"
After Everything,6.564,70,0,"love, cancer, illness, bucket list, growing apart"
Room Salon College Girls,6.7,3,0,"softcore, college student"
Summer of 84,6.916,1417,42027,"friendship, camera, cop, suburbia, paperboy, basement, murder, serial killer, teenage crush, walkie talkie, group of friends, news report, 1980s, retro horror"
Dante vs. Mohammed Ali,4.6,5,0,"fight, village life, village, lgbt, running away, gay theme, short film"
The Kissing Booth,7.17,7367,0,"based on novel or book, crush, los angeles, california, high school student, based on young adult novel"
The Matchmaker's Playbook,7.125,64,0,based on novel or book
Let's Go Luna!: Luna's Christmas Around the World,7.3,3,0,"holiday, educational, christmas"
"Navajeros, censores y nuevos realizadores",6.0,3,0,"film noir, cine quinqui, spanish transition"
"The Admiral: Pub, Drums and Food",0.0,0,0,"documentary, music, rutles"
The Purity of Vengeance,7.152,529,470000,"based on novel or book, denmark, co-workers relationship, nordic noir, 1960s, cold case, afdeling q, traumatized woman"
Christmas on Holly Lane,6.351,37,0,christmas
Rolling to You,6.513,774,0,handicapped
Here and Now,5.3,62,0,"new york city, singer, diagnosis"
"Canadian Wrestling's Elite: Featuring Jake ""The Snake"" Roberts",0.0,0,0,"canada, wrestling, comic book shop, sports documentary, pro wrestling, touring"
Goosebumps 2: Haunted Halloween,6.107,1596,93320380,"halloween, sequel, based on children's book, glasses, horror for children, ventriloquist's dummy"
Once in a Lifetime Sessions with OneRepublic,0.0,0,0,"interview, stage performance, studio session"
Batman Ninja,5.862,922,0,"cartoon, based on comic, ninja, adult animation, anime"
The Child in Time,5.8,99,0,"based on novel or book, marriage crisis, time travel, british prime minister, dream sequence, estranged couple, marital separation, lost child, missing daughter, grieving parents"
Aurora Teagarden Mysteries: The Disappearing Game,7.0,73,0,"murder mystery, bookkeeper"
The Truth About Christmas,4.804,28,0,"holiday, truth, christmas"
The Possession of Hannah Grace,5.616,1438,43000000,"rehabilitation, morgue, cop, drug rehabilitation, hospital, corpse, police officer, entity, graveyard shift"
Vice,7.015,3493,76100000,"washington dc, usa, the white house, politics, war on terror, biography, iraq war, 9/11, vice president, usa politics"
Braven,6.192,1078,854319,"drug dealer, cocaine, log cabin"
A Simple Favor,6.64,4471,97644617,"small town, based on novel or book, widow, dark comedy, female friendship, life insurance, best friend, single mother, biting, missing person, shocking, satirical, vlogger, pathetic, hilarious, audacious, bold"
