title,vote_average,vote_count,revenue,keywords
Minsan May Isang Puso,1.0,2,0,philippines
A Beautiful Mind,7.855,10739,316791257,"schizophrenia, based on novel or book, love of one's life, self-discovery, professor, paranoia, mathematics, massachusetts, mathematician, economic theory, princeton university, nobel prize, mathematical theorem, delusion, genius, harvard university, based on true story, code breaking, paranoid, cryptography, math genius, dramatic, intense, based on real person, biographical drama, math professor"
What to Do in Case of Fire?,6.176,54,0,"berlin, germany, bomb, fight, punk rock, squatter, kreuzberg, mansion, childhood friends"
Legally Blonde,6.811,4360,141778365,"father murder, blonde, superficiality, beauty salon, law school, murder, cynical, girl power, toy dog, chihuahua dog, blonde stereotype, proving oneself, murder confession"
Judas: Close to Jesus,7.4,4,0,"judas, jesus christ"
The Affair of the Necklace,5.545,89,1198113,"marie antoinette, revenge"
Kabhi Khushi Kabhie Gham,7.7,582,11336308,"london, england, parent child relationship, adoption, delhi, india, forbidden love, reunion, class differences, family conflict"
GO,7.4,85,0,"based on novel or book, coming of age, racism, teenage romance, north korea, zainichi, romantic drama"
Anita Takes a Chance,5.0,5,0,"barcelona, spain, second chance, old woman"
The Piano Teacher,7.253,1203,6766708,"mother, concert, based on novel or book, fetish, conservatory, masochism, victim, piano lessons, teacher, love, perversion, loneliness, female protagonist, pianist, attraction, vienna, austria, desire, domineering mother, older woman younger man relationship, character study, voyeurism, piano, abuse, repression, self-harm, complex, mother daughter relationship, age-gap relationship, kink, power dynamics, romantic, bold"
Kiss of the Dragon,6.891,1284,64437847,"martial arts, prostitute, paris, france, drug smuggling, gangster, conspiracy, police corruption, drugs, framed for murder, action hero"
All Access: Front Row. Backstage. Live!,0.0,0,0,"concert, backstage"
Get Over It,5.563,301,19900366,"high school, theater play, theatre group, romcom, falling in love, duringcreditsstinger, teenager"
Mulholland Drive,7.804,6761,20289986,"amnesia, loss of sense of reality, schizophrenia, nightmare, hitman, suppressed past, identity, key, detective, job interview, bisexuality, trauma, hallucination, surreal, surrealism, casting, hollywood, los angeles, california, car accident, audition, doppelgänger, neo-noir"
Lara Croft: Tomb Raider,5.908,6342,274703340,"london, england, buddhist monk, planetary alignment, angkor wat, illuminati, william blake, steampunk, female protagonist, heiress, archaeologist, based on video game, aristocrat, sled dogs, relic, dead father, siberia, archeology, animate statue, lunar eclipse, tomb raiding"
Initial D: Third Stage,6.798,48,0,"car race, sequel, street race, drifting, based on manga, mountain pass, anime, motorsport"
"Belphegor, Phantom of the Louvre",4.611,238,0,"mummy, louvre museum"
Murder on the Orient Express,6.066,53,0,"repayment, orient express, revenge, murder, train, murder hunt"
I Am Sam,7.557,2410,92542418,"mentally disabled, foster parents, lawyer, pro bono, social services, coffee shop manager, pizza hut, children's book, locked door, child custody, woman director, father daughter relationship, neurodiversity"
A Knight's Tale,6.868,3260,117487473,"london, england, poetry, rivalry, sword fight, knight, tournament, duel, torture, writer, impostor, church, game, jousting, medieval, aftercreditsstinger"
All About Lily Chou-Chou,7.402,264,6776921,"japan, bullying, okinawa, coming of age, middle school, kendo, junior high school, japanese junior high schooler, compassionate"
Kill Me Later,5.3,30,0,"banker, suicide, investigation, woman director, depressed woman"
Mickey's Magical Christmas: Snowed in at the House of Mouse,6.9,274,0,"holiday, narration, christmas"
Ein Vater zu Weihnachten,5.5,4,0,"holiday, family"
Exit Wounds,5.8,529,79958599,"corruption, police, shadowing, scandal"
Dr. Dolittle 2,5.317,1724,176100000,"veterinarian, forest, anthropomorphism, bear, animals, nature, animal protection, helping"
Atlantis: The Lost Empire,7.029,5006,186053725,"sea, submarine, mediterranean, atlantis, expedition, museum, cartoon, villain, steampunk, underwater, sea monster, adventurer, ancient civilization, journey, 1910s, in memoriam"
Lady and the Tramp II: Scamp's Adventure,6.346,1296,0,"cartoon, sequel, initiation, cartoon dog, dogcatcher, dog pound, firefly, runaway child"
Black Knight,5.351,1154,33422806,"medallion, castle, time travel, knight, impostor, king, middle ages (476-1453), medieval, 14th century"
The Fourth Angel,5.2,67,0,"london, england, airplane, based on novel or book, fbi, serbian, revenge, terrorism, india, cyprus"
Britney Spears: Live from Las Vegas,8.5,47,0,"concert, pop star, pop singer, diva, blonde, female protagonist, live performance, singing, las vegas, concert film, lip synching, stage performance, female singers, blonde woman"
A Crime in Paradise,6.605,157,0,"farm, countryside, village life, difficult childhood, knife, stamp, lawsuit, milk, trial, goat, remake, lawyer, alcoholic, wife murder, 1980s, wine drinking, unhappy marriage, nasty wife, poisoning, husband wife conflict, soup, film remake"
Schlock! The Secret History of American Movies,6.7,15,0,"exploitation, interview, sexploitation, drugs, drive-in"
High Heels and Low Lifes,6.082,67,0,"nurse, blackmail, teacher, best friend, bank robbery"
The Beginning: Making Episode I,7.1,26,0,making of
The Son's Room,7.096,533,0,"stroke of fate, diving, therapist, marriage crisis, sadness, family's daily life, psychoanalysis, profession, jogging, calamity, harmony"
Good Advice,5.8,105,0,stockbroker
Hedwig and the Angry Inch,7.4,406,3660081,"transvestism, transsexuality, singer, glam rock, lgbt, self identity, rock odyssey, military brat, restaurant chain, lgbt in the military, child molestation, theatrical manager, nonbinary director"
Jay and Silent Bob Strike Back,6.424,1664,33788161,"experiment, movie business, comic book, breaking the fourth wall, self mocking, gigantic hand"
How to Make a Monster,4.295,39,0,"monster, video game, virtual reality"
We Stand Alone Together: The Men of Easy Company,7.4,36,0,"normandy, france, interview, based on true story, d-day, historical"
Bridget Jones's Diary,6.7,5347,281929795,"daughter, london, england, lovesickness, england, sexual frustration, alcohol, parent child relationship, telecaster, birthday, cigarette, diary, lawyer, reporter, extramarital affair, duringcreditsstinger, woman director"
Les Enfoirés 2001 - L'odyssée des Enfoirés,7.5,4,0,"benefit concert, farewell concert, french music, tribute concert, music show, musical adaptation"
The Man Who Sued God,6.4,69,0,"lightning, fisherman, boat accident, god, church, courtroom, insurance policy, bushfires"
Training Day,7.508,6332,104900000,"drug dealer, california, police brutality, poker, bratva (russian mafia), war on drugs, drug trafficking, police corruption, los angeles, california, gang member, rookie cop, narcotics cop, mexican american, cholo, neo-noir, admiring, audacious"
Planet of the Apes,5.762,4277,362211740,"space marine, gorilla, revolution, dystopia, space suit, chimp, slavery, time travel, space travel, alien planet, ape, human subjugation"
Rush Hour 2,6.751,4408,347325802,"martial arts, los angeles, california, criminal investigation, interracial friendship, buddy cop, duringcreditsstinger, action hero, good versus evil"
The One,6.132,1667,72689126,"martial arts, dual identity, time travel, wormhole, alternate dimension, los angeles, california, criminal, law enforcement, alternate universe"
In the Bosom of the Enemy,2.333,3,0,philippines
Pokémon 4Ever,6.475,445,40807089,"hunter, villain, time travel, forest, sequel, anime, forest spirit"
Nobody's Perfect: The Making of Some Like It Hot,6.0,1,0,"behind the scenes, making of"
Welcome to Death Row,7.7,11,0,"rap music, hip-hop, music business, 1990s, music documentary, gangsta rap, rap documentary"
Snap Decision,5.6,10,0,"custody battle, child pornography, custody, custody hearing, lifetime"
Lana Turner... a Daughter's Memoir,7.3,3,0,woman director
El hijo de la Tiznada,5.0,1,0,revenge killing
Cowboy Bebop: The Movie,7.7,984,0,"halloween, revenge, space western, lethal virus, adult animation, neo-western, anime, excited, vibrant"
Never Mind the Wall,4.679,14,0,"berlin, germany, berlin wall, german democratic republic, stasi, punk rock, west berlin, teenage crush, woman director"
Y Tu Mamá También,7.416,1665,33600000,"friendship, adolescence, beach, mexico, group sex, male friendship, road trip, coming of age, travel, human relationship, new mexican cinema, self reflection, self-reflexive, roadtrip, sexual discovery, melodrama, amused"
Serendipity,6.949,2053,77516304,"new york city, new love, soulmates, chance, love at first sight, department store, dollar, fate, destiny, shopping, canceled wedding, meet cute, chance meeting, true love, wedding day, christmas, finding love, wedding rehearsal, imminent wedding, cold feet, serendipity, black gloves, happy ending, christmas romance, missed connection, air travel, second chance romance"
The Man from Elysian Fields,5.879,62,2006391,prostitution
Anja & Viktor,5.2,16,0,"ungdom, anja & viktor"
Visitor Q,6.373,526,0,"rape, sexual abuse, marriage crisis, psychopath, married couple, sodomy, sexual violence, sexual harassment, incest, breast milk, tit sucking"
Pokémon Chronicles: The Legend of Thunder!,5.656,16,0,"based on video game, anime"
U.S. Seals II: The Ultimate Force,5.375,20,0,"martial arts, nuclear"
Passion Crimes,4.0,6,0,"lesbian sex, threesome, sex"
The Shrink Is In,4.821,28,0,"love triangle, cheating, therapist, romcom, break-up, nervous breakdown, impersonation, travel writer, contemplating suicide, impersonation fraud"
Story of a Bad Boy,4.6,15,0,"high school, in the closet, school play, teacher student relationship, drama club, gay theme"
The Proposal,5.7,18,0,"undercover agent, gangster, tarnung, police officer"
Fast Lane to Vegas,3.8,13,0,"stag night, erotic movie"
Nowhere in Africa,7.0,174,0,"farm, marriage crisis, loss of loved one, emigration, world war ii, national socialism, only child, kenya, capture, woman director, emigrant"
Ginger Snaps,6.912,955,0,"high school, sibling relationship, transformation, dark comedy, menstruation, coming of age, murder, marijuana, werewolf, ontario, canada, gothic, metamorphosis, body horror"
My Sassy Girl,7.535,617,32000000,"subway, based on memoir or autobiography, stranger, boyfriend girlfriend relationship, drunkenness"
He Died with a Felafel in His Hand,6.9,149,0,"based on novel or book, boarder, brisbane, queensland, australia"
Original Sin,6.138,872,35402320,"cuba, female lover, eroticism, coffee grower, sin, denunciation, erotic thriller"
Barbie in the Nutcracker,6.9,1093,0,"magic, mouse, musical, ballet, based on toy, female protagonist, vienna, austria, christmas, magic land, 3d animation"
Dich schickt der Himmel,6.0,2,0,woman director
Not Another Teen Movie,5.799,2204,66468332,"underdog, high school, cheerleader, kiss, satire, parody, school party, jock, crude humor, teen movie, spoof, prom, crush, teenage crush, sex toy, prom queen, aftercreditsstinger, duringcreditsstinger, high school american football, teenager"
Crayon Shin-chan: The Adult Empire Strikes Back,8.2,72,10392896,"nostalgia, coming of age, growing up, childhood, anime, adulthood"
Max Keeble's Big Move,5.8,161,18634654,"bullying, revenge, middle school, corrupt official, pre-teen, school bullying, child outsmarts adult"
The Business of Strangers,5.5,40,0,"rape, airport, authority, assistant, revenge, trust, rape and revenge"
Vanilla Sky,6.817,4470,203388341,"regret, jealousy, amnesia, dreams, love of one's life, nightmare, love triangle, virtual reality, ex-girlfriend, surreal, melancholy, plastic surgery, illusion, face operation, life extension, time, puzzle, flashback, confusion, love, remake, wealth, memory loss, tragic love, doctor, car accident, fear, relationship, heartbreak, freak accident, disfigured face, surgery, lost love, individuality, disfigurement, wealthy man, philosophical, complex, melodramatic"
The Milk of Human Kindness,5.4,10,0,"woman director, mother child separation, search for mother"
Is Harry on the Boat?,4.444,9,0,"ibiza, clubbing, drugs, drunkenness"
Blue Spring,7.1,101,1000000,"high school, suicide, nihilism, violence in schools, coming of age, school, based on manga, brutality, emptiness, aggressive, japanese high school, toxic masculinity, juvenile delinquency, high school gang, systemic corruption, youth, underdogs and coming of age, chaos school, apathetic school"
Tremors 3: Back to Perfection,5.806,679,0,"small town, survival, creature, evolution, graboids, shriekers, tourist attraction, toy car, real estate agent, giant worm, flaming arrow, teamwork, explosions"
Inuyasha the Movie: Affections Touching Across Time,7.526,191,10539779,"monster, sword, time travel, demon, adult animation, youkai, quest, shounen, anime"
Rhythm and Blues 40: A Soul Spectacular,0.0,0,0,"concert, rhythm and blues (r&b)"
The Tracker,4.222,9,0,"martial arts, kung fu, bratva (russian mafia), gangster, ex-lover, chinese mafia, shootout, gunfight, hand to hand combat"
Don't Tempt Me,5.5,86,0,"fight, angel, boxer, hell, bible, heaven, debt"
'Rear Window' Ethics: Remembering and Restoring a Hitchcock Classic,7.3,10,0,making of
Wishmaster 3: Beyond the Gates of Hell,4.3,201,0,"lifting person in air, sequel, djinn"
In This Tricky Life,5.3,16,0,woman director
Final Fantasy: The Spirits Within,6.194,1541,85131830,"future, dystopia, post-apocalyptic future, space travel, battle assignment, alien, downfall, soldier, scientist, fictional war, based on video game, adult animation, military, soul transference, motion capture, female scientist, alien creature, 2060s"
"The Making of ""Dungeons and Dragons""",0.0,0,0,"interview, making of, dnd, d&d"
Swordfish,6.25,2841,147080413,"hacker, hostage, secret agent, terrorism, bank robbery, ex-con, wire, misdirection, aftercreditsstinger"
Lagaan: Once Upon a Time in India,7.268,611,8100000,"countryside, sports, patriotism, village, musical, challenge, cricket, taxes, based on true story, period drama, colonialism, british colonial, arrogance, untouchable, caste system, drought, 19th century, british raj, gujarati, teamwork, 1890s"
Chained Rage,0.0,0,0,"slave, softcore, sex slavery, erotic"
The Others,7.614,6924,210002906,"nightmare, suicide attempt, christianity, shotgun, servant, cemetery, world war ii, nanny, haunted house, bible, channel islands, mansion, soldier, gardener, photosensitivity, 1940s, spiritism, jersey island, baffled, ominous, supernatural thriller"
Revenge of the Rats,4.7,7,0,"lethal virus, plague, rat"
Om Inte,5.5,1,0,woman director
Citizen Toxie: The Toxic Avenger IV,6.1,159,0,"rape, superhero, satire, sequel, slapstick comedy, spoof"
Revolution OS,6.9,82,0,"hacker, technology, code, software, linux, gnu, free software, open source, computer technology, foss, stallman, operating systems, gnu plus linux, gnu slash linux, operating system, floss, coding, linus torvalds, rms"
Muhammad Ali - Through The Eyes Of The World,7.3,3,0,boxer
Un pique-nique chez Osiris,5.0,3,0,woman director
Save the Last Dance,6.5,1325,131706809,"ballet dancer, musical, ballet"
America's Sweethearts,5.697,872,138191428,"husband wife relationship, fictitious marriage, marriage crisis, movie business, married couple, romcom, press, hollywood, sister sister relationship"
The Caveman's Valentine,5.771,144,794481,woman director
You Do the Best You Can,0.0,0,0,filmmaking
Beautiful Memories,6.9,66,0,"amnesia, alzheimer's disease, woman director"
Love Bites,4.59,52,0,"rape, vampire, sadomasochism, brother sister relationship, party, female rear nudity"
The Unemployment Club,10.0,1,0,"unemployment, luxembourg"
Dancing at the Blue Iguana,5.333,57,0,"dancing, hitman, poetry, strip club, hollywood, drugs, stripping, club"
Along Came a Spider,6.337,1973,105200000,"based on novel or book, detective, fbi, teacher, psychologist, psychological thriller, whodunit, cat and mouse, secret service, child kidnapping, u.s. senator, ransom demand, u.s. secret service agent, retired detective, young abducted girl, psychological detective, psychological profiling"
A Hero's Death,0.0,0,0,"escape, propaganda, lie, border patrol, german-german border, border crossing"
To End All Wars,6.4,173,0,"japan, scotland, traitor, world war ii, freight train, railway car, teacher, jungle, corporal punishment, bushido"
The Killing Yard,6.1,7,0,woman director
Shallow Hal,6.162,3042,141069860,"overweight, hypnosis, overweight man, rejection, death of father, volunteer, overweight woman, superficiality, obesity, hospital, dating, falling in love, fat suit, dance club, helping children, physical deformity, beauty standards, superficial, attractiveness, disabled person, inner beauty, peace corps"
One Piece: Clockwork Island Adventure,6.894,283,0,"pirate, shounen, anime"
Session 9,6.144,975,1612259,"schizophrenia, massachusetts, psychology, lunatic asylum, pot smoking, coin, tape recorder, cell phone, walkie talkie, security guard, mental illness, asbestos, multiple personality, tunnel, lobotomy, hazmat suit, job"
After the Storm,3.733,15,0,fisherman
When Billie Beat Bobby,5.188,16,0,"sports, woman director"
1968 - Without Losing Tenderness,6.0,1,0,"politics, dictatorship, university, military dictatorship, unb"
The Day Reagan Was Shot,6.4,11,0,assassination of president
Intimacy,6.222,541,2672527,"hotel room, bartender, new french extremism, sex"
All the Queen's Men,4.8,26,23000,"transvestism, world war ii"
Case Closed: Countdown to Heaven,7.344,189,23895574,"detective, shounen, anime, suspense, mystery"
Scooby-Doo and the Cyber Chase,7.3,537,0,"video game, virtual reality, aftercreditsstinger"
Sydney 2000: Stories of Olympic Glory,7.3,3,0,"sydney, australia, sports, olympic games"
Serial Killers: The Real Life Hannibal Lecters,5.9,32,0,"serial killer, cannibal, hannibal"
Zoolander,6.21,4718,60780981,"male model, time magazine, fashion show, fictional awards show, coal mine, modeling, abraham lincoln, apathetic"
Don't Say a Word,6.253,1006,100020092,"new york city, post-traumatic stress disorder (ptsd), video surveillance, psychiatric hospital, psychiatrist, killer, witness to murder, bank robbery, surveillance, brooklyn, new york city, intelligent, child kidnapping, heist gone wrong, ransom demand, armed robbery, secret code, secret location, non-verbal, murder witness, young girl, robbery crew"
Shake It All About,5.9,46,84168,"infidelity, bisexuality, marriage, male homosexuality, lgbt, woman director, gay theme"
Tony Curtis on 'Some Like It Hot',7.0,1,0,"movie business, interview, nostalgia, nostalgic"
The Ballad of Lucy Whipple,5.308,13,0,"gold, california"
Who Is Cletis Tout?,5.746,63,253000,"hitman, dark comedy, mistaken identity"
Enemy at the Gates,7.4,3891,96976270,"sniper, hero, winter, world war ii, stalingrad, based on true story, nazi officer, battle, bombing, death, 1940s, soviet propaganda, soldiers, war, intense, earnest"
Children Underground,7.4,37,0,"bucharest, romania, subway station, woman director, homeless teenager, homeless child"
Blow,7.354,4485,83300000,"drug smuggling, war on drugs, drug trafficking, 1970s, drug addiction, rise and fall, cautionary, factual, dramatic, suspenseful, intense"
How I Killed My Father,5.76,25,1802142,woman director
The Words of My Father,6.0,1,0,woman director
Zubeidaa,5.2,14,0,"biography, india"
Jimmy Neutron: Boy Genius,6.074,963,80936232,"rescue, showdown, laser gun, genius, villain, alien, based on cartoon, miniaturization, robot, battle, spear, boy genius"
The Monkey's Mask,4.263,40,6831,woman director
Metropolis,7.2,529,4035384,"future, android, metropolis, jealousy, son, based on comic, control, mecha, conspiracy, steampunk, robot, adult animation, synthetic human, anime, osamu tezuka"
Ein Millionär zum Frühstück,7.2,3,0,millionaire
The Curse of the Jade Scorpion,6.594,810,18914307,"new york city, hypnosis, insurance investigator, jewelry heist, jewel theft, unlikely lovers, insurance detective, 1940s, insurance company, jewel thieves, magician, rivals to lovers, hypnotic spell, office party"
Pulse,6.662,622,318451,"depression, suicide, isolation, afterlife, alienation, flashback, loneliness, internet, tokyo, japan, co-workers relationship, atmospheric, missing person, urban decay, ghost, allegorical, computer class, college student, personal computer, relevance, remade, apartment, ambiguous"
Chain of Fools,5.8,80,0,"treasure, detective, romance, love, coin, theft, barber, stolen"
Il mondo è fatto a scale (Frammenti),0.0,0,0,clochard
The Hidden Fortress,6.4,17,463780,"friendship, friends"
The 51st State,6.084,640,12881605,"northern england, chase, gangster, chemical, liverpool, england, organized crime, drugs, laxative, skinheads"
Eine Hochzeit und (K)ein Todesfall,0.0,0,0,"chauffeur, tarot cards, boat wedding, mother-in-law, hypochondriac, best friend, doctor, gay theme, palm reading"
Once Upon a Time: The Super Heroes,6.9,51,0,"based on novel or book, superhero, interview, comic book, comic-strip artist, based on comic, comic-con, drawing, comic strip, comic book art, masked superhero, comic book artist, portrait drawing, comic book industry, celebrity interview, comic book writer, testimony"
The Trumpet of the Swan,5.5,67,628387,"trumpet, swan"
Elton John - Goodbye Yellow Brick Road,6.9,10,0,"pianist, glam rock, singer-songwriter, pop rock, goodbye yellow brick road"
Shot in the Heart,5.6,17,0,woman director
Bunuel and King Solomon's Table,5.125,16,0,"surrealism, toledo, spain, luis buñuel, mythical artifact, spanish folklore, federico garcia lorca"
Witness to a Kill,4.5,8,0,"diamond, bodyguard, secret agent, jewelry heist"
Driven,5.1,784,54744738,"career, sports, competition, automobile"
Alvin and the Chipmunks Meet Frankenstein,6.8,149,0,"monster, musical, mad scientist, chipmunk, single father, theme park, horror for children, woman director, movie studio, frankenstein, social acceptance"
Ante Returns Home,0.0,0,0,return home
A Visit from the Incubus,6.0,9,0,"saloon, musical, demon, cowboy, wild west, vaudeville, saloon singer, woman director, incubus"
George Stevens and His Place In The Sun,6.7,3,0,making of
All You Need,2.0,2,0,"alcoholic, intervention, drunkenness"
All About You,8.7,3,0,"woman director, christian film"
The Sensual Art of Bellydance: Basic Dance,0.0,0,0,belly dancing
The Anniversary Party,5.638,82,4931888,"infidelity, husband wife relationship, ecstasy, wedding anniversary, woman director"
A Tour of the Inferno: Revisiting 'Platoon',8.5,11,0,"interview, making of"
Jeepers Creepers,6.5,3167,59217789,"monster, brother, mass murder, sister, aftercreditsstinger, cross country trip, rural, horrified"
Missing Presumed Wiped,0.0,0,0,television history
Sugar & Spice,6.391,280,13276953,"mask, high school, robbery, gun, rebel, american football, bank, pregnancy, cheerleader, female friendship, love, money, quarterback, teenage pregnancy, woman director, squad, comforting"
Höllenleben: Eine multiple Persönlichkeit auf Spurensuche,9.0,2,0,"satanism, ritueller missbrauch, multiple persönlichkeit"
Brotherhood of the Wolf,6.718,1659,70800000,"martial arts, rape, france, wolf, investigation, animal attack, murder, conspiracy, werewolf, creature, 18th century, beast"
Doraemon: Nobita and the Winged Braves,7.2,39,30700000,anime
An Audience with Kylie Minogue,0.0,0,0,concert
The Ten Commandments,6.977,22,0,musical
As White as in Snow,5.292,12,0,"based on true story, emancipation, female empowerment"
Pretend I'm Not Here,5.8,17,0,"menage a trois, stalker, coming of age, serial killer, voyeurism"
Onmyoji,6.292,36,16234,"based on novel or book, exorcism, onmyōji"
Tales from the Neverending Story: The Gift,4.4,5,0,"based on novel or book, magic, horse, empress, book store"
Gypsy 83,6.3,28,0,"cemetery, gothic, road movie, stevie nicks"
Kylie Minogue: Live In Sydney,7.1,5,0,live performance
The Royal Tenenbaums,7.462,4801,71441250,"forgiveness, cigarette, melancholy, child prodigy, terminal illness, dysfunctional family, incest, family conflict, familiar, tragic"
When Strangers Appear,6.192,60,0,"surfer, motel, drifter, carjacking, roadside diner"
Lesbians Go Mad In Lesbos,0.0,0,0,"greece, gay club, vacation, lesbian relationship, summer vacation, lgbt, social & cultural documentary"
Rough Air: Danger on Flight 534,4.8,19,0,"london, england, airplane, north atlantic, disaster"
The Last Kiss,6.4,524,0,"pregnancy, kiss, man woman relationship, relationship problems, cowardliness"
Spy Kids,5.818,3610,147934180,"double life, sibling relationship, parent child relationship, loss of loved one, secret agent, robot"
Ichi the Killer,6.993,1051,80631,"assassin, pain, yakuza, gore, dominatrix, violence against women, piercing, based on manga, drugs, criminal underworld, twins, cynical, blade, masochist, sadistic torture, predator turns victim, disturbed, anarchic comedy, absurd, kabukicho, bold, cruel, enthusiastic, excited, inflammatory"
Mimic 2,5.297,236,0,"beach, mutation, transformation, animal attack, cockroach, creature"
Nuclear Rescue 911: Broken Arrows & Incidents,3.8,2,0,"nuclear war, cold war, strategic air command, nuclear radiation, nuclear missile, nuclear explosion, nuclear bomb, nuclear, nuclear threat, broken arrow, nuclear weapons, lost weapons, nuclear accidents, accident, plane crash"
Waiting for Godot,7.0,23,0,absurdism
Out Cold,5.815,181,14782676,"airplane, sports, alcohol, manager, mountain, gondola, snowboarding, father, races, prank, drug humor, alaska, hot tub, ski resort"
The Last Castle,7.2,1365,27642707,"prison, general, military officer, investigation, coercion, oppression, us military"
Pure Imagination: The Story of 'Willy Wonka & the Chocolate Factory',6.7,24,0,short film
Chicks with Sticks,0.0,0,0,"martial arts, troupe, entertainment, violence, kuo shu"
"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",7.5,263,20000000,"japan, monster, submarine, giant monster, revenge, gojira, kaiju, king ghidorah, godzilla, tokusatsu"
What Makes a Family,6.227,22,0,"based on true story, judicial system, lesbian history"
