title,vote_average,vote_count,revenue,keywords
Jason Bourne,6.369,6010,415484914,"assassin, central intelligence agency (cia), amnesia, casino, chase, greece, flashback, hacking, las vegas, black ops, rogue agent, aggressive, armored vehicle, reykjavík, iceland, hdd"
The Magnificent Seven,6.472,6194,162400000,"remake, angry"
Gods of Egypt,5.69,4246,150680864,"rescue, egypt, fight, nile, mythology, god, thief, desert, ancient egypt, egyptian mythology, myth, egyptian god"
The Great Wall,6.032,5399,331957105,"monster, china, archer, female soldier, historical fiction, explosion, period drama, british soldier, great wall of china, 15th century, female general, war, appreciative, bold"
Russian Mom,5.3,25,0,softcore
Woven Wings Of Our Children,0.0,0,0,philippines
RE:BORN,7.108,241,0,"sniper, forest, fortress, special ops"
Raphaël Mezrahi Les inédits mais pas que…,9.0,1,0,"compilation, hollywood star, television / tv studio, humorist, celebrity interview, tv show set, celebrities, tv show, absurdist humor, french accent, celebrity guest, famous actress, tv presenter"
De Puerto Rico para el mundo,1.5,2,0,documentary
The Red Thread,6.694,191,0,"infidelity, love triangle, marriage, love, extramarital affair, woman director"
The Mermaid,6.533,463,553810228,mermaid
The Childhood of a Leader,6.237,171,0,"france, fascism, ego, discipline, based on short story, childhood, 1910s, treaty of versailles"
Fréro Delavega à l'Olympia,0.0,0,0,"concert, pop, rock & folk"
Star Trek Beyond,6.783,6899,343471816,"spacecraft, sequel, stranded, hatred, lgbt, space opera, gay theme"
Miss Peregrine's Home for Peculiar Children,6.8,10304,296482446,"wales, children's home, shapeshifting, falcon, time travel, orphan, super power, nostalgic, 1940s, based on young adult novel"
Shimajiro in Bookland,3.5,2,0,"queen, parrot, feud, king, storybook, live action and animation, mine cart, mine cart ride"
The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,6.443,200,994901,"cold war, dark comedy, sequel, flashback, old man"
'85: The Greatest Team in Football History,8.2,8,0,"chicago, illinois, american football, nfl (national football league), super bowl"
How to Be Single,6.257,3289,112343513,"new york city, based on novel or book, one-night stand, single"
The 9th Life of Louis Drax,6.402,462,0,"based on novel or book, sixth sense, accident"
Central Intelligence,6.417,6188,216972543,"central intelligence agency (cia), espionage, spy, secret agent, high school reunion, reconnect, accountant, radical transformation, high school classmates, glory days"
Kill Command,5.65,617,0,"man vs machine, artificial intelligence (a.i.), technology, killer robot, dystopia, forest, woods, robot, implant, prototype, evil robot, facility, android horror"
Ich will (k)ein Kind von Dir,3.833,6,0,"pregnancy, desire to have children, abortion, disagreement"
DC Films Presents Dawn of the Justice League,6.0,68,0,"cyborg, superhero, interview, based on comic, behind the scenes, super power, supervillain, short film"
On Wings of Eagles,5.6,49,155111,"sports, prisoner of war, based on true story, japanese occupation of china"
Mickey Mouse Clubhouse: A Goofy Fairy Tale,9.0,1,0,"fairy tale, cartoon mouse, cartoon dog, cartoon duck, series finale"
It Stains the Sands Red,5.577,240,0,"rape, vodka, cocaine, dark comedy, gore, stripper, menstruation, murder, zombie, las vegas, desert, zombie apocalypse"
"BABYMETAL Live at Wembley - WORLD TOUR 2016 - The SSE Arena, Wembley",9.8,6,0,"concert, japanese music, babymetal"
Almost Adults,6.122,147,0,"coming out, female friendship, growing up, lgbt, woman director, growing apart"
Mechanic: Resurrection,6.032,3539,125729635,"assassin, sequel, murder, mechanic, killer, around the world"
Bowie: The Man Who Changed the World,5.7,47,0,"influence, rock star, interview, archive footage, rock singer, portrait of an artist, expert opinion, celebrity interview, music documentary, artistic legacy, testimony, famous song, revolutionary singer"
Slam,5.781,237,0,"based on novel or book, skateboarding, pregnancy, parenthood, young love, based on young adult novel"
Krampus 2: The Devil Returns,5.09,89,0,krampus
Rogue One: A Star Wars Story,7.503,16006,1056057273,"rebellion, spacecraft, rebel, space battle, space travel, prequel, female protagonist, space western, suicide mission, robot, spin off, space opera, alien language, against the odds, blind man"
L'ami,5.6,21,0,biography
Crazy for Fixi,5.188,32,0,"friendship, sex doll"
Journey Back to Christmas,6.479,93,0,"nurse, world war ii, christmas tree, comet, car accident, christmas, lost dog, christmas songs, caroling, gazebo"
Norman Lear: Just Another Version of You,7.1,15,0,"biography, woman director, television history"
Do You Even Know Who I Am?,4.8,18,0,"comedian, romcom, pretending to be rich, personal crisis"
Center Stage: On Pointe,6.4,81,0,"dancing, dance, dancer, ballet dancer, ballet, audition, modern dance, ballet school"
"The First, the Last",6.4,65,0,bounty hunter
Three Sassy Sisters,0.0,0,0,"sibling relationship, musical, indonesia, indonesian remake"
Blue Mountain State: The Rise of Thadland,5.6,311,0,"american football, college, duringcreditsstinger"
Rules Don't Apply,5.745,488,3900000,"eccentric, billionaire, driver, christian woman"
The Housemaid,6.0,33,1575266,"plantation, indochina, orphan, vengeful ghost, army captain, housemaid, 1950s, landowner"
Though You May Not Know,7.0,1,0,"poetry, poet, biography, songwriter, poetry reading, portrait of an artist, spanish literature, literature history"
The Love Witch,6.5,599,228894,"magic, poison, painting, grave, love, crying, death, witchcraft, stockings, white horse, love potion, woman director, searching for love, woman seduces a man"
The Legend of Ben Hall,6.008,62,0,"australia, biography, revisionist history, new south wales, bushranger, 1860s"
The Apple of My Eye,5.4,28,0,woman director
The Specialist,4.6,4,0,"assassin, superhero"
Morris from America,6.11,114,91151,"rap music, germany, culture clash, language barrier, coming of age, tutor"
Finding Sofia,6.074,27,0,"island, love triangle, buenos aires, argentina, trip to argentina"
Best Worst Thing That Ever Could Have Happened...,7.5,19,0,"lgbt, gay theme"
Life on the Line,5.757,226,0,"post-traumatic stress disorder (ptsd), waitress, texas, heroism, training, based on true story, electric installation, train crash, motorcycle, power outage, new neighbor, death of mother, family tragedy, ex-boyfriend ex-girlfriend relationship, uncle niece relationship, foreman, power company, lineman, electric power station, electrical storm, death of a loved one, memories, utility pole, risky situations, teamwork, electricity, death of parents, parental guardian, life at risk, animosity, power lines, electrical grid"
The Past Inside The Present,6.3,3,0,short film
Too Young To Die!,6.5,31,0,"japan, hell, heaven, reincarnation, music competition, crush, rock band, belief in reincarnation, music, hell unleashed"
Who Gets the Dog?,5.0,79,0,"chicago, illinois, court, nurse, veterinarian, sadness, custody battle, ice hockey, divorce, dog, separation, goalie, dog trainer, pets, custody hearing, memories, kids' sports team, pet custody, hockey player, doggie daycare"
Bosch: The Garden of Dreams,7.2,20,0,"interview, painter, arts expert, art history, hieronymus bosch, portrait of an artist, expert opinion, dutch painter, art historian, art documentary"
Benavidez’s Case,5.1,13,0,"surreal, parody"
Yu-Gi-Oh!: The Dark Side of Dimensions,7.56,453,7445186,"monster, card game, mythology, sequel, based on manga, nostalgic, shounen, anime, trading card game"
Allegiant,6.106,6819,179246868,"based on novel or book, revolution, dystopia, sequel, based on young adult novel"
"Almodóvar, todo sobre ellas",7.5,3,0,"spain, transvestism, madrid, spain, movie business, male homosexuality, hollywood, director, underground film, bolero, la mancha, spain"
The Girl with All the Gifts,6.57,2098,0,"london, england, based on novel or book, bunker, post-apocalyptic future, infection, zombie, little girl, scientist, gas mask, eaten alive, fungus, white savior, whitewashing, dreary"
Un Natale al Sud,4.7,237,2900000,"generations conflict, overbearing father, cinepanettone, christmas story, dating app"
Timber the Treasure Dog,5.7,13,0,schat
The Unseen,5.7,61,0,"flashback, psychiatric hospital, bear, snow, disease, cell phone, sawmill, invisibility, chinese medicine, drawer, search for daughter"
Every Christmas Has a Story,5.215,79,0,"ex-lover, christmas spirit, tv host, christmas"
Young Mother: The Original,6.0,10,0,"softcore, complicated relationships"
Defying the Nazis: The Sharps' War,6.9,17,0,nazi
My Friend's Mom,4.5,15,0,softcore
Sausage Party,5.75,7559,140705322,"supermarket, parody, anthropomorphism, sausage, food, adult animation, grocery store, sex party, gum"
Storks,6.7,2450,182379278,"baby, villain, stork, delivery service"
Finding Dory,7.039,12446,1029266989,"fish, amnesia, octopus, sequel, anthropomorphism, underwater, aftercreditsstinger, clownfish"
The Purge: Election Year,6.383,5402,118587880,"dystopia, sequel, survival horror, calvary, legalized murder, purge, attack on politician, military attack"
Death Note: Light Up the NEW World,6.405,173,0,based on manga
Dater's Handbook,5.6,67,0,dating
We Are What You Have Lost,2.0,2,0,"dance, forest, nature, woman director, naturism, short film, nudity"
Dirty Grandpa,5.936,4508,94100000,"funeral, golf, grandfather, road trip, crude humor, retired, pervert, army general, spring break, law firm, fiancé fiancée relationship, sex comedy, mini cooper, engaged couple, death of wife, imminent wedding, malicious, moving, grandfather grandson relationship, corporate lawyer, death of grandmother, boca raton, florida, ridiculous"
The Shallows,6.351,5230,119100758,"surfing, surfer, island, mexico, shark attack, animal attack, coral reef, survival, wounded, creature, young woman, shark, great white shark, trapped, predator turns victim, killer shark, buoy, human prey, animal horror, secluded beach, loss of mother, bloody death, tides, survival skills, survival film, gopro, stranded at sea"
Rampage: President Down,5.26,146,0,"fbi, massacre"
God's Not Dead 2,6.121,416,24487848,"high school, faith, prayer, christianity, pastor, protest, lawsuit, teacher, religion, school, evangelical christianity, courtroom, courtroom drama, religious persecution, legal drama, christian film, christian, religious freedom, independent film"
Don't Blame the Kid,7.72,656,0,"one-night stand, birth, unlikely lovers, duringcreditsstinger, unplanned pregnancy"
Ninjago: Masters of Spinjitzu - Day of the Departed,8.058,43,0,"martial arts, halloween, resurrection, ninja, ghost, day of the dead, ninjas, fantasy"
The Cold Front Brought by the Rain,5.65,20,0,"alcohol, rio de janeiro, riches, prostitution, drugs"
The Angry Birds Movie,6.2,3862,349779543,"island, pig, villain, eagle, rivalry, based on video game, creature feature, duringcreditsstinger, anger management, animal kingdom, talking animal, bird, 3d animation, creature comedy, action"
Opening Night,5.663,83,0,"musical, satire, broadway"
Beyond the Gates,5.152,188,0,"nightmare, gore, board game, vhs, video store, video tape, 1980s, estranged brother"
A Kid,7.0,96,0,"lake, funeral, brother, painting, death of father, paternity, inheritance, writer, unknown father, love affair, family, family conflict, long lost relative, search party, mysterious death, love child, father son relationship, secret"
The BFG,6.286,3535,195243411,"london, england, england, queen, little girl, orphan, cannibal, based on children's book, giant, candid, evil brother, live action remake, comforting"
Porta dos Fundos: Contrato Vitalício,4.087,75,0,"stand-up comedy, brazil, comedy"
What's the Matter with Gerald?,5.583,12,0,"magic, urban setting, lgbt, nashville, tennessee, gemstone, queer, gay theme, same sex relationship"
13 Hours: The Secret Soldiers of Benghazi,7.271,3801,69411370,"central intelligence agency (cia), based on novel or book, libya, assault rifle, grave, mercenary, melancholy, heroism, biography, based on true story, explosion, biting, american abroad, death, blunt, mourning, questioning, angry, aggressive, frantic, grim, reflective, u.s. ambassador, complex, anxious, cautionary, provocative, factual, critical, incredulous, tense, intense, bitter, appreciative, baffled, bewildered, bold, commanding, defiant, dignified, disapproving, disdainful, disheartening, enraged, foreboding, frustrated, harsh, informative, scathing, sincere, sympathetic, tragic, wry"
The Bounce Back,6.4,54,0,"therapist, talk show, father, author, best selling author"
Hidden Truth,5.3,17,0,"truth, hidden camera, hidden"
To Steal from a Thief,6.258,382,9074836,"government, gang of thieves, bank robbery, hostage situation, blunt, safecracker, hostage negotiator, crooked politician, political corruption, safe deposit box, valencia, spain"
The Neon Demon,6.51,3851,3400000,"jealousy, photographer, psychopath, obsession, necrophilia, motel, narcissism, manipulation, seduction, surrealism, swimming pool, rivalry, murder, fame, teenage girl, los angeles, california, bathtub, lust, model, cannibal, fashion, eyeball, mortuary, body image, neon light, absurd, violence, callous"
Close Encounters with Vilmos Zsigmond,6.9,5,0,"cinematographer, biography, filmmaking"
Killjoy's Psycho Circus,4.3,22,0,"space battle, sequel, demon, evil clown"
Les Enfoirés 2016 - Au rendez-vous des Enfoirés,7.2,10,0,"concert, benefit concert, farewell concert, french music, tribute concert, music show, musical adaptation"
Elizabeth at 90: A Family Tribute,7.4,6,0,"biography, british royal family"
The Day Will Come,7.493,76,0,"escape, brother, orphanage, strict teacher, rules, abuse"
Wet Woman in the Wind,5.7,68,268,"isolation, playwright, sexual desire, pink film"
Alice Through the Looking Glass,6.56,6643,299457024,"based on novel or book, clock, queen, sequel, dark fantasy, aftercreditsstinger, duringcreditsstinger, insecure, mad hatter, live action remake, demeaning, derogatory, disdainful, disgusted, disheartening"
A Woman's Life,5.6,68,0,"based on novel or book, normandy, france, period drama, 19th century"
The Founder,7.135,5237,24121245,"greed, ambition, biography, family business , based on true story, salesman, corporate greed, fast food, corporate power, 1950s, burger, mcdonald's"
Ukraine on Fire,6.0,49,0,"central intelligence agency (cia), nazi, secret intelligence service, eastern europe, coup d'etat, secret service, insurgent, russian president, lobbyist, orange revolution (ukraine), ukrainian insurgent army, russia, ukranian, maidan revolution (ukraine), ukrainian president, intelligence service, donetsk ukraine, luhansk ukraine, ukrainian nationalism, ukrainian ultra-nationalism"
LEGO DC Comics Super Heroes: Justice League - Cosmic Clash,6.303,147,0,"cyborg, superhero, cartoon, based on comic, lego, brainiac"
Deadly Pickup,5.5,25,0,"metal detectorist, femme fatale, serial killer, hitchhiker, lesbian sex, fingering, doggystyle, missionary position, police investigation, scissoring, diamond ring, death by poisoning, reverse cowgirl, female masturbation, blowjob"
The Night,4.19,21,0,"night life, cocaine, nightclub, blow job, drug use, threesome, lgbt, male stripper, living alone, casual sex, trans woman, gay erotica, gay theme, gay  hardcore"
The Spanish Golden Age,4.0,1,0,"spain, religious art, 17th century, painter as artist, spanish history, painting exhibition, hispanic monarchy (spanish empire), spanish painter, spanish art, spanish sculptor, court painter, secular art, baroque painting"
Welcome to Willits,4.204,49,0,"drug dealer, slasher, backwoods"
Versailles' Dirty Secrets,10.0,1,0,"interview, versailles, toilet, louis xiv, french history"
My Little Pony: Equestria Girls - Legend of Everfree,7.39,118,0,"friendship, equestria girls"
The Free World,6.152,56,0,"ex-con, abusive husband, unhappy marriage"
Capture Kill Release,4.564,47,0,"gore, mockumentary, murder, stranger, dismemberment, found footage, voyeurism, thrill kill, psychotronic film"
The Lion Guard: Return of the Roar,6.725,1216,0,"africa, lion"
New Girls in Town: A Resurgence of Women's Wrestling,6.0,1,0,"sports, wrestling, jade, tna, aiw"
The Olympic Dream: 1936 Nazi Games,6.5,6,0,"olympic games, nsdap (nazi party), nazi propaganda, 1930s, nazi germany, historical documentary"
Shangri-La Suite,5.7,47,14073,mental institution
Bastille Day,6.312,1476,14397593,"central intelligence agency (cia), france, bomb, bank, intelligence agency, terrorism, counter intelligence, french police"
Italian Race,7.541,959,2412312,"sports, racing, motorsport"
Ouija: Origin of Evil,6.145,2563,81831866,"supernatural, possession, prequel, spirit, aftercreditsstinger, 1960s"
Underworld: Blood Wars,5.913,3838,81093313,"martial arts, sword, vampire, hybrid, ambition, sequel, betrayal, conspiracy, werewolf, gothic, uzi, dark fantasy, woman director, urban gothic, assertive, ominous"
Warcraft,6.392,7086,433677183,"elves, dwarf, magic, betrayal, king, guardian, based on video game, wizard, chieftain, fictional language, warrior, clans, horde, sword and sorcery, mage, evil sorcerer, draining souls"
Dangal,7.894,1085,311000000,"small town, strong woman, sports, parent child relationship, empowerment, abusive father, feminism, wrestling, training, biography, autobiography, domestic abuse, fighting, womanhood, endurance, woman vs woman fight, female empowerment, determination, strength training, overcoming fears, father daughter relationship"
Churchill's Secret,6.3,26,0,"historical figure, british politics, stroke, 1950s, winston churchill"
The Death of Louis XIV,6.5,98,17355,"biography, old man, king, 18th century, louis xiv"
Let's Do It: A Tribute to Victoria Wood,0.0,0,0,"biography, sketch comedy"
Razors: The Return of Jack the Ripper,4.4,15,0,jack
Dog Eat Dog,5.124,372,184404,"police brutality, baby, police, drug use, murder, dead body, police impersonator, ex-con, grocery store"
"Comrade, Where Are You Today?",6.3,3,0,"communism, woman director, leninism"
The Happiest Hours of our Lives,6.0,1,0,"high school, detention, school teacher"
Playground,6.217,31,0,playground
