title,vote_average,vote_count,revenue,keywords
Shooter,7.121,5239,95700000,"philadelphia, pennsylvania, assassination, usa president, based on novel or book, widow, fbi, ethiopia, on the run, conspiracy, dog, ex-marine, patriot, u.s. marine, u.s. senator, framed for murder, government corruption, archbishop, army colonel, manhunt, elite sniper, death of friend, fbi agent, pipeline, gunnery sergeant, fugitive suspect, marine sniper, spotter, marine veteran"
There Will Be Blood,8.078,7122,77208711,"california, petrol, sibling relationship, based on novel or book, capitalism, pastor, deaf-mute, greed, american dream, narcissism, fanatic, father, baptism, misanthrophy, money, oil, religion, impostor, church, alcoholic, oil industry, child abandonment, character study, zealot, bowling alley, sign languages, oil field, turn of the century, 19th century, adopted son, 1900s, complex, personality change, pipeline, 20th century, 1890s, surdez"
"4 Months, 3 Weeks and 2 Days",7.538,782,1185783,"hotel room, rape, sexual abuse, bureaucracy, totalitarian regime, cohabitant, female friendship, dormitory, best friend, contraception, unwanted pregnancy, communism, romanian, college student, 1980s, abortion"
The Man from Earth,7.627,2754,0,"immortality, birthday, legend, philosophy, professor, psychology, bible, time, survival, anthropology, prehistory, religion, memory, church, cavemen"
I Am Legend,7.211,16419,585410052,"new york city, saving the world, based on novel or book, dystopia, post-apocalyptic future, infection, matter of life and death, alone, helplessness, end of the world, loneliness, zombie, virus, pandemic, lost civilization, pets, desperate, anxious"
American Pie Presents: Beta House,5.651,1958,18610260,"college, fraternity, debauchery, frat party, sex comedy, fraternity pledge, young adult"
A Dennis the Menace Christmas,5.548,104,0,"angel, holiday, bully, neighbor, christmas"
Becoming Jane,7.311,1217,39380831,"future, new love, judge, england, empowerment, country life, letter, lovers, biography, sister, author, ireland, family, portrait of an artist, biographical"
Love in the Time of Cholera,6.627,395,4607608,"dying and death, ship, marriage proposal, new love, based on novel or book, marriage, letter, love letter, cholera, teacher, principal, doctor, extramarital affair, emotions"
Alvin and the Chipmunks,5.827,4641,361366633,"friendship, concert, pop star, approach, pop, record producer, surprise, forest, anthropomorphism, chipmunk, songwriter, talking to animals, duringcreditsstinger, live action and animation, cgi-live action hybrid"
Superbad,7.257,7779,170800000,"high school, police, alcohol, chaos, nerd, coming of age, school, los angeles, california, drugs, buddy, one night, fake id, serene"
Shrek the Halls,6.358,887,0,"based on novel or book, cat, holiday, fairy tale, cartoon, christmas tree, christmas, short film, tv special, cartoon donkey"
Evangelion: 1.0 You Are (Not) Alone,7.592,1039,20121073,"parent child relationship, dystopia, post-apocalyptic future, remake, mecha, giant robot, alien invasion, military, anime, father son conflict, based on tv series, suspense"
I Could Never Be Your Woman,5.8,438,9576495,"assistant, sarcasm, diva, teen angst, falling in love, single mother, divorcee, tv show in film, first love, older woman younger man relationship, ex-husband ex-wife relationship, woman director, pre-teen, mother nature, professional woman, actor, tv show, tv show writer, physical attraction, tv producer"
Zodiac,7.525,11194,84785914,"newspaper, journalist, california, based on novel or book, police, san francisco, california, killing, detective, 1970s, investigation, victim, code, murder, serial killer, crime scene, reporter, whodunit, alcoholic, young man, fourth of july, newspaper article, curious, cartoonist, 1960s, zodiac killer, malicious, clinical, bar, ambiguous, awestruck, foreboding, frightened, ominous"
The Simpsons Movie,7.015,8347,527068851,"garbage, pollution, quarantine, environmental protection agency, parent child relationship, villain, dysfunctional family, dysfunctional marriage, alaska, fugitive, ecology, first love, angry mob, duringcreditsstinger, dome, wanted, based on tv series, lighthearted"
Simon Says,5.1,101,0,psycho killer
Rush Hour 3,6.481,3563,258097122,"martial arts, ambassador, cop, los angeles, california, interracial friendship, buddy cop, criminal organization, action hero"
In Mom's Head,5.1,17,2234257,woman director
Hostel: Part II,5.844,2141,35728183,"bratislava, slovakia, prague, czech republic, gore, castration, ladies' man, torture, torture porn, emasculation, blood"
28 Weeks Later,6.605,5209,72304846,"dying and death, london, england, sibling relationship, chaos, loss of loved one, mutant, supernatural, survival, on the run, zombie, escapade, virus, plague, female corpse, deadly"
Control,7.5,896,8200000,"suicide, new love, wife, epilepsy, medicine, punk rock, recording contract, record producer, record label, black and white, extramarital affair, joy division, tragic"
The Haunting Hour: Don't Think About It,6.5,147,0,high school
The Hills Have Eyes 2,5.571,1558,37697773,"new mexico, mutant, assault, survival"
Charly,4.0,5,0,"young prostitute, woman director"
Rossini: Il Barbiere di Siviglia,9.0,1,0,"opera, opera live performance"
Death at a Funeral,6.906,1854,46789413,"farewell, sibling relationship, funeral, parent child relationship, age difference, coffin, sadness, dark comedy, lsd, gathering, surprise, studies, hallucinogen, drug trip, arrogance, female corpse"
Like Stars on Earth,7.977,1260,28430000,"jealousy, parent child relationship, boarding school, painter, father, dyslexia, teacher, little boy, india, childhood, teachers and students"
Beyoncé: The Experience Live,7.5,22,0,"pop, rhythm and blues (r&b)"
Charlie Wilson's War,6.5,1585,119483446,"central intelligence agency (cia), helicopter, washington dc, usa, congress, cairo, alcohol, refugee camp, cold war, rocket launcher, ladykiller, jerusalem, munition, based on true story, pakistan, afghanistan war (2001-2021), belly dancing, dollar, congressman, 1980s, historical comedy"
Tom and Jerry: A Nutcracker Tale,6.8,160,0,"cartoon, parody, anthropomorphism, animals, christmas"
American Loser,5.186,51,0,"tourette syndrome, alcoholic, manhattan, new york city"
Fred Claus,5.9,891,97800000,"sleigh, sibling relationship, elves, holiday, brother, santa claus, earth, reindeer, snow, north pole, christmas, brothers"
Aliens vs Predator: Requiem,5.178,3167,130290885,"predator, hybrid, colorado, national guard, morgue, alien, creature, alien possession, triangle, infestation, dubious, ridiculous"
Linkin Park: Live at Optimus Alive!07,9.5,1,0,"live, festival, lisboa, portugal, music, linkin park"
National Geographic: Incredible Human Machine,7.1,8,0,"biology, human body, anatomy, brain surgery"
Giuseppe Verdi - La forza del destino,0.0,0,0,opera live performance
Atonement,7.64,4540,131016624,"new love, sibling relationship, based on novel or book, wind, nurse, loss of loved one, flirt, world war ii, innocence, lie, letter, twist, redemption, mistake, author, summer, mourning, dunkirk, london blitz, sepsis, reminiscent, sentimental"
The Seeker: The Dark Is Rising,5.434,433,31852619,"based on novel or book, fight, immortality, dynasty, chosen one, earth, bad power, based on young adult novel"
The Legend of the Nahuala,7.84,225,4000000,"arts and culture, animación, animacion mexicana"
30 Days of Night,6.435,2953,80276156,"sunrise, winter, marriage crisis, vampire, based on comic, alaska, creature, based on graphic novel, blizzard, blood lust, polar night, frantic, horror"
Shall We Kiss?,6.136,88,0,"hotel room, secret love, prostitute, lovesickness, paris, france, love of one's life, cheating, love at first sight, pharmacist, classical music, seduction, longing, kiss, gathering, conversation, tenderness, make a match, teacher, extramarital affair, unhappiness"
My Führer,5.6,109,0,"berlin, germany, nazi, propaganda, concentration camp, world war ii, attempted murder, manipulation, controversy, black humor, satire, speech, antisemitism, narration from grave, german shepherd, joseph goebbels, adolf hitler, acting lesson"
Ghost Rider,5.584,6260,228738393,"dying and death, religion and supernatural, superhero, possession, devil's son, stunt, flame, stuntman, based on comic, soul selling, fallen angel, motorcycle, devil, person on fire, demon, first love, news reporter, stunt riding, supernatural horror, tortured soul, lost souls, deal with the devil"
The Life Before Her Eyes,6.1,288,0,"high school, teenage girl, schoolgirl, school shooting"
Seraphim Falls,6.414,603,1220058,"colonel, frontier, stalking, storm, remedy, union soldier, post civil war"
Paranormal Activity,6.037,5282,193355800,"supernatural, haunting, psychic, entity, demonic possession, found footage, supernatural horror, suspenseful, horrified"
Stardust,7.3,4282,137500000,"witch, new love, based on novel or book, kingdom, transformation, prince, beauty, wall, falling star, goat, royalty, unrequited love, pirate, fratricide, air pirate, turned into animal"
The Dukes of Hazzard: The Beginning,6.096,209,0,"farm, small town, georgia, cousin, uncle, prequel, redneck, rural area, moonshine, summer job, reckless driving, southern, farcical"
Der Ruf der Berge - Schatten der Vergangenheit,3.5,1,0,alps mountains
American Gangster,7.589,5804,269755430,"new york city, vietnam, drug smuggling, society, gangster, drug trafficking, heroin, junkie, ghetto, nightclub, ambition, rise and fall, cop, organized crime, drug dealing, police corruption, wedding, police detective, family, surveillance, bribery, law enforcement, aftercreditsstinger, dishonesty, 1960s, provocative, factual, violence, suspenseful, intense, brisk"
Maria Montessori: una vita per i bambini,6.815,62,0,"pedagogics, education system, children education"
Om Shanti Om,7.081,377,37707444,"psychopath, 1970s, musical, reincarnation, sociopath, revenge, betrayal, disco, predator turns victim, unlikely lovers, woman director, desire for fame, 2000s"
Stuart: A Life Backwards,7.4,211,0,"homeless person, based on novel or book, biography, alcoholism, cambridge, institution, abuse, 1990s"
Meet the Robinsons,6.9,3034,169332978,"future, friendship, flying car, saving the world, based on novel or book, tyrannosaurus rex, adoption, villain, time travel, time machine, mythical creature, coming of age, best friend, rescue team, family, angry, introspective, witty, amused, appreciative"
War,6.391,1974,40452643,"fbi, revenge"
The Death and Life of Bobby Z,6.136,392,413454,"vineyard, rifle, drug trade, drug lord, double cross, estate, baja california, san remo, landfill, gallop, rolling eyes, booby trap, shot, golden gun"
Bury My Heart at Wounded Knee,6.5,128,0,"war crimes, mass murder, native american, native american attack, native american reservation, 19th century, indigenous peoples, assimilation, early america, wounded knee, wounded knee massacre"
Brooklyn Rules,5.8,73,458232,"brooklyn, new york city, 1980s"
World Builder,6.8,21,0,short film
Nadie te ve: La niña en la piedra,7.545,44,0,"rape, sexual harassment, woman director, high school drama"
Theresa: The Body of Christ,4.1,13,0,"daughter, spiritual, convent (nunnery), nobleman"
Moebius Redux: A Life in Pictures,6.6,9,0,"interview, comic book, biography"
Knocked Up,6.302,4139,219900000,"alcohol, pregnancy, bed, one-night stand, condom, paternity, drug use, beard, unprotected sex, duringcreditsstinger, joyous, comforting"
Come Again in Spring,6.3,3,0,"grim reaper, based on children's book, death, mortality, short film"
Bee Movie,6.0,5095,287594577,"factory worker, airplane, court, tennis, florist, flower shop, college, pilot, beehive, lawsuit, bee sting, aftercreditsstinger, implied bestiality, cartoon bee"
Why Men Don't Listen and Women Can't Read Maps,4.537,27,0,"friendship, erection, clerk, flirt, orgasm, marriage, conciliation, relationship problems, lawyer"
Import/Export,6.9,115,0,"exploitation, austria, sexual violence, teacher, illegal prostitution, nursing home, unemployment, emigrant, ukraine"
Ghost in the Shell: Stand Alone Complex - Solid State Society,7.442,276,0,"hacker, cyborg, based on comic, cyberpunk, anime"
Fracture,7.262,4160,91354215,"perfect crime, prosecution, legal thriller"
Fantastic Four: Rise of the Silver Surfer,5.627,8222,301913131,"mask, surfboard, helicopter, fire, airplane, superhero, transformation, satellite, forest, resurrection, based on comic, sequel, space, wedding, explosion, scientist, interrogation, double cross, military, earth in peril, superhuman strength, duringcreditsstinger, invisibility, silver surfer, forcefield, elasticity, suspenseful, amused"
"Have Dreams, Will Travel",7.546,54,0,"child abuse, innocence, abusive father, trauma, lovers, romance, psychological thriller, alcoholic father, road movie, neglected child, 1960s"
The Brothers Solomon,5.024,144,0,"jealousy, sibling relationship, pregnancy, authoritarian education, arctic polar circle region"
The Darjeeling Limited,7.2,3778,24377151,"sibling relationship, dysfunctional family, train, india, healing, catharsis, train ride"
The Orphanage,7.229,3024,78638987,"beach, wife, suppressed past, orphanage, cave, medium, haunted house, imaginary friend, gothic horror, missing child, séance"
The Mist,6.936,5607,57470220,"monster, based on novel or book, supermarket, fight, faith, prayer, spider, fog, giant monster, giant spider, giant insect, survival, disaster, angry mob, mass hysteria, trapped in building, giant octopus, giant crab, father son relationship, experiment gone awry, lovecraftian, religious fanaticism, bible thumper"
All the Good Ones Are Married,4.1,9,0,"adultery, writer, unfaithful husband, neglected husband"
Why Did I Get Married?,6.5,161,55862886,"marriage crisis, married couple, colorado, vacation, reunion, mistress, biting, marital separation, verbal abuse, emasculation, black cinema, black love, adulterous affair, cheating husband, secrets, antagonistic, melodramatic"
Céline Dion: A New Day… - Live in Las Vegas,7.8,21,0,"concert, live performance, las vegas, ceasars palace, musical performance"
Robot Chicken: Star Wars,7.232,261,0,based on tv series
Three Days to Forever,7.8,4,0,"forbidden love, road movie, traveling, intense relationship, journey and escape"
Boogeyman 2,5.47,288,1798418,"nightmare, loss of loved one, shower, bulimia, group therapy, trauma, pot smoking, boogeyman, phobia, slasher, hooded figure, psychotherapy, bad dream, force feeding, psycho killer, aftercreditsstinger, elevator, suspenseful, frightened"
Bon Jovi | Unplugged On VH1,8.0,4,0,"concert, rock 'n' roll, rock band, hard rock, unplugged, glam metal, bon jovi"
Fassbinder's Berlin Alexanderplatz: A Mega Movie and Its Story,0.0,1,0,movie business
Consenting Adults,5.0,7,0,"england, biography, male homosexuality, lgbt, 1950s"
Linkin Park - Live In New York,5.9,4,0,concert
Let's Dance,5.278,18,0,woman director
Battle in Seattle,6.317,255,908847,"seattle, washington, protest, based on true story, world trade organisation, 1990s"
Che Kopete: The Movie,0.0,0,0,"humor, cine chileno"
Las aventuras galácticas de Jaime de Funes y Arancha,2.0,1,0,"surrealism, based on comic, failed tv pilot"
TMNT,6.1,1164,95608995,"new york city, journalist, martial arts, sibling relationship, skateboarding, secret identity, crime fighter, superhero, mutant, pizza, turtle, based on comic, love, reunion, ninja, sibling rivalry, brother against brother, martial arts master, sewer, ancient curse, anthropomorphic animal"
"Royal Wedding: June, Judy and Jane",0.0,0,0,"musical, filmmaking"
NY77: The Coolest Year in Hell,7.538,13,0,"new york city, hip-hop, blackout, punk rock, heatwave"
Flight of the Living Dead,4.983,147,344039,"cryogenics, zombie"
Normal Adolescent Behavior,4.4,36,0,"high school, friendship, sexuality, basketball, suburbia, revenge, break-up, lust, rebellious youth, teenage love, humiliation, polyamory, teenage sexuality, woman director, sexual experimentation, teenager"
Hitman,6.149,3538,101276318,"assassin, government, hitman, secret identity, intelligence, soviet union, celibacy, secret society, power takeover, adversary, execution, killer, based on video game, doppelgänger, secret formula, action hero"
Doraemon: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users,7.2,84,32787846,anime
Hot Fuzz,7.6,8032,80600000,"countryside, police, village, arrest, parody, partner, murder, rural area, conspiracy, serial killer, gunfight, police force, buddy cop, accident"
Finding Rin Tin Tin,5.583,30,0,"world war i, dog, german shepherd, war dog"
Two Lives Plus One,4.8,8,0,woman director
Hotel Chevalier,6.892,874,0,"hotel room, depression, paris, france, balcony, girlfriend, lovers, friends, short film"
Mickey Mouse Clubhouse: Mickey's Great Clubhouse Hunt,6.8,5,0,"space, computer animation, cartoon cat, cartoon mouse, floating, clubhouse, bird cage, cartoon dog, cartoon duck, giant, easter egg hunt, tv special"
Norbit,5.677,2513,159814490,"orphanage, overweight woman"
Dan in Real Life,6.6,1304,68474305,"daughter, bookshop, relationship, widower, shore, advice columnist, single father, duringcreditsstinger"
Breach,6.609,638,41000000,"undercover, spy, fbi, loyalty, suspicion, ambition, based on true story, double agent, surveillance, roman catholic church, political thriller, surveillance specialist, 2000s, international espionage, fbi surveillance, surly man, fbi headquarters, highly intelligent"
In the Name of the King: A Dungeon Siege Tale,4.773,889,13097915,"new love, hero, monster, love of one's life, magic, kingdom, loss of loved one, fairy tale, son, villain, enchantment, heir to the throne, motherly love, bad power, revenge, royalty, family, based on video game, medieval, wizard"
Before the Devil Knows You're Dead,7.112,1643,25005257,"daughter, career, sibling relationship, office, drug addiction, greed, investigation, hold-up robbery, father, workplace, woman between two men, hospital, sibling rivalry, jewelry store, botched robbery, paranoid"
Miss Marie Lloyd: Queen of the Music Hall,5.1,6,0,"london, england, singer"
The Boys & Girls Guide to Getting Down,5.8,25,14487294,"alcohol, one-night stand, clubbing, los angeles, california, drugs"
Live Free or Die Hard,6.634,6143,383531464,"helicopter, washington dc, usa, hostage, detective, fbi, genius, sarcasm, parkour, traffic chaos, sequel, hacking, power outage, police detective, nypd, federal agent, fourth of july, media manipulation, nsa agent, cyber terrorism, police escort, homeland security, assassination team, electric power station, based on magazine, newspaper or article, father daughter relationship, algorithm, computer hacker"
Christmas Is Here Again,4.0,10,0,"elves, holiday, orphanage, santa claus, fox, polar bear, stealing, reindeer, christmas"
Surviving with Wolves,6.241,79,0,"nazi, wolf, loss of loved one, world war ii, deportation, jew persecution, feral child, woman director"
Death Proof,6.836,5431,31126421,"sports car, sadism, psychopath, disc jockey, ladykiller, exploitation, gore, stunt, female friendship, women's prison, stalker, stuntman, grindhouse, beaten to death, slasher, sadist, cynical, killer car, macabre, duringcreditsstinger, angry, aggressive, domineering, frantic, malicious, mischievous, bloody, april march, hilarious, intense, sinister, apathetic, audacious, cruel, enraged, harsh, mean spirited, powerful"
Lars and the Real Girl,7.196,1964,11293663,"dying and death, shyness, wisconsin, delusion, lone wolf, loss, loneliness, doll, mental illness, blow up doll, lighthearted"
Spice Girls: The Return of the Spice Girls Tour,7.8,6,107200000,concert
Wild Hogs,5.972,2380,253625427,"small town, midlife crisis, road trip, slapstick comedy, politically incorrect, motorcycle, motorcycle gang, lgbt, road movie, awkwardness, travel writer, ironic ending, unassuming, motorcycle with sidecar, biker gang, accident prone, admiring, adoring, amused, familiar, sarcastic, vibrant, middle age"
Son of Rambow,6.709,472,10871449,"film in film, single mother, exchange student"
Kings of South Beach,4.9,21,0,"miami, florida"
Surf's Up,6.478,2653,149000000,"sea, surfer, surfboard, wave, world cup, giant wave, penguin, world champion, anthropomorphism, animals, mystical world, anthropomorphic animal"
Classic Albums: Frank Zappa - Apostrophe (') Over-Nite Sensation,6.5,13,0,"rock 'n' roll, jazz, composer, classical music, avant-garde, progressive rock, electronic, american musician"
Year of the Dog,5.41,72,1606237,corgi
The Breastford Wives,4.476,21,0,"mind control, free love, sex comedy"
Antonio Vivaldi - A Prince in Venice,5.2,5,0,musical
The Hawk Is Dying,4.632,19,0,hawk
Big Stan,6.588,976,8742330,"prison, martial arts, corruption, anti hero, fraud, slapstick comedy, gang, cons and scams, prison life, prison rape, joyful"
1408,6.694,4702,133000000,"hotel, hotel room, new york city, research, fire, husband wife relationship, window, loss of loved one, door, painting, telephone, haunted house, writer, based on short story, ghost hunter, adaptation"
La Vie en Rose,7.377,1688,86274793,"france, musical, biography, singer, female protagonist, audience, blindness, national anthem"
The Kite Runner,7.3,1215,73276047,"1970s, afghanistan, cowardice, hang gliding, afghanistan war (2001-2021), taliban, best friend, cowardliness, kids"
Things We Lost in the Fire,6.626,374,2849142,"funeral, loss of loved one, widow, heroin, sadness, junkie, beauty, charity, substitute, best friend, woman director, anxious, cautionary, dramatic, apathetic, appreciative, complicated, enraged, tragic"
Shoot 'Em Up,6.482,1982,26800000,"dying and death, new love, hero, prostitute, baby, chase, ball, shootout, hobo"
Sounds of Sand,6.1,13,0,"escape, misery, restart, parent child relationship, africa, refugee, refugee camp, wilderness, aridity, famine, migration, teacher, soldier, woman director, emigrant"
"Enteng Kabisote 4: Okay ka, Fairy ko... The Beginning of the Legend",6.0,1,0,"philippines, sequel"
Ex Drummer,6.8,228,231156,"white trash, musical, child on drugs"
Virgin Territory,4.9,355,5410749,"tuscany, italy, sex comedy, black death, plague, 14th century"
Lissi and the Wild Emperor,5.868,190,29733764,"monster, emperor, yeti"
Das letzte Stück Himmel,6.9,4,0,"concert, sibling relationship, flying, parent child relationship, suicide attempt, fashion photographer, woman between two men"
Rock Milestones: Pink Floyd: A Momentary Lapse of Reason,3.0,1,0,behind the scenes
Zero Woman R,6.6,27,0,"female assassin, pink film"
The Golden Compass,6.079,4717,372200000,"compass, experiment, england, polar bear, airship, steampunk, animals, alternate universe, based on young adult novel"
The Messengers,5.7,835,55060212,"child murder, north dakota, little boy, rural area, sunflower, raven, death threat"
Mongol: The Rise of Genghis Khan,6.769,738,26527510,"mongolia, genghis khan, battle, 12th century"
The Making of 'Jackass 2.5',0.0,0,2,lgbt
The Making of 'The Pick of Destiny',5.0,1,0,"behind the scenes, making of"
The Third Eye,3.0,1,0,"photojournalism, trepanation"
Sea Monsters: A Prehistoric Adventure,6.609,23,0,"ichthyosaur, mesozoic, mosasaurus"
Just About Love?,4.6,31,0,woman director
This Christmas,6.528,137,0,"family, family holiday, family feud, christmas, african american family"
The Man from the Embassy,5.5,2,0,"diplomat, pedophilia, friendship, falsely accused, foreigner, teacher, loneliness, mute, extramarital affair, bribery, street kid, tbilisi"
Walking Tall: Lone Justice,5.7,48,0,"dallas, texas, walking tall lone justice"
Sunshine,6.966,4067,34800000,"space marine, saving the world, bomb, sun, space suit, sunlight, space travel, space mission, earth, solar energy, expiration, introspective, grand, 2050s, suspenseful, ambiguous, audacious, awestruck, baffled, foreboding, frightened"
The Metropolitan Opera HD Live Gounod's Romeo et Juliette,8.0,1,0,the metropolitan opera
The Rape of Europa,7.4,28,0,"nazi, world war ii, artwork, stolen painting, woman director, pillage, nsdap (nazi party), plunder"
Long Pigs,5.2,25,0,"child abuse, prostitute, pig, detective, urn, sociopath, serial killer, slaughterhouse, cannibal, found footage, pseudo-documentary, cannibalism, canabilism"
It's My Party and I'll Die If I Want To,5.6,4,0,dying
Barbie as the Island Princess,7.261,762,0,"princess, musical, based on toy, female protagonist, talking to animals, shipwrecked, 3d animation"
The Heart of the Earth,4.9,6,0,"mining, miner, uprising"
Will Eisner: Portrait of a Sequential Artist,9.0,2,0,"comic book, comic-strip artist"
Sword of the Stranger,7.553,449,0,"samurai, swordplay, espionage, human animal relationship, swordsman, dog, sengoku period, feudal japan, anime, adventure"
Amy Winehouse: BBC One Sessions Live At Porchester Hall,6.4,5,0,concert film
Detective Conan: Jolly Roger in the Deep Azure,6.5,142,22053994,"detective, anime"
The Heartbreak Kid,5.738,1698,128453183,"dance, based on novel or book, date, flirt, honeymoon, remake, dream girl, wedding, romantic, amused"
The Last Mimzy,6.333,474,27308918,"parent child relationship, time travel"
"Veritas, Prince of Truth",4.5,10,160487,based on comic
Dog Days: The Making of 'Cujo',5.0,4,0,"movie business, st. bernard, making of, horror filmmaking"
A Girl Cut in Two,5.914,81,0,"career, wife, weather forecast, rivalry, wealth, author, wedding, extramarital affair"
"Zidane, un destin d'exception",5.958,12,0,woman director
The Last Ottoman: Knockout Ali,6.3,36,0,atatürk
If I Had Known I Was a Genius,4.1,16,0,woman director
It Is Fine! Everything Is Fine.,6.3,7,0,"blow job, daydream, sexual fantasy, nursing home, disabled, man in wheelchair, disability, wish fulfillment, cerebral palsy, physical disability, daydreamer"
Enchanted,6.842,5594,340487652,"princess, new york city, magic, fairy tale, poison, queen, prince, villain, musical, portal, female protagonist, female villain, manhattan, new york city, evil queen, fantasy world, evil witch, true love, part animation, live action and animation"
Juno,7.054,7450,232372681,"puberty, first time, becoming an adult, sexuality, pregnancy, adoption, precocity, partnership, pregnant minor, coming of age, teenage pregnancy, hopeful"
Paano Kita Iibigin,4.3,3,0,philippines
Hunting Down the Nazis,7.4,11,0,"nazi, ss (nazi schutzstaffel), ex-nazi, nazi hunter, jury trial, crime investigation, investigative journalism, criminal trial, nazi trials, nazi war criminal, homicide investigation, nazi crimes, nazi germany, war crimes investigator"
Lake Placid 2,4.872,247,0,"lake, explosive, creature, old lady, police investigation, giant egg, beheaded, giant crocodile, hopeless, eaten by animal, cliché, harsh, horrified"
Meet Bill,6.048,351,346592,"adultery, high school, candy, mentor, marijuana, drugs, injury, woman director, accident"
Versus,0.0,0,0,"dark comedy, short film"
How to Hook Up Your Home Theater,7.218,103,0,"technology, home, dog, shopping, mall, installation, watching tv, cartoon dog, short film"
License to Wed,5.7,891,69307224,"new love, ten commandments, marriage, bride, bridegroom, romcom, partnership, civil registry office, priest, wedding, church"
Lost in Beijing,6.5,58,5095696,"rape, extortion, illegal prostitution, extramarital affair, woman director"
Curse of the Weeping Woman: J-ok'el,4.9,29,0,"lost child, mexican legend, drowned child, chiapas, woman spirit"
White Diamond: A Personal Portrait of Kylie Minogue,3.8,2,0,"pop singer, celebrity, breast cancer, behind the scenes, showgirl"
Counter Investigation,6.861,330,8029345,"investigation, serial killer"
Grace Is Gone,6.563,151,0,"career, farewell, loss of loved one, truth, us army, loss, iraq war"
The Silence Before Bach,7.0,19,0,johann sebastian bach
A Grandpa for Christmas,6.4,24,0,christmas
Dead Silence,6.449,2376,22382047,"funeral, legend, tombstone, detective, clown, flashback, ventriloquist, urban legend, curse, mansion, widower, gothic, doll, ghost story, ventriloquist's dummy"
Goal II: Living the Dream,5.951,681,7864905,football (soccer)
The Haunting of Sorority Row,5.073,41,0,"college, haunting, murder, sorority, ghost"
The Bourne Ultimatum,7.434,8095,442824138,"assassin, central intelligence agency (cia), corruption, paris, france, based on novel or book, madrid, spain, espionage, prosecution, fake identity, revelation, europe, interpol, sequel, flashback, on the run, conspiracy, shootout, motorcycle, foot chase, dark past, langley virginia, moscow, russia, frantic, action hero, security leak, investigative reporter, jason bourne, furious, intense"
