title,vote_average,vote_count,revenue,keywords
The World to Come,6.988,370,0,"lesbian relationship, lesbian, intimate, tragic"
Ron's Gone Wrong,7.869,1958,60692022,"family, best friend forever"
The Unforgivable,7.414,1948,0,"redemption, incredulous"
Rabbids Invasion - Mission To Mars,6.9,46,0,"mission, white rabbit, space mission, invasion, space, rabbit, curiosity, cartoon rabbit, special, curious, space adventure, planet invasion, rabbids, animation, animated serial"
C'mon C'mon,7.2,739,4300000,"new york city, new orleans, louisiana, interview, los angeles, california, black and white, parenting, childhood, uncle nephew relationship, motherhood, bipolar disorder, brother sister relationship, kids speaking"
Eight Gifts of Hanukkah,6.8,17,0,hanukkah
Batman: Soul of the Dragon,6.7,366,0,"martial arts, superhero, death of master"
"Luis García Berlanga: pasado, presente y futuro del cine español",3.0,1,0,spanish cinema
Ghostbusters: Afterlife,7.334,4958,204445747,"small town, afterlife, ghostbuster, nostalgia, sequel, ghost, nostalgic, aftercreditsstinger, duringcreditsstinger, dead grandfather, ancient evil, otherworldly beings, paranormal events, father absence, ghostbusters, excited"
Per tutta la vita,5.9,114,0,"remarriage, romantic dramedy"
CODA,7.904,2433,1905058,"parent child relationship, music teacher, fishing, deaf, massachusetts, coming of age, remake, singing, family, first love, disability, based on movie, woman director, sign languages, school choir, music school, calm, american sign language (asl), loving, teenager, appreciative, mudez, surdez"
Infinite,6.587,2033,0,"based on novel or book, secret organization, reincarnation, memories, matter of fact, straightforward"
The Case of Bruno Lüdke,6.1,4,0,"berlin, germany, cinema on cinema, falsely accused, world war ii, serial killer, mental illness, eugenics, murder investigation, miscarriage of justice, nazism, state crimes, human experiment"
All of This Unreal Time,7.7,6,0,"blunt, united kingdom, philosophical, short film, critical"
JFK Revisited: Through the Looking Glass,6.942,78,0,"usa president, john f. kennedy, conspiracy theory, political assassination, john f. kennedy assassination, usa history, usa politics, 1960s, political documentary, history and legacy, crime documentary, historical documentary"
The Timekeepers of Eternity,7.0,15,0,"black and white, based on short story, monochrome, re-imagining, adaptation, experimental film"
Rurouni Kenshin: The Beginning,7.66,512,0,"japan, samurai, based on manga, samurai sword, jidaigeki, shinsengumi, bakumatsu, ishin shishi"
Before I Go,6.2,13,0,minnesota
The Last Thing Mary Saw,6.061,90,0,1800s
Aunt,7.5,2,0,softcore
Ainbo: Spirit of the Amazon,7.033,456,10237061,"affectation, protection, amazon rainforest, hard, calm, candid, philosophical, lyrical, threatened ecosystem, playful, provocative, 亞馬遜守護者：安珀傳奇, absurd, admiring, adoring, amused, appreciative, assertive, awestruck, derogatory"
"Killer, Trader and Psychopath: The America of Bret Easton Ellis",6.0,8,0,"literature, portrait of an artist, controversial artist, usa literature, controversial book, literature history, grands romans du scandale"
Grumpy Christmas,7.6,80,0,christmas
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",7.6,213,3696069,"jazz, empowerment, blues, civil rights, rhythm and blues (r&b), music festival, music history, concert film, harlem, new york city, 1960s, music documentary, funk music, african american history, summer festival, soul music, artistic legacy, black power, black music"
Last Call in the Dog House,1.25,4,0,"post-traumatic stress disorder (ptsd), bars and restaurants, god, spirituality, drinking, compassion, lgbt, gay theme, biblical"
The New Air Force One: Flying Fortress,4.9,7,0,air force one
Why?,3.933,15,0,"homicide, serial killer, slasher, cabin in the woods, maniac, horror"
The Addams Family 2,6.947,1369,119815153,"kidnapping, supernatural, grand canyon, niagara falls, family, san antonio, texas, scientific experiment, absurd, comedy, admiring, adoring"
South Park: Post COVID,7.225,375,0,"future, pandemic, covid-19"
Midnight,7.181,299,0,"deaf-mute, investigation, serial killer, mother daughter relationship, psychological, suspense"
Untold: Deal with the Devil,6.857,63,0,"attempted murder, boxer, domestic abuse, domestic violence, female athlete, woman director, female boxing, boxing, christy martin, american boxer"
The Summit of the Gods,7.776,389,1756552,"based on manga, mount everest, missing body, alpine climbing, investigative reporter"
Falling for Figaro,6.4,59,1073966,"opera, scotland, aspiring singer, singing, opera singer, singing lessons, lighthearted, singing teacher"
Paranormal Activity: Next of Kin,6.107,732,0,"supernatural, cult, amish, sequel, paranormal, demonic possession, ghost, found footage, paranormal activity, devil worship, animal sacrifice, supernatural horror, pagan cult, bold"
Emmanuelle: Queen of French Erotic Cinema,6.6,16,0,"cinema on cinema, sexual liberation, erotic movie, may 68, cinema history, social prejudice"
As in Heaven,6.118,34,0,"based on novel or book, teenage girl, sibling, giving birth, woman director, 19th century, farmer's daughter, 1800s"
The Dog Who Wouldn't Be Quiet,6.6,54,0,"space, meteorite, argentina, pandemic, alternative present, argentinean cinema"
Fear of Rain,6.921,548,24565,"kidnapping, neighbor, fear, mental illness, hearing voices"
A Cop Movie,7.2,63,0,"mexico city, mexico, corruption, police, training, workplace, patrol, working class, police academy, portrait"
François Mitterrand & Anne Pingeot: Pieces of a Love Story,6.0,6,0,"presidential election, 1970s, letter, politician, president, mistress, love affair, secret life, archive footage, correspondence, 1980s, 1960s, 1990s, love story, french politics, hidden child"
A Christmas Miracle for Daisy,5.832,104,0,"based on novel or book, christmas"
House of Gucci,6.573,3315,153235995,"marriage crisis, italy, biography, fashion designer, murder, fashion, failing marriage, 1980s, 1990s, rich family, gucci, apathetic, dubious"
The Woman in the Window,5.989,2079,0,"new york city, based on novel or book, wine, murder, neighbor, agoraphobia, car accident, death, mental illness, medication pills"
Prince Consorts: In the Shadow of the Crown,8.0,1,0,"netherlands, family history, united kingdom, consort, british monarchy, historic people, history, queen elizabeth ii, prince consort"
Vivo,7.3,739,0,"musical, monkey, animals"
The Heaven None Missed 3,6.3,3,0,"based on novel or book, sequel, love, religious"
Christmas...Again?!,6.6,108,0,"time loop, christmas"
To All the Boys: Always and Forever,7.513,2019,0,"based on novel or book, south korea, asian american, seoul, south korea"
Dogtanian and the Three Muskehounds,6.8,116,0,"paris, france, based on novel or book, remake, musketeer, 17th century, anthropomorphic animal, based on tv series"
Wrong Turn,5.965,1261,3777969,"secret society, gore, forest, community, revenge, interracial relationship, slasher, backwoods, group of friends, mercy killing, virginia, reboot, appalachian trail, killers, abduction"
The Treasures of Saxony: How August III Built His Collection,5.3,3,0,"art collector, dresden, germany, docudrama, royal court, diamond theft, 18th century, art history, baroque, renaissance painting, absolutism, treasure hunter, money misappropriation, art collection"
Marvel's Behind the Mask,7.0,46,0,pop culture
Resident Evil: Welcome to Raccoon City,5.953,2604,41914915,"biological weapon, orphanage, dystopia, mutant, infection, zombie, mansion, police station, based on video game, reboot, ghost town, duringcreditsstinger, lockdown, 1990s, secret experiment, bitter, disheartening"
A Boy Called Christmas,7.3,775,3700000,"elves, holiday, santa claus, mouse, reindeer, snow, troll, santa hat, finland, bedtime story, pixie, christmas, origin story, talking animal, sincere"
Finding Laredo,0.0,0,0,"fight, road trip, cowboy, journey, laredo texas"
9/11: Inside the President's War Room,6.799,82,0,"9/11, world trade center, twin towers"
Buddy Guy: The Blues Chase the Blues Away,7.0,2,0,"musician, blues"
Revue Starlight ―The LIVE― #3 Growth,10.0,2,0,"theater play, stage play, musical theater, based on anime, filmed theater"
7 Women and a Murder,5.538,384,0,"italy, patriarch, remake, murder, whodunit, murder mystery, christmas, comedy mystery"
V/H/S/94,6.1,520,0,"anthology, vhs, found footage, analog, horror anthology"
National Theatre Live: The Boy With Two Hearts,0.0,0,0,"asylum, hope, afghanistan, patriarchy, taliban, social conflict, medical problem, refuge, terrified family, filmed theater, nhs, uk"
ARASHI Anniversary Tour 5×20 FILM “Record of Memories”,7.0,2,0,arashi
Apex,5.1,591,0,"prisoner, hologram, decapitation, hunting, land mine, decapitated head, near future, explosions, death game, amused"
Truman & Tennessee: An Intimate Conversation,2.5,4,0,"new york city, southern usa, male friendship, theater play, archive footage, lgbt, parallel lives, woman director, portrait of an artist, celebrity interview, gay history, usa literature, gay theme, gay artist"
"Cinecittà, de Mussolini à la Dolce Vita",7.3,6,0,"propaganda, fascism, world war ii, filmmaking, documentary filmmaking, italian history, cinema history, motion picture studio, movie studio"
The Summer Holidays,5.625,4,0,short film
Stolen Kisses: Homosexual Love in Fascist Italy,6.0,2,0,"letter, male homosexuality, docudrama, female homosexuality, sexual repression, lgbt, italian history, 1930s, personal stories, social prejudice, gay theme, italian fascism, gay artist, lesbian, homosexuality"
Dark Blossom,0.0,0,0,"denmark, goth"
The Medium,7.0,710,7230000,"supernatural, medium, grave, thailand, shaman, occult, fake documentary, found footage, aggressive, folk horror, supernatural horror, pseudo-documentary"
Mortal Kombat,7.001,6131,84426031,"saving the world, magic, ninja fighter, god, alternate dimension, shaolin monk, fighting, based on video game, martial arts tournament, hand to hand combat"
The Carnival,3.5,4,0,gay theme
Benedetta,6.606,1107,2652725,"suicide, based on novel or book, nun, italy, based on true story, trial, lesbian relationship, torture, mother superior, lgbt, convent (nunnery), plague, nunsploitation, 17th century, flagellation, peep hole, lesbian nun, visions, provocative"
Beauty and the Beast,10.0,1,0,"male homosexuality, lgbt, male sexuality, gay theme, short film, sex, homosexuality"
Blood Money: Inside the Nazi Economy,7.9,11,0,"corruption, nazi, germany, mass murder, looting, world war ii, investigation, forced labour, economy, archive footage, militarism, third reich (iii reich 1933-45), food rationing, economic crisis, investigative journalism, 1930s, old footage, rationing, adolf hitler, military-industrial complex, autarky, war documentary, war story, historical documentary"
Come and Go,0.0,0,0,"adultery, refugee, nightclub, osaka, japan, sugar daddy, cherry blossom, foreigner training system, inbound, adult video, international student"
Operation Varsity Blues: The College Admissions Scandal,6.8,141,0,"money laundering, scandal, reenactment, college admission, academic cheating"
The House of Snails,5.9,57,0,"psychological thriller, supernatural horror"
PAW Patrol: The Movie,7.341,1250,144327371,"cartoon, dog, animals, kids"
The Blood in the Vein,6.6,7,0,"dreams, video game, brother, rapper, man woman relationship, condom, alien, love interest, suburb, family, first date, strange behavior, rap, dating app, paris suburb, boy girl relationship, short film, sex, tinder, jul, confess feelings"
The Man Putin Couldn't Kill,6.8,6,0,biography
Jodie Foster - Hollywood under the skin,7.5,18,0,"feminism, intellectually gifted, interview, biography, hollywood, archive footage, hollywood star, film archives"
Kampf auf der Bosporus-Brücke - Die Türkei und der gescheiterte Putschversuch,6.5,2,0,"politics, coup d'etat, turkey, current affairs, military coup, contemporary history"
Confessions of an Invisible Girl,6.671,237,0,based on novel or book
It's me against you - The mystery of the spellbound school,8.051,78,5606810,"fairy, fantasy world"
Salvatore: Shoemaker of Dreams,6.4,7,0,salvatore ferragamo
The Last Duel,7.413,3676,30552111,"based on novel or book, castle, male friendship, normandy, france, based on true story, trial, battlefield, knight, duel, battle, historical, catholic, sword duel, rape and revenge, historical drama, trial by combat, nobleman, squire, 14th century, knighthood, medieval france, medieval times, noble, conceited"
Home Sweet Home Alone,4.914,668,0,"holiday, home alone, christmas spirit, christmas"
Milan Kundera: From the Joke to Insignificance,6.2,3,0,"literature, biography, portrait of an artist, czech history, literature history, czech literature"
Crashing Through the Snow,6.643,28,0,christmas
Last Man Standing: Suge Knight and the Murders of Biggie and Tupac,6.7,10,0,"street gang, gang war, rivalry, police corruption"
The Killing of Kenneth Chamberlain,7.3,47,0,"police, based on true story, racism, new york state"
Vienna State Opera Presents Rossini’s Il Barbiere de Sivillia,6.0,1,0,"opera, vienna opera, filmed opera"
The Good Father: The Martin MacNeill Story,5.605,19,0,"infidelity, suicide, father murder, based on true story, bad father"
Deborah Stratman to Nancy Holt: For the Time Being,0.0,0,0,"art, filmmaking, portrait"
The Forgotten Battle,7.089,738,0,"world war ii, drama"
The Waltons' Homecoming,6.0,3,0,"family relationships, christmas, 1930s, large family, holiday special"
Belle,7.664,822,63501160,"friendship, abusive father, love, slice of life, dead mother, social network, inner strength, anime, online relationship, virtual world, idol"
Ghost Mansion,7.2,230,0,bizarre
Tom & Jerry,6.7,2521,136536687,"aftercreditsstinger, live action and animation"
Dear Ike: Lost Letters to a Teen Idol,10.0,1,0,"chicago, illinois, ohio, art student, flashback, animated scene, hollywood"
The Great Christmas Switch,5.5,19,0,christmas
Paradox Lost,6.8,5,0,"time travel, time paradox, father son relationship, improv group, pregnant girlfriend"
The Nine Kittens of Christmas,6.9,40,0,"based on novel or book, christmas"
BanG Dream! FILM LIVE 2nd Stage,5.375,8,283558,"country music, slice of life, school life, anime"
Ships in the Night: A Martha's Vineyard Mystery,7.3,18,0,art
"Woodstock 99: Peace, Love, and Rage",6.4,91,0,"woodstock, new york, music festival, 1990s"
Midnight in the Switchgrass,5.823,466,229811,"fbi, texas ranger, based on true story, serial killer, truck stop"
Tom Clancy's Without Remorse,6.953,2587,0,duringcreditsstinger
The Making of Jurassic World VelociCoaster,6.0,5,0,"interview, dinosaur, construction, roller coaster / rollercoaster, theme park, creative process, covid-19, raptors"
Holiday in Santa Fe,5.9,25,0,"woman director, christmas"
Kakushigoto Theatrical Edition,7.1,8,0,"slice of life, compilation, family, edited from tv series, anime, father daughter relationship, mangaka, manga artist"
AEW Full Gear 2021,7.5,11,0,"pro wrestling, full gear"
"Ben 10: Ben 10,010",6.3,87,0,"extraterrestrial technology, superhero, time travel, alien, based on cartoon, based on tv series"
Who is Christmas Eve?,6.0,5,0,christmas
A Very Animated War,6.7,7,0,"capitalism, propaganda, cold war, iron curtain, children's book, communist propaganda, children's perspectives, soviet propaganda, children in communities, cold war propaganda, children cartoon, children's media, children learning, children's programming, children's author, historical documentary, conservative propaganda, christian fascist propaganda, western propaganda"
The Parker Sessions,3.0,2,0,"masked man, psychiatrist, supernatural phenomena, sleep paralysis, shadow people, hammer"
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,7.7,393,0,"friendship, monster, friends"
The First 54 Years: An Abbreviated Manual for Military Occupation,6.9,8,0,"palestinian-israeli conflict, cold war, plo terrorist group, colonialism, israeli defense force, terrorist attack, terrorist group, gaza strip, geopolitics, state crimes, six day war (1967), hamas terrorist group, west bank (cisjordan), anti-colonialism, sionism, arab–israeli war (1948), israeli history, palestine history, palestinian resistance"
The Kissing Booth 3,6.865,1982,0,"based on novel or book, college, sequel, summer"
Stillwater,6.6,1346,19754272,"marseille, france, fish out of water, father daughter relationship"
A Bolsa ou a Vida,0.0,0,0,stock exchange
Help,7.1,126,0,"liverpool, england, care home, covid-19, sentimental"
Love at First Stream,7.5,3,0,"heart-throb, online chat, breadwinner, online relationship, streamer"
Nightmare Alley,6.965,3213,39629195,"infidelity, based on novel or book, love triangle, tarot cards, mentor, hustler, lie, supernatural, carnival, con artist, murder, fugitive, alcoholic, grifter, séance, carny, neo-noir, freak show, 1940s, spiritism, mentalist, violence, intense, gloomy"
Sœur Sourire: Who Killed the Voice of God?,6.4,5,0,"suicide, nun, belgium, biography, based on true story, singing nun, based on song, poem or rhyme, music history, hit parade, 1960s, one hit wonder, lesbian, biographical documentary"
Chernobyl: Abyss,6.226,551,6459306,"diving, radiation, affectation, melancholy, based on true story, nostalgic, firefighter, mysterious, nervous, chernobyl, complex, anxious, cautionary, inspirational, adoring, ambiguous, antagonistic, approving, audacious, celebratory, comforting, forceful, gloomy, horrified, melodramatic, objective"
