title,vote_average,vote_count,revenue,keywords
The Last Samurai,7.598,7275,456800000,"japan, samurai, swordplay, general, sense of guilt, war veteran, sword, war crimes, loss of loved one, self-discovery, arms deal, homeland, katana, emperor, language barrier, mountain village, foreign legion, insurgence, mercenary, campaign, war strategy, gettysburg, slaughter, soldier, period drama, alcoholic, u.s. soldier, japanese army, warrior, 19th century, war trauma, vindictive, intense, antagonistic, mighty whitey, going native"
The Matrix Reloaded,7.067,11575,738599701,"dying and death, future, mission, man vs machine, underground world, martial arts, kung fu, hero, dreams, artificial intelligence (a.i.), computer, saving the world, computer virus, virtual reality, fight, prophecy, faith, truth, key, dystopia, simulation, plato, precognition, rave, car crash, cyberpunk, action hero, gnosticism, oracle, grand, romantic, defiant, sardonic"
Hulk,5.575,6103,245360480,"california, monster, general, mutation, san francisco, california, gun, superhero, dna, transformation, psychology, berkeley, based on comic, president, golden gate bridge, doctor, fear, scientist, dog, desert, anger, phone, military, super villain, cell, superhuman strength, repressed memory, repression, good versus evil"
S.W.A.T.,6.159,2618,207700000,"liberation, transport of prisoners, special unit, los angeles, california"
The Matrix Revolutions,6.747,10454,424988211,"dying and death, rescue, future, mission, man vs machine, underground world, machine town, martial arts, kung fu, hero, dreams, fortune teller, artificial intelligence (a.i.), computer, saving the world, flying, temple, computer virus, virtual reality, fight, faith, truth, philosophy, key, killer robot, subway, dystopia, sun, sunlight, precognition, super computer, ying yang, cyberpunk, philosophical, action hero, gnosticism, grand"
"Easy Riders, Raging Bulls: How the Sex 'n' Drugs 'n' Rock 'n' Roll Generation Saved Hollywood",7.1,60,0,"cinema on cinema, movie business, 1970s, hollywood, 1980s, 1960s, new hollywood"
How My Mother Gave Birth to Me During Menopause,5.5,6,0,feminism
Wrong Turn,6.4,2886,28650575,"life and death, loss of loved one, job interview, mountain, gore, forest, west virginia, slasher, hillbilly, cannibal, car wreck, survival horror, duringcreditsstinger, voyeur, inbreed, road, cannibalism"
Scary Movie 3,5.967,4302,220673217,"halloween, parody, spoof, vhs, horror spoof, alien invasion, crop circle, tv news anchor, mysterious death, horror parody, dumb blonde, amused"
Facing Windows,7.0,325,15530077,"love, old man, memory, holocaust (shoah) survivor, compassion, photographic memory"
Adored,5.923,13,0,"funeral, southern france, porn actor, diary, brother brother relationship, gay theme"
And Starring Pancho Villa as Himself,6.713,94,0,"mexico, mexican revolution, biography, pancho villa"
Kim Possible: A Sitch In Time,6.728,191,0,"martial arts, spy, dystopia, superhero, cartoon, time travel, twins, super power, super villain, alternative reality, sidekick"
Timecop 2: The Berlin Decision,5.6,122,0,"time travel, based on comic, parallel world"
Jeepers Creepers 2,6.151,1745,63102666,"farm, monster, parent child relationship, immortality, peasant, scarecrow, father, mythical creature, high school sports, revenge, high school student, school bus, grim, amused, horrified"
What a Girl Wants,6.297,1689,50700000,"daughter, london, england, england, parent child relationship, election campaign, culture clash, paparazzi, politician, royalty, teen movie, teenage girl, american abroad, teen comedy, father daughter reunion, woman director, teenage romance, father daughter relationship"
School of Rock,7.081,5959,131100000,"high school, rock 'n' roll, musician, music competition, substitute teacher, teacher, rock music, contest, rock band, rock concert"
Memories of Murder,8.053,4316,26000000,"assassin, police brutality, rape, corruption, police, detective, investigation, victim, based on true story, based on play or musical, murder, serial killer, torture, brutality, killer, neo-noir, 1980s, south korea"
Rocks,7.1,52,0,"ice age, stone age, anthropomorphism, woman director, rocks, industrialization, german, short film, animation, cycle of life, paleolithic"
Ong-Bak,7.134,1778,20112926,"martial arts, fighter, thailand, sculpture, muay thai, fate, powerful"
Comedy Central Roast of Denis Leary,5.9,11,0,roast
Bad Boys II,6.655,5757,273339556,"drug smuggling, miami, florida, undercover agent, cuba, ku klux klan, kidnapping, money laundering, mexican standoff, ecstasy, male friendship, guantánamo, sequel, shootout, criminal underworld, drug lord, exploding house, dea agent, undercover operation, buddy cop, narcotics detective, aggressive, action hero, buddy movie, haitian gang, dead bodies, absurd, dramatic, russian mobster, exhilarated"
Freaky Friday,6.567,4131,160846332,"high school, concert, sibling relationship, single parent, talk show, mistake in person, bride, body exchange, fortune cookie, motherly love, wedding, psychiatrist, body-swap, teen comedy, child as an adult, adult as a child, mother daughter relationship"
Tears of the Sun,6.886,2513,86500000,"civil war, war crimes, refugee, village, evacuation, border, rescue mission, us army, nigeria, president, doctor, massacre, brutality, military, child soldier"
The Babysitter,3.2,4,0,"blackmail, babysitter, coming of age, precocious child, curious"
The Medallion,5.605,1152,34300000,"medallion, martial arts, leather jacket, immortality, detective, fighter, wretch, resurrection, interpol, slapstick comedy, fighting, super power, wizard, superhuman strength, warrior, action hero"
House of Sand and Fog,7.148,810,16942795,"depression, immigrant, san francisco, california, house, tragedy, intimidation, bungalow"
Dumb and Dumberer: When Harry Met Lloyd,4.152,878,39267515,"friendship, skateboarding, adoption, fate"
Under the Tuscan Sun,6.881,928,58878723,"depression, villa, san francisco, california, professor, recreation, writer, love affair, divorce, divorcee, divorced woman, tuscany, italy, woman director, book review, living abroad, new friends, beautiful landscapes, cheating husband, best friends, home remodeling, tour, lesbian couple"
Národ sobě aneb České moře v 18 přílivech,4.25,4,0,essay film
Khushi,5.4,19,0,"egomaniac, college love"
Appointment with Dr. Terrible,0.0,0,0,"behind the scenes, talking head"
The End of Our Love,6.0,4,0,woman director
A Way Out,5.2,4,0,"doctor, organ transplant, illness, kids"
Brother Bear,7.27,5639,250397798,"friendship, sibling relationship, transformation, grizzly bear, inuit, bear, sibling rivalry, turns into animal, unlikely friendship, aftercreditsstinger, duringcreditsstinger, animal lead, brother bear, bjørne brødre"
The Missing,6.3,671,38364277,"daughter, mexico, based on novel or book, new mexico, apache nation, baby-snatching, frontier, criminal, 19th century, cautionary, introspective, audacious"
Death Karate in Torremolinos,4.786,14,0,psychedelics
Final Destination 2,6.296,4634,90941129,"ambulance, car crash, premonition, vision, hospital, death, macabre, cheating death, supernatural horror, horror, excited, deaths"
Cole Porter in Hollywood: Begin the Beguine,0.0,0,0,"composer, biography"
Bruce Almighty,6.722,11188,484592874,"new love, lovesickness, moon, street gang, moses, faith, prayer, christianity, journalism, car crash, god, religion, relationship, super power, news reporter, female journalist, religious conflict, responsibility, praying, almighty"
Beyond Borders,6.4,424,0,"london, england, central intelligence agency (cia), cambodia, love of one's life, landmine, ethiopia, chechnya, foreign aid"
The Recruit,6.379,1837,101200000,"central intelligence agency (cia), washington dc, usa, spy, recruit, training, surveillance, extramarital affair, aggressive, intense"
Once Upon a Time in Mexico,6.294,2304,98769390,"central intelligence agency (cia), mexico, corruption, coup d'etat, revenge, gun battle, body double, political assassination, mariachi, guitar player, brutality, drug lord, mexican cartel, gun death, cia agent"
Peter Pan,7.146,2716,121975011,"flying, crocodile, liberation, fairy, mermaid, pirate gang, pirate, based on children's book, fantasy world, pirate ship, live action remake"
"National Geographic - Everest, Una Sfida Lunga 50 Anni",0.0,0,0,"nepal, himalaya mountain range, climbing, mountain climbing, mountaineering, mount everest"
France Boutique,4.821,42,0,woman director
The Roman Spring of Mrs. Stone,6.1,21,0,"based on novel or book, rome, italy, widower, age-gap relationship"
Charlie's Angels: Full Throttle,5.486,3188,259175788,"martial arts, robbery, undercover agent, spy, secret identity, villainess, secret agent, organized crime, los angeles, california, heroine, nostalgic, spy hero, based on tv series, provocative, dramatic, hilarious, admiring, adoring, vibrant"
Christmas Vacation 2: Cousin Eddie's Island Adventure,3.9,98,0,"holiday, christmas"
Big Fish,7.753,7541,123200000,"witch, fish, love of one's life, parent child relationship, circus, fishing, leech, story teller, fair, mermaid, apoplectic stroke, cancer, relationship, gentle giant, magic realism, reflective, grand, factual, witty, whimsical, enchant"
A Tale of Two Sisters,7.088,1280,1100000,"amnesia, drug abuse, loss of loved one, homicide, drug addiction, stepmother, menstruation, sister, tragedy, psychological thriller, vengeful ghost, occult, unreliable narrator, existentialism, cremation, narcolepsy, ambiguity, psychological horror, psychological drama"
Mystic River,7.741,7168,156800000,"child abuse, sexual abuse, workers' quarter, based on novel or book, loss of loved one, suppressed past, boston, massachusetts, repayment, arbitrary law, loyalty, massachusetts, whodunit, biting, guilt, childhood sexual abuse, mysterious, grim, vengeance, poker race, sex abuse, forceful"
Charlie: The Life and Art of Charles Chaplin,6.91,60,0,biography
Robot Stories,4.8,23,131451,"virtual reality, robot"
The Beast Within: Making Alien,8.2,22,0,"alien, behind the scenes, filmmaking"
Freddy vs. Jason,6.087,2736,116643421,"new jersey, sadism, psychopath, woods, murder, marijuana, slaughter, serial killer, slasher, series of murders, bad dream, supernatural horror"
Superior Firepower: Making 'Aliens',7.6,20,0,alien
"Not For, or Against (Quite the Contrary)",5.9,68,0,"robbery, jewelry, bank, camera, heist, money, murder, betrayal, gang, criminal, neo-noir"
Sinbad: Legend of the Seven Seas,7.0,2138,80767884,"prince, water monster, goddess, sailor, arabian nights, 8th century"
Blue Collar Comedy Tour: The Movie,5.8,53,604856,redneck
The Ghost of Lord Farquaad,5.979,282,0,"ghost story, scary stories"
Bad Santa,6.547,2275,76500000,"elves, holiday, department store, christmas party, safe, drink, little people, christmas, hilarious, xmas"
Linkin Park: Live in Texas,8.98,50,0,concert
From Justin to Kelly,3.19,105,4922166,musical
Out for a Kill,4.0,154,547333,"new york city, martial arts, fight, investigation, chinese mafia, sword fight, revenge, vigilante, organized crime, gunfight, one man army, one against many, warrior, action hero, vigilante justice, good versus evil"
Gentle Ben 2: Danger on the Mountain,4.3,3,0,based on novel or book
Totò Sapore and the Magical Story of Pizza,6.754,142,541824,pizza
The Texas Chainsaw Massacre,6.3,2799,107967319,"suicide, sheriff, psychopath, trauma, telephone, gore, stalker, friends, remake, murder, hitchhiker, slaughterhouse, chainsaw, torture, cannibal, killer, family, human skin mask"
The Brown Bunny,5.408,260,365734,"prostitute, rape, drug abuse, ambulance, ex-girlfriend, road trip, loneliness, memory, motorcycle, driving, intimacy, calm, vulnerability, relaxed, experimental cinema"
Lost in Translation,7.387,7781,119723856,"hotel room, adultery, japan, unsociability, upper class, pop star, age difference, photographer, commercial, karaoke, homesickness, culture clash, jet lag, midlife crisis, melancholy, loneliness, tokyo, japan, older man younger woman relationship, nostalgic, unlikely friendship, aftercreditsstinger, woman director, lyrical, introspective, serene, wistful, hopeful"
The Eighth Day of Creation,6.1,7,0,"stop motion, creator, woman director, short film"
The Blackout - Fat Joe Vs Jay-Z At The Rucker,10.0,1,0,"sports, basketball"
The Legend of Johnny Lingo,6.861,36,0,"island, self esteem, south pacific"
Cheaper by the Dozen,6.3,2877,190212113,"chicago, illinois, husband wife relationship, based on novel or book, american football coach, big family, family relationships, remake, sibling, new job, aspiring actor, smart kid, father son relationship, sister sister relationship, large family, brother brother relationship"
The Italian Job,6.784,5817,176070171,"gold, california, helicopter, hacker, venice, italy, chase, subway, master thief, safe, heist, revenge, murder, double crossed, boat chase, los angeles, california, explosion, safecracker, television repair, based on movie, mentor protégé relationship, mini cooper, vengeance, father daughter relationship, suspenseful, gold heist, defiant"
Cradle 2 the Grave,6.109,976,56500000,"robbery, diamond, intelligence, bank robber, thief, bank robbery, financial transactions, hoodlum"
Underworld,6.839,6419,95708457,"budapest, hungary, love of one's life, vampire, subway, hostility, bite, descendant, hybrid, rivalry, shootout, werewolf, gothic, dark fantasy, lycanthrope, urban gothic, supernatural power"
Rudy: The Rudy Giuliani Story,2.636,11,0,9/11
Chess på svenska: The Musical That Came Home,10.0,1,0,"chess, stockholm, sweden, behind the scenes, making of, dvd extra, musical theater, observational documentary, abba"
The Rage in Placid Lake,6.441,34,0,hippie
Johnny English,6.284,3657,160466000,"hero, funeral, spy, intelligence, queen, coronation, secret agent, slapstick comedy, spoof, explosion, agent, pen, duringcreditsstinger"
Soldiers of Salamina,6.3,23,0,"based on novel or book, spanish civil war (1936-39), female journalist, falangism"
Wicked Minds,6.3,49,0,"stepmother, murder, love affair"
Bringing Down the House,5.98,725,132700000,"prison, workaholic, parent child relationship, love at first sight, ex-boyfriend, support, mistaken identity, prison escape, lawyer, female prisoner, racist remark, racism, los angeles, california, divorce, bank robbery, catfight, single father, racial stereotype, wrongful conviction, country club, online dating, divorced man, online chat, catfishing, pool party, all work no play"
Thelma & Louise: The Last Journey,7.9,18,0,"interview, behind the scenes, filmmaking, making of"
"A Thousand Clouds of Peace Fence the Sky, Love; Your Being Love Will Never End",4.7,17,0,"lgbt, new mexican cinema"
Scooby-Doo! and the Monster of Mexico,7.293,326,0,"mexico, talking dog, criminal investigation"
Happiness Costs Nothing,3.333,6,0,"italy, unexpected happiness, car crash, lawyer"
The Station Agent,7.358,738,8701337,"friendship, new jersey, small person"
The Haunted Mansion,5.686,2095,182290266,"estate agent, magic, secret passage, haunted house, family vacation, ghost, aftercreditsstinger, based on theme park ride"
The Deal,6.7,26,0,"based on true story, british politics, british prime minister"
Identity,7.175,4160,90259536,"prostitute, prisoner, psychopath, nevada, detective, rain, motel, weather, ex-cop, murder, stranded, serial killer, slasher, psychological thriller, whodunit, storm, psychiatrist, convict, thunderstorm, rainstorm, split personality, mental disorders, murder mystery, dissociative identity disorder, isolated place"
The Quest Fulfilled: A Director's Vision,6.2,7,0,behind the scenes
Cole Porter in Hollywood: Ça c'est l'amour,0.0,0,0,filmmaking
The In-Laws,5.635,301,26800000,"central intelligence agency (cia), spy, secret agent, father-in-law, slapstick comedy, remake, wedding, father daughter relationship, fbi agent"
G.I. Joe: Spy Troops,5.4,5,0,"special forces, gi joe"
Half-Price,3.667,9,0,woman director
Recess: Taking the Fifth Grade,6.5,89,0,"5th grade, school chums"
Whether You Like It or Not: The Story of Hedwig,7.0,1,0,making of
Pieces of April,6.5,261,0,"new york city, thanksgiving, grunge, dysfunctional family, road trip, breast cancer, neighbor, family, apartment building, illness, dying mother, estranged family, kitchen, independent film, urban neighborhood"
The Jungle Book 2,5.89,1170,135700000,"tiger, river, village, cartoon, musical, feral child, sequel, jungle, bear, orphan"
"Gone, But Not Forgotten",5.129,31,0,"coming out, amnesia, mountain, national park, romance, forest ranger, lgbt, rock climbing, gay theme"
The Hitcher II: I've Been Waiting,4.7,115,0,"truck, serial killer, hitchhiker, on the road, road movie"
S21: The Khmer Rouge Killing Machine,7.4,33,0,"cambodia, red khmer, khmer rouge"
The Miracle of Bern,6.5,167,0,"budapest, hungary, sports, hungary, bern, football (soccer), football (soccer) coach"
Rolling Stones Live from Madison Square Garden,0.0,0,0,rock concert
A Time to Remember,5.7,3,0,thanksgiving
¿Por qué?,0.0,0,0,"corruption, privatization of public services"
Old School,6.608,2007,87100000,"infidelity, group sex, college, male friendship, beer, fraternity, dean, sex doll, streaking, mouth to mouth resuscitation, wild party"
Killer Instinct: From the Files of Agent Candice DeLong,6.7,3,0,"chicago, illinois, based on novel or book, psychopath, obsession, based on true story, serial killer, co-workers relationship, single mother, female agent, woman agent, semi-biographical, police profiling, fbi agent, threats, stalked by a killer, female infertility"
The Gospel of John,7.5,124,4100000,"miracle, last supper, bible, god, sermon on the mount"
Monster,7.212,2454,60400000,"death penalty, prostitute, rape, sexual abuse, motel, based on true story, murder, betrayal, serial killer, poverty, prostitution, heartbreak, mental illness, woman director, female serial killer, instructive"
The Dreamers,7.182,3008,15100000,"hotel, first time, paris, france, love triangle, students' movement, sexuality, bathing, flat, riot, crush, american, twins, incest, polyamory"
Love Comes Softly,6.7,138,0,"based on novel or book, widow, sequel, marriage of convenience, wagon train, pioneer women, 19th century, father daughter relationship, stepmother stepdaughter relationship, christian faith, widower with daughter, 1800s, pregnant widow, frontier western, hallmark"
Tokyo Godfathers,7.915,1421,607735,"baby, drag queen, holiday, tokyo, japan, alcoholic, blunt, adult animation, christmas, anime, depressed, compassionate"
The Second Renaissance Part II,7.481,183,0,"artificial intelligence (a.i.), adult animation"
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,7.788,500,6664789,"rescue, spaceman, musical, record producer, music video, alien, space, anime, house music, abduction, edm, admiring, amused, enthusiastic"
American Wedding,6.217,4255,231449203,"marriage proposal, sibling relationship, wedding reception, handcuffs, spanner, blow job, stag night, wedding, nostalgic, sex comedy, best man, bachelor party"
The Mayor of Casterbridge,7.3,11,0,based on novel or book
"Broadway: The Golden Age, by the Legends Who Were There",7.0,6,0,musical
Bigg Snoop Dogg | Raw N Uncut Volume 1,0.0,0,0,touring
Too Good to Be True,2.333,3,0,woman director
Untold Scandal,6.4,59,0,"based on novel or book, blackmail, eroticism, seduction, sexual promiscuity, period drama, historical, tragic event, mature, 18th century, catholicism, cousin relationship, religious persecution, joseon dynasty (1392–1910)"
Daredevil,5.282,5325,179179718,"blindness and impaired vision, narration, superhero, based on comic, daredevil, hazardous waste, mob hit, duringcreditsstinger, intense, bold, vibrant"
"Jean Moulin, une affaire française",7.0,2,0,"nazi, resistance, world war ii, based on true story, nazism"
Inside the Mind of Paul Gascoigne,9.0,1,0,football (soccer)
Spy Kids 3-D: Game Over,5.145,2313,197101678,"mission, artificial intelligence (a.i.), video game, liberation, child hero, secret agent, game developer, trapped in a game"
Silvia's Gift,5.8,5,0,suicide
Mortadelo & Filemon: The Big Adventure,5.6,136,0,"inventor, laser, secret agent, double agent, based on comic, faint, spoof"
The Hunted,6.172,874,34234008,"hunter, fbi, knife, balkan war, woods, slaughter, survivalist, maniac, special forces, killing spree, combat, ex soldier, dark past, manhunt"
Rosalind Franklin: DNA's Dark Lady,0.0,0,0,dna
The Land Before Time X: The Great Longneck Migration,6.3,240,0,"surrealism, family relationships, dinosaur"
Honey,6.344,1209,62646763,"career, new york city, dancing, dance, dreams, hip-hop, blackmail, harassment, teacher, business, sabotage, choreographer, club, harlem, new york city, youth center, brisk"
Phone Booth,6.856,3978,97837138,"sniper, new york city, psychopath, terrorism, real time, publicist, affair, phone booth"
A Martian Named Desire,0.0,0,0,peru
The Paradise Virus,4.7,17,0,"island, epidemic, virus"
Nickelodeon Magazine's Big 10 Birthday Bash,10.0,1,0,"magazine, tv special"
Finding Faith In Christ,7.8,5,0,"based on novel or book, faith, miracle, crucifixion, bible, resurrection, mormon, 1st century, jesus christ"
Stuck on You,5.345,693,65784503,"martial arts, dancer, stripper, celebrity, flashback, bully, crude humor, hollywood, los angeles, california, twins, martha's vineyard, movie star, disability, beverly hills, conjoined twins"
Off the Record: The 9/11 Election,0.0,0,0,"9/11, mayoral campaign"
The Fog of War,7.691,291,0,"vietnam, politics, biography, historical figure, historical society, secretary of defense, anti war protest, cuban missile crisis, cabinet position, armed forces, spin doctor, self immolation, auto industry, historical drama, semi-biographical, historical reinterpretation, historical revisionism, historical documentary, historical events"
Courts mais Gay : Tome 5,0.0,0,0,"lgbt, short compilation, gay theme"
The Classic,7.6,169,0,"love at first sight, love letter, love, impossible love, bittersweet"
D.C. Sniper: 23 Days of Fear,6.4,26,0,"sniper, washington dc, usa, police, police chief"
Steve-O: Out on Bail,6.2,13,0,"comedian, stunt, stuntperson, homegrown, youtuber, television personality, steve-o"
Love Don't Co$t a Thing,7.532,649,21964072,woman director
Head of State,5.558,308,37788228,"usa president, election campaign, presidential election"
Kekko Kamen New,4.143,7,0,"japan, superhero, female protagonist, masked superhero"
Control Factor,4.647,17,0,"mind control, brainwashing"
Death of a Dynasty,5.4,6,42108,"hip-hop, rap, music"
Wonderful Days,6.109,174,0,"island, pollution, resistance, energy"
Final Examination,2.889,18,0,"hawaii, eroticism, femme fatale, revenge, sorority, serial killer, softcore, college reunion"
It's Easier for a Camel...,4.603,29,0,woman director
The Wages of Sin,7.4,5,0,"cinema on cinema, movie business, behind the scenes, spaghetti western, western filmmaking, celebrity interview, short film"
Ancient Warriors,4.9,7,0,"helicopter, assassination, italy, cave, sardinia, italy, death of father, explosion, special forces, death"
Ken Park,6.011,657,447741,"infidelity, california, home, pregnancy, abusive father, harassment, father, religion, suburb, drugs, alcoholic, psychotic, underage sex, torment"
Return to the Batcave: The Misadventures of Adam and Burt,5.6,54,0,"robin, super power"
"Die Klasse von '99 - Schule war gestern, Leben ist jetzt",6.5,8,0,"friendship, becoming an adult, education, nostalgia, falling in love, drugs, school life"
"The Book of Mormon Movie, Volume 1: The Journey",4.2,6,1672730,"jerusalem, book of mormon, sibling rivalry, mormon, journey, scripture, father son relationship"
A Painted House,7.0,21,0,"based on novel or book, arkansas, flood, 1950s, grandfather grandson relationship"
The Self-Destruction of Gia,0.0,0,0,"drug abuse, heroin, drug addiction, supermodel"
Raising Tennis Aces: The Williams Story,0.0,0,0,"sports, tennis, sports documentary, african american history"
Cold Mountain,6.934,1898,173013509,"love of one's life, loss of loved one, desertion, rape attempt, somber, early america, intimate, complicated, empathetic, powerful, sincere"
Zatoichi,7.233,917,34196922,"martial arts, japan, samurai, sword, geisha, blackmail, revenge, blind, jidaigeki"
Travis and the Nitro Circus,10.0,1,0,motocross
Aileen: Life and Death of a Serial Killer,6.708,144,0,"prison, death penalty, child abuse, michigan, death row, self-defense, death sentence, interview, childhood trauma, daytona, dysfunctional family, rape victim, murder, domestic abuse, incest, mother daughter estrangement, homeless girl, woman director, mentally ill, ostracism, abandoned by mother, kicked out, traumatic childhood, traumatic experience, homeless teenager, estranged mother, mother daughter relationship, unfit mother, homeless child, traumatized woman, last interview, abused child, traumatized person, traumatized child, maximum security prison, women in prison, child raised by grandparents, working class people, central florida"
The Triplets of Belleville,7.387,1003,14776760,"france, kidnapping, biker, tour de france, mafia, dog, triplet, band singer, silent film, adult animation, old woman"
Dickie Roberts: Former Child Star,5.077,202,23769505,"loser, child prodigy, celebrity, hollywood, director, family, audition, former child star, has been"
Scary Tales: The Return of Mr. Longfellow,0.0,0,0,anthology
The Virgin of Liverpool,2.3,3,0,"liverpool, england, the virgin mary, ricky tomlinson"
Detective Conan: Crossroad in the Ancient Capital,7.092,168,24342320,"detective, shounen, anime, suspense, mystery"
The Mindscape of Alan Moore,6.7,26,0,"comic book, biography, author, writer, comic book artist, comic book writer"
Hell's Highway: The True Story of Highway Safety Films,5.273,11,0,"car accident, educational"
Angst,4.9,11,0,"aids, loss of loved one, relationship problems, psychologist"
Path to War,6.7,55,0,"vietnam war, vietcong, usa president, cold war, failure, advisor, 1960s, difficult choice"
"La Commune (Paris, 1871)",7.7,37,0,"france, paris, france, versailles, uprising, fake documentary, found footage, 19th century, anarchism, army vs civilians"
Between The Sheets,0.0,0,0,"movie business, romance"
Mantrap – Straw Dogs: The Final Cut,7.0,1,0,"movie business, documentary filmmaking"
Elisabeth Kübler-Ross: Facing Death,6.0,1,0,"research, taboo, death, life after death, near-death experience"
Nasu: Summer in Andalusia,7.1,27,0,"sports, competition, slapstick comedy, tournament, based on manga, cycling, seinen, anime, bicycling"
All the Real Girls,5.9,110,548712,"virgin, small town, southern usa, clown, north carolina, womanizer, best friend"
The Making of 'Carlito's Way',5.8,6,0,behind the scenes
The Animatrix,7.2,1690,68000000,"martial arts, artificial intelligence (a.i.), hacker, virtual reality, dystopia, post-apocalyptic future, cyberpunk, adult animation, multiple storylines, alternative reality, matrix, short compilation, anime, action hero, supernatural power"
Lara Croft: Tomb Raider - The Cradle of Life,5.756,4392,160099222,"medallion, biological weapon, shanghai, china, riddle, ex-lover, greece, kazakhstan, mercenary, earthquake, chinese mafia, treasure hunt, alexander the great, pandora's box, kenya, scuba diving, female protagonist, hong kong, mi6, scientist, underwater, heiress, archaeologist, based on video game, aristocrat, antidote, great wall of china, crime syndicate, bio terrorism, mythical artifact, weapons training, archaeology"
Chaplin Today: City Lights,6.7,16,0,"metropolis, tramp, tribute, filmmaking, making of, talking head, knockout, short film"
"A Man, a Real One",6.8,3,0,"new love, love, beautiful woman"
Taxi 3,5.755,1599,64497208,"robbery, armor, santa claus, disguise"
Salt Lake City 2002: Stories of Olympic Glory,5.9,6,0,"sports, olympic games"
Maximum Surge,1.6,5,0,"video game, virtual reality, super computer"
Out of the Ashes,6.1,28,0,holocaust (shoah)
Save the Green Planet!,7.0,208,0,"saving the world, kidnapping, space invasion, alien, conspiracy theory, cyberpunk"
She's One of Us,4.313,8,0,woman director
The Twins Effect,6.1,182,3639926,martial arts
Le Chat d'la grand mère d'Abdel Krim,0.0,0,0,kourtrajmé
Alice Waters and Her Delicious Revolution,0.0,0,0,"chef, culinary arts"
Malibu's Most Wanted,5.142,278,34000000,"street gang, los angeles, california"
Nas: Made You Look - God's Son Live,0.0,0,0,hip-hop
Living with Michael Jackson: A Tonight Special,5.2,46,0,"pop culture, interview, romantic"
The Brotherhood III: Young Demons,2.833,18,0,"high school, foot chase, magic book"
Iyarkai,7.8,4,0,"love triangle, sailor"
Classic Albums: Pink Floyd - The Making of The Dark Side of the Moon,7.354,41,0,"rock band, record album, progressive rock, blues rock, psychedelic rock, art rock, recording session, pink floyd, progressive rock group"
Evil Breed: The Legend of Samhain,4.688,32,0,"mutant, tourist, druid, murder, slasher, cannibal, ireland"
High Tension,6.768,1411,6291958,"countryside, insanity, mass murder, gore, survival, decapitation, impalement, chainsaw, corpse, massacre, maniac, home invasion, bound and gagged, circular saw, bludgeoning, mutilation, isolated farmhouse, bad guy, butchery, new french extremism, extreme, lesbian"
