title,vote_average,vote_count,revenue,keywords
Wonder,8.112,8107,315025930,"exclusion, bullying, coney island, prejudice, school, based on children's book, family, physical disability, treacher collins syndrome, relaxed, melodramatic"
In the Fade,6.902,856,4997844,"germany, revenge, marijuana, racism, terrorist attack, terrorist bombing, bomb attack"
Marlina the Murderer in Four Acts,6.8,78,361167,"murder, justice, abuse, moral, gender equality, western, crime, satay western"
War for the Planet of the Apes,7.211,9464,490719763,"suicide, civil war, escape, winter, mutation, peace, solidarity, gorilla, intelligence, dystopia, horse, post-apocalyptic future, slavery, pacifism, imprisonment, colony, sequel, anthropomorphism, revenge, betrayal, mute, snow, torture, disease, ape, orangutan, death of family, death, evolution, chimpanzee, avalanche, albino, primate, sign languages, virus, underground tunnel, assassination attempt, enslavement, murder by gunshot, human becoming an animal, contagion, father son relationship, 2040s, guns, soldiers, avenging father, animal human friendship, war, cgi-live action hybrid, serious, violence against animals, explosions, war horse, survival of the fittest, cruel"
Super Dark Times,6.483,651,33109,"high school, adolescence, nightmare, sword, psychopath, paranoia, insomnia, christmas tree, coming of age, murder, marijuana, serial killer, murderer, suburb, drugs, samurai sword, guilt, new york state, former best friend, paranoid, christmas, 1990s, accidental killing, teenage protagonist"
Jeepers Creepers 3,4.913,950,4017852,"monster, sequel, truck, revenge, vision, prehistoric creature, supernatural creature, hunt, military, booby trap, generational, farming community, deadly creature, disembodied hand"
S.W.A.T.: Under Siege,5.872,394,0,s.w.a.t.
Fabricated City,7.686,336,0,"video game, falsely accused, prison escape, murder, jail, gamer, hacking"
Fifty Shades Darker,6.475,7840,381545846,"based on novel or book, boat, eroticism, kiss, sequel, bdsm, dreary"
Kingsman: The Golden Circle,6.951,10860,410902662,"saving the world, spy, europe, sequel, secret government organization, agent, statesman, amused, excited"
Pornocracy: The New Sex Multinationals,6.6,63,0,"pornography, investigation, interview, porn star, internet porn, woman director, business competition, celebrity interview, porno"
The Big Bad Fox and Other Tales,7.701,306,19030780,"duck, santa claus, chimney, fireplace"
A Hotel Called Memory,0.0,0,0,"marriage crisis, marriage, love, tragic love"
Het Verlangen,5.2,12,0,"deception, publisher, publishing house"
Justice League Dark,7.3,1107,0,"monster, superhero, supernatural, based on comic, creature, dcamu"
King Arthur: Legend of the Sword,6.551,5909,149175066,"sword, legend, camelot, knight, king arthur, king, excalibur, sword and sorcery, arthur"
Baywatch,6.09,8340,177900000,"drug dealer, sea, beach, life-saver, lifeguard, rookie, vigilantism"
Fate/stay night: Heaven's Feel I. Presage Flower,7.418,249,17422935,"japan, holy grail, fight, magic, supernatural, alternate version, based on video game, anime, based on visual novel, japanese high school"
God's Own Country,7.7,956,2559939,"sheep, countryside, isolation, farm life, yorkshire, loneliness, rural area, migrant farmworker, farmer, british pub, stroke, lgbt, responsibility, migrant worker, romanian, animal agriculture, gay romance, gay theme, boys' love (bl)"
The Man with the Magic Box,5.5,49,0,time travel
Laddie: The Man Behind the Movies,5.4,11,0,"biography, woman director, cinema history"
The Heaven None Missed 2,6.9,4,0,"based on novel or book, sequel, love, travel, religious, budapest"
Antiporno,6.687,425,0,"japan, pornography, sex scandal, hallucination, public sex, sexual freedom, anal sex, filmmaking, softcore, pink film, female power, anti sex, sexual oppression"
The Jungle Bunch,6.328,157,12400000,"anthropomorphism, jungle, animals"
"Signed, Sealed, Delivered: Home Again",6.6,31,0,"farm, letter, vase, postal worker"
Dunkirk,7.45,17151,527000000,"army, beach, france, allies, military officer, world war ii, evacuation, pilot, british army, rescue mission, europe, based on true story, royal navy, survival, historical fiction, soldier, private, military, dunkirk, 1940s, royal air force, raf, dreary, suspenseful, tense, intense, depressing, awestruck, compassionate, foreboding"
A Dog's Purpose,7.639,3456,205000000,"based on novel or book, human animal relationship, reincarnation, dog, pets"
Christmas in Angel Falls,6.0,67,0,"fallen angel, guardian angel, christmas"
Alien: Covenant,6.165,9145,240891763,"android, spacecraft, experiment, space travel, infection, engineer, alien life-form, sequel, alien, space, creature, robot, scientist, genocide, creation, paranoid, acid, alien technology, genetic mutation, suspenseful, tense"
How to Talk to Girls at Parties,5.996,412,0,"galaxy, london, england, 1970s, punk rock, alien, based on short story, croydon"
The Exception,6.927,455,708973,"based on novel or book, nazi, world war i, resistance, spy, investigation, love, holland"
Sree Hari Hara Sudhan Swami Ayyappan,9.0,3,0,"hinduism, devotional"
Mark Felt: The Man Who Brought Down the White House,6.197,538,4372130,"usa president, 1970s, fbi, scandal, richard nixon, cover-up, usa politics"
Queercore: How to Punk a Revolution,7.0,14,0,"lgbt, activism, transgender rights, queer, gay theme, gay rights, punk"
Love's Last Resort,5.8,52,0,"sadness, wedding planner, engagement, slacker, singer, author, hospital, doctor, break-up, man child, tv show in film, fake boyfriend, hotel manager, blogger, boyfriend girlfriend relationship, fiancé fiancée relationship, medical school, anniversary, sitcom, college student, long term relationship"
A Taxi Driver,8.0,1093,81927980,"taxi, taxi driver, protest, based on true story, democracy, historical event, 1980s, gwangju uprising, gwangju, democratization movement, south korea, excited"
Water and Sugar – Carlo Di Palma: The Colours of Life,5.2,5,0,cinema on cinema
A Tree. A Rock. A Cloud.,9.0,1,0,"cafe, 1940s, short film"
Back to Burgundy,6.9,604,0,"sibling relationship, vineyard, dysfunctional family, family relationships, burgundy"
Gifted,8.0,5806,40300000,"cat, mathematics, intellectually gifted, child prodigy, teacher, school, prize, child custody, legal drama, gifted children, custody hearing"
Karen Kingsbury's Maggie's Christmas Miracle,6.6,68,0,"based on novel or book, single mother, christmas"
Ivanka Trump- America's Real First Lady?,6.0,2,0,"parent child relationship, politics"
HiGH&LOW The Movie 2: End of Sky,7.192,13,0,furyo
If You Saw His Heart,4.2,23,0,"hotel, gypsy, woman director, life of crime"
Operation Carwash: A Worldwide Corruption Scandal Made in Brazil,7.045,111,0,"corruption, police, politics, political corruption, government corruption"
Virgin Hunters 3: Agents of Passion,4.6,9,0,softcore
Youth in Oregon,6.038,39,0,"road trip, oregon, usa, cross country, reason for living, euthanized"
Your Move,5.364,33,0,kidnapping
Just Friendship,5.7,24,3250422,"friendship, love, old friends"
The Wizard of Lies,6.6,623,0,"based on novel or book, wall street, biography, based on true story, scam, ponzi scheme, madoff, defraud"
Das Leben der Darts-Legende Phil Taylor,0.0,0,0,"biography, darts"
Attraction,6.655,867,19454845,"extraterrestrial technology, alien, ufo, extraterrestrial, survival, compassion, urban setting, family issues, ufo crash site, alien ship, being human, human alien love, urban survival"
And Then I Go,6.3,48,0,"friendship, bullying, teen angst, revenge, school, school shooting"
A Trip to the Moon,6.8,11,400,"adolescence, coming of age, growing up, teenage boy"
Geostorm,6.117,5020,221600160,"future, artificial intelligence (a.i.), weather manipulation, end of the world, murder, space, conspiracy, disaster, apocalypse, storm, space station, space shuttle, catastrophe, disaster movie, global threat, environmental disaster, overpopulated world"
Only the Brave,7.451,1751,25754775,"fire, bravery, arizona, natural disaster, heroism, addiction, based on true story, tragedy, firefighting, test by fire, forest fire, firefighter, based on magazine, newspaper or article, wildfire, proving oneself"
Dead Again in Tombstone,4.929,84,0,hell
Jumanji: Welcome to the Jungle,6.819,14162,995339117,"video game, fighter, sequel, detention, explorer, based on movie, gaming, quest, cartographer, action hero, zoologist, based on young adult novel, trapped in a game"
LEGO Scooby-Doo! Blowout Beach Bash,7.307,168,0,"friendship, secret passage, pirate, ghost, secret passageway, hidden loot"
100 Years of the UFA,4.5,2,0,"berlin, germany, cinema on cinema, movie business, republic of weimar, third reich (iii reich 1933-45), nazism, film production, german cinema"
Tangled: Before Ever After,6.8,380,0,"princess, marriage proposal, fairy tale, coronation, hair"
Si Juki the Movie: Doomsday Committee,6.7,5,571302,"asteroid, meteor, celebrity, based on comic, space, planet, astronaut, cosmic, comical"
The Cambridge Squatter,7.075,20,0,woman director
Finding Mother,8.5,2,0,kyrgyzstan
Flatliners,5.646,2351,45158254,"bullying, remake, accidental death, death, medical student, guilty conscience, near-death experience, competitiveness, scientific experiment"
Murder on the Orient Express,6.704,10308,352800000,"princess, based on novel or book, venice, italy, professor, detective, investigation, orient express, knife, europe, remake, murder, snow, whodunit, train, stabbing, alps mountains, murder mystery, 1930s, steam train, istanbul"
Captain Underpants: The First Epic Movie,6.3,1306,125427681,"friendship, based on novel or book, superhero, underwear, villain, comic book, school, principal, based on children's book, grade school, sock puppet, suspenseful, excited, vibrant"
Coming Home for Christmas,6.6,60,0,christmas
Cult of Chucky,5.844,1374,2332018,"voodoo, evil doll, mental institution, killer doll, serial killer, slasher, aftercreditsstinger, killer toys, toy comes to life, possessed doll, supernatural power, gloomy"
Dragonheart: Battle for the Heartfire,6.048,238,0,dragon
Mia,6.133,30,0,"sadomasochism, sexual humiliation, sexual sadism, humiliation, cumshot, rough sex, bdsm, boyfriend girlfriend relationship, autobiographical, sexual domination, female sexuality, young adult, dominance submissiveness, male domination, short film, cum, sexual fetish, unsimulated sex, tied, española"
A Stork's Journey,6.043,152,14400000,"imaginary friend, stork, journey"
Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,7.043,47,0,"cartoon, she-ra, mattel"
Nostromo: David Lean's Impossible Dream,6.4,7,0,cinema on cinema
"14,74 oder Das Streben nach Mittelmäßigkeit",5.5,2,0,heart disease
"Those Who Love, Hate",6.444,36,0,cine argentino
The Crash,4.536,56,0,"island, cancer, hacking, criminal, white collar criminal, cybercrime"
Wind River,7.4,5567,44998252,"wyoming, usa, rape, gun, fbi, mountain, investigation, native american, forest, murder, shootout, photograph, native american reservation, binoculars, questioning, rape and revenge, mysterious, disturbed, snowmobile, nervous, cautionary, serious, depressing, audacious, awestruck, forceful"
Meus 15 Anos: Filme,6.7,135,0,coming of age
Good After Bad,5.571,14,0,"woman director, swear, swearing, profanity"
My Blind Date with Life,7.5,282,0,"hotel, visual impairment"
Don't Knock Twice,5.508,773,0,"witch, parent child relationship, deception, evil spirit, prank, urban legend, custody, sculptor, haunted, jump scare"
Sister of Mine,5.213,54,0,"incest, half sister, sexual perversion, brother sister sex, brother sister incest"
They Who Are Not Seen,6.0,1,0,"spirit, kids"
The Man from Earth: Holocene,5.504,263,0,"escape, immortality, professor, museum, hiking, seduction, fake identity, sequel, religion, tied to chair, breakdown, college professor"
Rebel in the Rye,6.6,259,944370,"new york city, based on novel or book, world war ii, marriage, flashback, author, writer, falling in love, recluse, jd salinger, essay writer, jew"
Speech & Debate,5.879,95,0,"competition, dark comedy, based on play or musical, road trip, pothole, school board"
Sweeter As The Days Go By,0.0,0,0,"homecoming, gaither, southern gospel"
Green Day: The Early Years,8.0,1,0,"rock 'n' roll, punk rock, punk band, bay area, green day"
A Fan's Guide to Spider-Man Homecoming,7.6,14,0,"publicity, behind the scenes"
A Bag of Marbles,7.802,883,10898998,"nazi officer, 1940s, occupied france (1940-44), brother brother relationship"
Creep 2,6.313,862,0,"suicide attempt, stalker, sequel, murder, serial killer, stabbing, fake documentary, found footage, remote location, videography, pseudo-documentary"
"Tad, the Lost Explorer, and the Secret of King Midas",6.7,426,34156960,"parrot, turkey, dog, explorer, granada, spain, construction worker, king midas"
The Bloom of Yesterday,7.0,41,0,"holocaust (shoah), mental illness, historical society"
The Dead Nation,6.5,7,0,"photographer, holocaust (shoah), world war ii, photograph, romania, nazism"
Life,6.448,7716,100541806,"planet mars, alien life-form, space, astronaut, space station, intelligent, trapped in space, extraterrestrial life, alien on board, death of astronaut, cliché"
Film Stars Don't Die in Liverpool,6.376,178,3179847,"1970s, biography, liverpool, england, cancer, based on memoir or autobiography, older woman younger man relationship, fading star"
6 Days,6.049,736,0,"london, england, england, based on true story, iran, hostage situation, hostage negotiator, 1980s, elite squad, england history"
After Auschwitz,6.286,7,0,"concentration camp, holocaust (shoah), holocaust (shoah) survivor, genocide, concentration camp survivor, genocide survivor"
Dave Chappelle: The Age of Spin,7.631,275,0,"comedian, stand-up comedy"
Tommy's Honour,6.558,26,751345,"based on novel or book, sports, golf, biography, 19th century, father son relationship"
The Foreigner,6.971,2820,145374099,"martial arts, london, england, based on novel or book, bomb, revenge, terrorism, ira (irish republican army), ireland, death, united kingdom"
2048: Nowhere to Run,6.8,356,0,"android, fight, dystopia, cyberpunk, los angeles, california, farmer, blade runner, haggling, 2040s, short film"
LEGO Marvel Super Heroes: Guardians of the Galaxy - The Thanos Threat,6.615,61,0,"superhero, lego"
The Time of Their Lives,5.0,34,0,"road trip, elderly"
Mehrunisa V Lub U,10.0,1,1200000,childhood crush
Christmas at Holly Lodge,5.9,54,0,"holiday, ski resort, christmas"
"It's Getting Weirder! The Making of ""House II""",0.0,0,0,"interview, filmmaking, retrospective, talking head"
Bigger Fatter Liar,5.278,81,0,"movie business, sequel, heist, prank"
The Wrong Student,4.3,12,0,tied up
Forgotten,7.891,1254,9968972,"hypnosis, revenge, murder, brother brother relationship, malicious, critical"
Descendants 2,7.348,1735,0,"magic, fairy tale, villain, musical, teen movie"
Just to Be Sure,6.4,205,0,"france, love"
Jungle,6.632,2064,1906640,"based on novel or book, river, hallucination, bolivia, forest, amazon rainforest, based on true story, alone, survival, jungle, raft, drugs, south america, rainforest, tense, melodramatic"
Irving Berlin's Holiday Inn,7.6,8,0,"holiday, musical"
The Girl in the Fog,6.768,1050,0,based on novel or book
Basquiat: Rage to Riches,5.8,10,0,"painting, street art, art"
Bad Kids of Crestview Academy,4.965,57,0,"based on comic, school, based on graphic novel"
Murder In Saint Paul de Vence,5.5,10,0,murder
The Christmas Cottage,6.242,60,0,"ex-lover, cottage, second chance, christmas"
The Lego Batman Movie,7.234,5258,311950384,"superhero, based on comic, based on toy, spin off, super power, lego, sarcastic, sardonic, wry"
Kuroko's Basketball the Movie: Last Game,7.6,129,8261488,"sports, basketball, sequel, based on manga, shounen, anime"
Breaking Point: The War for Democracy in Ukraine,7.364,11,0,"donbass war, russian war crimes, russian invasion of ukraine (2022), 2010s, ukrainian revolution, euromaidan, ukrainian politics, war crime, ukraine, russo-ukrainian war"
We Still Steal the Old Way,5.8,39,0,"prison, london, england, sequel, heist, gang, break out"
The Desert Bride,6.327,26,0,"buenos aires, argentina, traveling salesman, woman director"
A Ciambra: L'altra faccia della storia,0.0,0,0,"behind the scenes, making of"
Resident Evil: Vendetta,6.913,1052,256320,"sequel, zombie, based on video game, virus, anime"
Batman Is Just Not That Into You,5.8,10,0,lego
He Even Has Your Eyes,6.0,517,0,"baby, adoption, racism, family, couple"
BRA★BRA FINAL FANTASY BRASS de BRAVO 2017 with Siena Wind Orchestra,0.0,0,0,"concert, video game, live performance, live recording, video game music"
The End?,6.158,386,185469,"zombie, falling elevator, virus"
Alien Code,5.414,70,0,"satellite, stalker, message, otherworldly beings, decipher, cryptographer"
Terry Pratchett: Back in Black,7.6,7,0,"sadness, dying man, memory loss, real life, life story"
Dracula in a Women's Prison,3.333,6,0,"vampire, women's prison"
Dance with Devils: Fortuna,6.4,7,0,"harem, shoujo, anime"
Mariah Carey's All I Want for Christmas Is You,5.5,72,0,"based on song, poem or rhyme, christmas"
The Invisible Guest,8.083,4815,30000000,"barcelona, spain, businessman, falsely accused, manipulative lover, unreliable narrator, grieving father, accused of murder, mountain resort, locked room mystery, suspenseful"
Based on a True Story,5.712,514,0,"paris, france, based on novel or book, creative crisis, female friendship, novelist, book signing, ghost writer"
Bob the Builder: Mega Machines - The Movie,8.3,6,409712,"villain, dam, machine, builder"
The Little Hours,5.893,629,1647675,"based on novel or book, middle ages (476-1453), convent (nunnery), nunhood, 14th century, anachronistic, medieval italy, lighthearted, whimsical, complicated"
Bleeding Steel,5.939,542,0,"future, special forces, agent, criminal gang"
Outrage Coda,6.828,180,0,"japan, yakuza, gang war, police corruption, criminal underworld, crime family, cynical, gang member, power struggle, jeju island"
Same Kind of Different as Me,6.8,270,6423605,"friendship, homeless person, based on novel or book, marriage, based on true story, based on memoir or autobiography, art dealer"
Sword Art Online: The Movie – Ordinal Scale,7.688,723,29322339,"virtual reality, sword, sword fight, survival, anime, mmorpg, vrmmo"
"Slovenia, Australia and Tomorrow the World",4.0,1,0,"australia, electrician, slovenia"
The Ballad of Lefty Brown,6.2,181,7856,"ambush, alcoholic, frontier justice, political expediency, a decent man, scapegoats"
Framed for Murder: A Fixer Upper Mystery,6.6,42,0,murder mystery
LEGO DC Super Hero Girls: Brain Drain,6.441,51,0,"superhero, lego"
Covet: Island of Desire,5.5,14,0,softcore
Zembla - The Dubious Friends of Donald Trump Part 1: The Russians,10.0,1,0,"corruption, bratva (russian mafia), money laundering, kazakhstan, netherlands, banking, iceland, mobster, mafia, real estate, political corruption, vladimir putin, banks"
How to Be a Slut in America,4.5,4,0,"male homosexuality, relationship, lgbt, gay theme"
Grindhouse All-Stars: Notes from the Sleaze-Cinema Underground,0.0,0,0,"grindhouse, short film, sleaze-cinema"
Tödliche Geheimnisse - Jagd in Kapstadt,3.833,6,0,pregnancy
Falling for Vermont,6.5,61,0,"amnesia, single father, vermont, autumn, fall season, hallmark"
German Concentration Camps Factual Survey,7.3,17,0,"liberation of prisoners, concentration camp, holocaust (shoah), world war ii, gas chamber"
The Russian Revolution,6.3,27,0,"revolution, russian revolution (1917), communism, 19th century, romanov dinasty"
The Dark Tower,5.785,5382,113231078,"mind control, gunslinger, based on novel or book, portal, parallel world, another world"
